"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"1783074","2015-10-31 01:46:35","1403821","3.0000","155","87","B","5","<p>Mrs Jones is worried that her infant has developmental delays since she has not seen her child walk yet. He is 10 months and only capable of crawling. You comfort her and inform her that&nbsp;every child is different&nbsp;and tell her that the average age for children to walk is...</p>","<p>18 Months</p>","<p>13 Months</p>","<p>32 Weeks</p>","<p>13 Weeks</p>","<p>32 Months</p>","<p>The upper limit of the range in which is considered as&nbsp;normal is 18 months</p><p>13 Months is the average age at which&nbsp; a child starts to walk.</p>","Case 9, Child development, Group 55, Screening"
"1783081","2015-10-31 01:53:27","1407073","2.5600","136","90","E","5","<p>Ms Murphy&nbsp;presents with a symmetrical rash that covers most of her body. She's concerned that it could be life threatening. What is the most likely diagnosis?</p>","<p>Impetigo</p>","<p>Nummular eczema</p>","<p>Seborrhoeic dermatitis</p>","<p>Psoriasis</p>","<p>Viral Rash</p>","<p>All of the other rashes are most commonly localised rashes.</p>","Case 9, Group 49, dermatology"
"1783083","2015-10-31 01:54:03","1407279","3.0400","176","105","D","5","<p>A 13 year old boy presents to his GP with a temperature of 38.2 degrees, and feeling very unwell. The doctor can see the patient has a maculopapular rash and Koplik spots.</p><p>&nbsp;</p><p><img src=""../images/view.php?file=132705"" alt=""no description"" /></p><p>&nbsp;</p><p>What family of virus does the doctor suspect is causing this boy's illness?</p><p>&nbsp;</p><p>&nbsp;</p>","<p>Flaviviridae</p>","<p>Herpesviridae</p>","<p>Orthomyoxoviridae</p>","<p>Paramyxoviridae</p>","<p>Togaviridae</p>","<p>The boy has presented with measles- characterised by the presence of the koplik spots</p><p>This is a member of the Paramyxoviridae family (along with mumps virus)</p>","Case 9, Immunology, Virology, Group 60"
"1783097","2015-10-31 02:07:40","1406621","2.8400","93","55","B","5","<p>Five days after returning from a trip to mainland China, a 25-year old previously healthy woman, Sally, acutely develops a cough, shortness of breath, and fever with chills, headaches, diarrhea, nausea, and vomiting. She is found to have a peripheral lymphopenia. After appropriate laboratory tests are performed, the diagnosis of severe acute respiratory syndrome (SARS) is made. What type of virus is the cause of this disorder?</p>","<p>Alphavirus</p>","<p>Coronavirus</p>","<p>Filovirus</p>","<p>Flavivirus</p>","<p>Hantavirus</p>","<p>Alphavirus-chikungunya</p><p>Filovirus- Ebola</p><p>Flavivirus- Dengue</p><p>Hantavirus- hantavirus pulm syndrome</p><p>&nbsp;</p>","Virology, Group 59"
"1784998","2015-11-01 05:12:50","1301921","3.1000","154","87","C","5","<p>You and a health visitor are on a house visit. You see the baby recognises hidden objects, responds to his own name and crawls on his hands and knees. You also notice that the child has anxiety and doesn't really want to interact with strangers.</p><p>&nbsp;</p><p>How old would that baby be considering all the signs are part of the normal development?&nbsp;</p>","<p>3 months</p>","<p>6 months</p>","<p>9 months</p>","<p>12 months</p>","<p>24 months</p>","<p><img src=""../images/view.php?file=132809"" alt=""no description"" /></p>","Case 9"
"1785203","2015-11-01 08:55:30","1403821","2.9800","173","103","E","5","<p>A virologist is studying a virus under the microscope; he notices that it contains a number of features and points out to a student a structure he describes as a mature virus particle-which of the following features is he most likely describing?</p>","<p>Capsid</p>","<p>Core</p>","<p>Envelope</p>","<p>Nucleocapsid&nbsp;</p>","<p>Virion&nbsp;</p>","<p><br />Virion = mature virus particle<br />Capsid = protein coat<br />Nucleocapsid = capsid+genome<br />Core = internal component of complex viruses<br />Envelope = cellular derived outer lipid membrane<br />Peplomer = viral glycoprotein</p>","Case 9, Immunology, Virology"
"1785725","2015-11-01 23:12:23","1403821","2.5300","129","80","D","5","<p>A 72-year-old patient presents to the dermatologist with a 4 cm brown lesion on the right cheek. She states that the lesion has been there for years on her face but just recently began to change in appearance. She has noticed cracking and oozing from the lesion over the past few months. The lesion most likely originated from a cell derived from which germ cell line?&nbsp;</p>","<p>Ectoderm&nbsp;</p>","<p>Endoderm&nbsp;</p>","<p>Mesoderm&nbsp;</p>","<p>Neural Crest Cells&nbsp;</p>","<p>Notochord&nbsp;</p>","<p>This patient's lesion is most consistent with melanoma, which is derived from melanocytes which are of neural crest cell origin.</p><p>&nbsp;</p><p>Neural crest cells are transformed into a number of different tissue types during normal embryologic development. These cellular fates include bones of the craniofacial skeleton, nervous tissue, and melanocytes. Melanoma results from malignant transformation of melanocytes.&nbsp;</p><p>&nbsp;</p><p>&nbsp;The notochord is an embryologic structure that is important for paracrine signaling and cell differentiation. It becomes the nucleus pulposus in the fetus.<br />The endoderm becomes the gastrointestinal tract roughly.<br />The mesoderm becomes connective tissue, including smooth and striated muscle fibres.<br />&nbsp;The ectoderm becomes the epidermis and nervous system.</p>","Embryology, dermatology, Case 7"
"1785731","2015-11-01 23:23:52","1403821","3.4500","180","99","D","5","<p>A 1-year-old male presents to his paediatrician for an assessment. Through a history from the mother and physical examination, the paediatrician learns that the baby babbles non-specifically, takes several steps independently, and picks up his cereal using two fingers. His weight is currently 10kg (birth-weight 2.7kg), and his height is 85 cm (birth length 45cm). Are there any aspects of this child's development that are delayed?</p>","<p>Fine motor skill delay</p>","<p>Gross motor skill delay</p>","<p>Inadequate growth</p>","<p>Language delay</p>","<p>There are no developmental concerns</p>","<p>At one year of age, a child's expressive language skills should include use of at least one word, use of jargon, and repeating sounds to gain attention. As this child only exhibits non-specific 'babbling', he demonstrates a mild delay in expressive language skills.</p><p>&nbsp;</p><p>&nbsp;Common risk factors for language delay include male sex, poverty, family history of language delays, maternal depression, low birth weight, prematurity, and low parental education.&nbsp;</p><p>&nbsp;</p><p>At 1-year-of-age, a child should roughly triple his birth-weight and increase his height by 50%.&nbsp;<br />&nbsp;At 1-year-of-age, gross motor milestones include pulling to stand, walking while using furniture for support (cruising), and potentially taking a few unassisted steps.&nbsp;<br />&nbsp;At 1-year-of-age, fine motor milestones include using a pincer grasp, banging objects together, and placing objects in a container. T</p>","Case 9, Child development, Screening"
"1786096","2015-11-02 03:17:13","1403120","2.6400","146","87","B","5","<p>A young boy presents to his doctor on the 15th day of a measles infection, what will be his symptoms at this stage of the infection?</p><p>&nbsp;</p><p>&nbsp;</p>","<p>He will display a bacterial superinfection in the form of otitis media</p>","<p>He will display a maculopapular rash covering most of the body surface</p>","<p>He will display Koplik spots on the mucous membranes of his mouth</p>","<p>He will display no symptoms yet as the incubation period is greater than 15 days</p>","<p>He will have cleared the infection due to antibody response by 15 days and so will be clear of symptoms</p>","<p>Incubation period of measles is 10 days, therefore symptoms will start to show by the 10th day. From the 10th to 14th day he will display Koplik spots which will clear and a rash will appear by the 14th/15th day of infection, this coincides with an antibody response. The 8th to the 15th day is usually the infectious period of measles (post incubation period) and antibodies should start to be produced to clear the infection from the 15th to the 20th day.</p><p><strong><img src=""../images/view.php?file=132891"" alt=""no description"" /></strong></p>","Case 9, Virology"
"1786112","2015-11-02 03:31:29","1403120","3.1200","169","102","D","5","<p>A girl comes into your clinic with bilateral parotid swelling, a fever and myalgias, her mother informs you that she decided not to give her child the MMR vaccine &nbsp;You recall that when the infection entered her body which of the following receptors would have detected the infection?</p>","<p>TLR2-TLR1 dimer</p>","<p>TLR2-TLR4 dimer</p>","<p>TLR 4</p>","<p>TLR 7</p>","<p>TLR 10</p>","<p>From her symptoms we would assume that the child has a Mumps infection, this is a viral infection and therefore is detected mostly by endosome TLRs.</p><p>&nbsp;</p><p>The three endosome TLRs are TLR3, 7 and 9, they detect ssRNA in viral infections.</p><p>&nbsp;</p><p>TLRs 2/1, 2/4 and 4 are all surface TLRs and more likely to detect bacterial infections.</p><p>&nbsp;</p><p>TLR10 has unknown fiction at the moment.</p><p>&nbsp;</p><p>Systolic receptors would also detect viral infections as they recognise dsRNA and ssRNA, however this was not an option.</p>","Case 9, Immunology"
"1786132","2015-11-02 03:48:37","1403120","3.1400","176","100","A","5","<p>Measles is diagnosed in a small child you are treating in hospital, you recall that when the virus infects her cells viral infected conventional dendritic cells move to the lymph node. Here they release two signals to activate naive CD8 T cells. What are these two signals?</p><p>&nbsp;</p>","<p>MHCI+peptide from virus and B7 co-stimulatory receptor</p>","<p>MHCI+peptide from virus and CCR7 chemokine receptor</p>","<p>MHCI+peptide from virus and growth factors</p>","<p>MHCI+peptide from virus and IL-12</p>","<p>MHCI+peptide from virus and TNF alpha</p>","<p>The two signals required to activate a CD8 naive T cell are the&nbsp;MHCI+peptide from virus and the B7 co-stimulatory receptor that is a receptor for CD28 ligand on the T-cell. Both of these signals are required to activate a T cell for the first time and cause proliferative expansion. Once activated T cells can leave the lymph node and be stimulated to kill cells by just one signal, the MHC presentation.</p><p>It is important to have these two signals for naive T cells as otherwise if it was just MHC activating the T cells then they would be constantly activated as MHC groove is nearly always occupied by a peptide.</p><p>&nbsp;</p><p>CCR7 is a chemokine that works via concentration gradients to bring the cDC to the lyme node</p><p>Growth factors are released due to IL-2 to cause proliferation of CTLs</p><p>IL-12 is released by macrophages to activate NKCs</p><p>TNF alpha is a pyrogen that crosses the BBB (blood brain barrier) and causes fever</p>","Case 9, Immunology"
"1786134","2015-11-02 03:50:19","1403821","2.8700","145","91","E","5","<p>A young mother has just entered labour and is told that she is rapidly approaching the 2nd stage of labour. At which of the following measurements of cervical dilation does labour end?</p>","<p>1cm</p>","<p>4cm</p>","<p>7cm</p>","<p>8cm</p>","<p>10cm</p>","<p>The first stage of labour lasts from cervical dilation of 1cm to 10cm. Second stage is from full cervical dilation to delivery of the baby.</p>","Acute Care, Anaesthetics, Case 8"
"1786238","2015-11-02 05:14:31","1403821","3.2900","178","102","B","5","<p>You are called to see a 19-year-old male who is recovering from a tibial fracture suffered while playing rugby. His nurse states that he appears sleepy and is difficult to arouse. On physical exam, his vital signs are notable for</p><ul><li>A Heart Rate of 60 bpm</li><li>Respiratory Rate of 6</li><li>Blood Pressure of 130/80 mm Hg,</li><li>A temperature of 37 C</li></ul><p>His exam is also notable for pinpoint pupils and significant lethargy. Which of the following describes the mechanism of action of the drug likely causing this patient's altered mental status?</p>","<p>Neuronal depolarization due to potassium influx</p>","<p>Neuronal hyperpolarization due to potassium efflux&nbsp;</p>","<p>Neuronal hyperpolarization due to sodium efflux</p>","<p>Neuronal hyperpolarization due to sodium influx</p>","<p>Neuronal depolarization due to sodium efflux</p>","<p>Sleepiness, pupillary constriction, and respiratory depression are consistent with opioid toxicity, which was likely administered for pain control in this patient. Opiates cause neuron hyperpolarization due to potassium efflux.</p><p>&nbsp;</p><p>The most likely drug given to this patient is morphine, a mu opioid agonist. Mu opioid receptors are G-protein coupled receptors that cause activation of potassium channels and lead to potassium efflux. The potassium efflux causes hyperpolarization (potential difference becomes more negative), and reduces the excitability of the neuron, thus decreasing pain transmission. Patients who are opioid naive-meaning they have not had opioids before- are more likely to experience the toxicities of opioid administration.</p>","Acute Care, Pharmacology, Emergency Medicine, Respiratory Medicine, Case 8"
"1786258","2015-11-02 05:30:48","1403821","2.8700","149","93","C","5","<p>A patient with chronic low back pain comes to see you. Despite frequent physical therapy, and multiple attempts to control the pain with non-steroidal anti-inflammatory drugs, the patient requires morphine to control his pain. He has been using morphine for several months now but he has been complaining of persistent abdominal pain and difficulty in opening his bowels. Which additional opioid side effect would you expect to see in this patient?</p>","<p>Diarrhoea&nbsp;</p>","<p>A respiratory rate of 6 or less</p>","<p>Miosis&nbsp;</p>","<p>Sweating&nbsp;</p>","<p>Tachycardia&nbsp;</p>","<p>This patient is a chronic opioid user and has developed tolerance to most opioid adverse effects except constipation and miosis as one doesn't usually decrease these symptoms in chronic opiate use.</p><p>The main side effects of opioid therapy include nausea, vomiting, constipation, respiratory depression, and miosis, but only miosis and constipation persist in chronic use.&nbsp;</p>","Acute Care, Pharmacology, Emergency Medicine, Case 8, Case 1"
"1787702","2015-11-02 22:50:34","1404011","2.8400","134","80","C","5","<p>A child comes into your surgery. They are 2 years old and you are informed that they did not receive the MMR vaccine. Their mother has noticed that they have a bit of a fever and on observation you find white spots on their buccal mucosa. What type of rash would you most likely expect them to develop within the next few days?</p><p>&nbsp;</p><p>&nbsp;</p>","<p>Cholinergic Urticaria</p>","<p>Erythematous</p>","<p>Maculo-papular</p>","<p>Petechial</p>","<p>Vesicular</p>","<p>This is a classic early presentation of Measles. The rash should develop two to three days after the white spots (koplik spots). The rash in measles is a maculo-papular rash</p>","Case 9"
"1791250","2015-11-04 21:43:25","1403821","3.1300","116","61","D","5","<p>A young mother is an A&amp;E with her 14-year-old son, who has just had a head collision playing rugby and is showing signs of severe pain. You begin to contemplate pharmacological pain relief, using the WHO pain ladder as guidance. The mother demands that you give her son an opiate, morphine, immediately. Which of the following is the best reason to deny her request?</p>","<p>You must follow the guidance of the WHO pain ladder and begin with paracetamol, and it is a weaker drug</p>","<p>It is illegal to give morphine to a child</p>","<p>An opiate cannot be given to anyone under the age of 16 due to the associated risk of Reye's Syndrome</p>","<p>The boy has suffered a head trauma and thus opiates may lead to a raised&nbsp;pCO2 that can cause vasodilation and intracranial pressure that can be fatal&nbsp;</p>","<p>By giving him morphine, you risk the child becoming addicted to the drug&nbsp;</p>","<p>Any head trauma is a contraindication of opiate use as a raised pCO2 level can lead to vasodilation and raise ICP, that can be fatal. One hypothesis is that during severe brain trauma (injury, surgery) the ensuing inflammatory response in the central nervous system (CNS) results in a decrease in the expression of the transporter protein p-glycoprotein (PGP) in the blood brain barrier. This loss results in the penetration into the brain of certain drugs that are normally excluded by the transporter protein.</p><p>&nbsp;</p><p>Morphine also produces effects which may obscure neurological signs of increase in intercranial pressure in patients with head injuries and make consciousness levels hard to assess in a patient.</p>","Acute Care, Anaesthetics, Pharmacology, Professionalism"
"1793877","2015-11-06 00:42:41","1405313","2.8100","137","86","D","5","<p>A new mother phones her health visitor worried because her 4-day old baby is losing weight. &nbsp;The health visitor could reassure the mother by letting her know</p>","<p>She can refer the baby to see a nutritionalist</p>","<p>She can refer the baby to the GP</p>","<p>Weight loss is expected for the first 10 days of life</p>","<p>5-10% weight loss is normal by third to fourth day after birth</p>","<p>10-20% weight loss is normal by fourth to fifth day after birth</p>","<p>5-10% weight loss is normal by third to fourth day after birth</p><p>Weight gain is expected by the tenth day&nbsp;</p><p>&nbsp;</p>","Case 9"
"1793901","2015-11-06 01:15:42","1403821","2.7800","128","77","B","5","<p>A young man is being assessed for levels of a specific neurotransmitter, which appears to be of low concentration in this person. This neurotransmitter is associated with the sympathetic nervous system and has been shown to be lowered in patients suffering from depression.Which of the following is the specific neurotransmitter's location of synthesis?</p>","<p>Basal nucleus of Meynert</p>","<p>Locus ceruleus</p>","<p>Nucleus accumbens</p>","<p>Raphe Nucleus&nbsp;</p>","<p>Ventral tegmentum</p>","<p>Noradrenaline is described here as a neurotransmitter who's synthesis location is listed above as the locus ceruleus. All neurotransmitters decrease in depression and NA is raised in anxiety.</p><p>The other locations synthesise;</p><p>&nbsp;</p><ul><li>GABA is made in the nucleus accumbens.</li><li>Dopamine is produced in both the vental tegmentum and substantia nigra.</li><li>Acetylcholine is made in the basal nucleus of Meynert.</li><li>Serotonin is made in the Raphe Nucleus&nbsp;</li></ul>","Case 6, Neurology"
"1794254","2015-11-06 05:31:19","1400051","2.4200","131","84","D","5","<p>A 50 year old femal presents for genetic counselling. She has psychiatric symptoms including aggression and mood swings. Which of the following pathologies do you suspect and what is your first action?</p>","<p>Post Traumatic Stress Disorder&nbsp;</p><p>Take a full psychiatric assessment</p>","<p>Huntington's Disease</p><p>Blood Test</p>","<p>Post Traumatic Stress Disorder</p><p>Refer to relatives for genetic counselling</p>","<p>Huntington's Disease</p><p>Take a full psychiatric assessment</p>","<p>Post Natal Depression</p><p>Blood Test</p>","<p>Before doing anything else you would take a full psychiatric assessment</p><p>Only Huntington's is characterised by anger and iritablity. Other behavioural changes in Huntington's include:</p><p>&nbsp;</p><p>- a lack of emotions and not recognising the needs of others in the family<br />- alternating periods of aggression, excitement, depression, apathy, antisocial behaviour and anger<br />- difficulty concentrating on more than one task and handling complex situations<br />- irritability and impulsiveness</p>","Case 7, Neurology, Genetics, Screening"
"1794383","2015-11-06 06:29:50","1400051","2.5700","145","91","E","5","<p>Which of the following is not a normal consequence of fertilisation?</p>","<p>Restoration of diploid number</p>","<p>Sex determination</p>","<p>Formation of one cell from the fusion of two</p>","<p>Induction of cleavage</p>","<p>Polyspermy</p>","<p>Polyspermy is an abnormal result of multiple sperm fertilising one egg cell. It is one of the most common forms of abnormal fertilisation.</p>","Case 7, Physiology, Embryology"
"1795624","2015-11-06 12:40:05","1301921","3.0600","162","97","C","5","<p>A man comes to the GP clinic feeling slightly unwell. The doctor notices he has a mild form of icterus. After having blood tests the results show elevated transaminases and (+) HBc-IgM&nbsp; &amp; HBs Ag.</p><p>&nbsp;</p><p>What is the most probable diagnosis?</p>","<p>Chronic persistent hepatitis</p>","<p>Chronic active hepatitis</p>","<p>Acute hepatitis</p>","<p>HIV</p>","<p>Pancreatitis</p>","<p>Acute hepatitis:<br />- asymptomatic<br />- mild icterus, elevated transaminases<br />- prolonged icterus<br />- fulminant hepatitis with liver failure</p><p>- HBc-IgM is always present in acute hepatitis.</p>","Case 9, Virology"
"1795627","2015-11-06 13:21:23","1301921","3.0200","160","91","B","5","<p>A&nbsp;patient's&nbsp;blood results show a positive Anti-HBs, Anti-HBe &amp; Anti-HBc.</p><p>&nbsp;</p><p>What does the result mean?</p>","<p>Immune due to vaccination</p>","<p>Immune due to natural infection</p>","<p>Acute infection</p>","<p>Chronic persistent infection</p>","<p>Chronic active infection</p>","<p><img src=""../images/view.php?file=133626"" alt=""no description"" /></p>","Case 9, Virology"
"1797539","2015-11-07 11:02:45","1301921","2.9000","147","86","B","5","<p>A 27 man was rushed at the A&amp;E by family members. He was tachypneic and had resistant hypoxemia. Upon investigation it showed&nbsp;ventilation/perfusion mismatch, low lung compliances&nbsp;and widespread capillary leakage. The heart appeared normal.</p><p>&nbsp;</p><p>What is the most likely diagnosis? (knowing this also has an underlying cause that needs to be treated)</p>","<p>Pleural effusion</p>","<p>Acute respiratory distress syndrome</p>","<p>Pneumothorax</p>","<p>Infection</p>","<p>Carbon monoxide poisoning</p>","<p>ARDS is a diffuse heterogeneous lung injury characterized by:</p><ul><li>hypoxemia,</li><li>non cardiogenic pulmonary edema</li><li>low lung compliance</li><li>widespread capillary leakage</li></ul><p>Two stages:<br />1. acute phase with disruption of the alveolar-capillary interface, leakage of protein rich fluid into the interstitium and alveolar space and extensive release of cytokines and migration of neutrophils/ = inflammation<br />2. reparative phase with fibroproliferation, and organization of lung tissue.</p><p>&nbsp;</p><p>Clinical features are:</p><ul><li>severe dyspnea,</li><li>tachypnea</li><li>resistant hypoxemia</li></ul><p>The patient has low lung volumes, atelectasis, loss of compliance, ventilation-perfusion mismatch (increased deadspace) and right to left shunt.</p>","Case 9, Virology"
"1798188","2015-11-08 02:07:17","1403821","3.3700","181","102","D","5","<p>A 19-year-old Black female refugee &nbsp;has been granted asylum in Stockholm, Sweden and has been living there for the past month. She arrived in Sweden with her 2-month-old infant, whom she exclusively breast feeds. Which of the following deficiencies is the infant most likely to develop?</p>","<p>Vitamin A&nbsp;</p>","<p>Vitamin B2</p>","<p>Vitamin C&nbsp;</p>","<p>Vitamin D&nbsp;</p>","<p>Vitamin E&nbsp;</p>","<p>Darker-skinned individuals who move from tropical climates exposed to high levels of sunlight to Northern latitudes are at risk of developing vitamin D deficiency. This especially relevant to their infants if they are being breast-fed.</p><p>&nbsp;</p><p>The complete synthesis of vitamin D in the body first begins with 7-dehydrocholestrol in the skin.</p><ul><li>Upon exposure to UV light, it is converted to cholecalciferol (D3).</li><li>This is then converted in the liver to 25-hydroxyvitamin D by 25-hydroxylase.</li><li>25-hydroxyvitamin D is then converted to 1,25-dihydroxyvitamin D, the active form of vitamin D, by 1-alpha-hydroxylase in the kidney.</li><li>Without sunlight, no active vitamin D can be produced.</li></ul><p>&nbsp;</p><p>Other sources of vitamin D, include ergocalciferol (D2), which can be converted to 25-hydroxyvitamin D by 25-hydroxylase in the liver. Darker-skinned individuals have higher levels of melanin in their skin which effectively acts like sunscreen and blocks UV light. Therefore, these individuals require sufficient light to produce vitamin D. If they do not receive adequate sunlight, they may develop vitamin D deficiency.&nbsp;</p>","Case 9, Pharmacology, Nutrition, PCS"
"1798195","2015-11-08 02:24:22","1403821","2.8900","180","112","E","5","<p>You are&nbsp;counseling a pregnant black woman who plans to breast-feed exclusively regarding her newborn's nutritional requirements. Which vitamins should be given to the newborn?</p>","<p>Vitamin B6 and Vitamin B9&nbsp;</p>","<p>Vitamin B9&nbsp;</p>","<p>Vitamin C</p>","<p>Vitamin D&nbsp;</p>","<p>Vitamin D and Vitamin K&nbsp;</p>","<p>Newborn infants who are exclusively breast-fed require vitamin D and vitamin K supplementation.<br />Both vitamin K and vitamin D should be given in this case. Quantities in breast milk are inadequate for the newborn. Vitamin K is usually given to all babies, regardless of feeding status, as an injection at the time of birth to prevent hemorrhagic disease of the newborn. Vitamin D is made with exposure to sunlight, but the quantities synthesized may be inadequate especially for darker-skinned neonates. Breast milk does provide sufficient thiamine and folic acid.</p>","Case 8, Case 9, Nutrition, PCS"
"1798561","2015-11-08 10:30:44","1301921","3.0800","137","80","B","5","<p>A pregnant woman is admitted in the midwifery led unit. She has repetitive contractions and is&nbsp;8 cm dilated.&nbsp;When asked if she feels&nbsp;pain her reply was ""poor localised back pain"".</p><p>&nbsp;</p><p>At which&nbsp;spinal level do the nerves causing pain exit the vertebral column and what type of fibres do they have?&nbsp;&nbsp;</p>","<p>T10 - L1, myelinated C fibres</p>","<p>T10 - L1, unmyelinated C fibres</p>","<p>T10 - S4, myelinated A delta fibres</p>","<p>T10 - S4, unmyelinated A delta fibres</p>","<p>T10 - L1, S2 - S4 myelinated A delta fibres</p>","<p>The patient is in the first stage of labour:</p><p>T10-L1, slow unmyelinated C fibres accompany sympathetic nerve endings</p><p>-&gt; paracervical ganglion<br />-&gt; hypogastric plexus<br />-&gt; lumbar sympathetic chain</p>","Case 8, Anaesthetics"
"1799003","2015-11-09 01:25:17","1301921","2.9400","137","78","B","5","<p>A 47 woman is presenting with psychiatric symptoms including aggressive behaviour and rapid mood swings. While taking a family history you discover that the patient's mother, who died several years ago, has been diagnosed with depression &amp; involuntary, jerky movement.</p><p>&nbsp;</p><p>What would be the most likely diagnosis taking into account all the information received?</p>","<p>Parkinson's disease</p>","<p>Huntington's disease</p>","<p>Bipolar disorder</p>","<p>Dduchenne muscular dystrophy</p>","<p>Marfan syndrome</p>","<p>The woman has Huntington's disease (autosomal dominant disease).</p><p>&nbsp;</p><p>This brain damage gets progressively worse over time and can affect movement, cognition (perception, awareness, thinking, judgement) and behaviour.</p><p>&nbsp;</p><p>Early features can include personality changes, mood swings, fidgety movements, irritability and altered behaviour</p>","Genetics, Case 7"
"1799420","2015-11-09 09:18:32","1403821","3.1500","187","113","B","5","<p>A paediatrician is inspecting a newborn child shortly after delivery and notices that the child has a prominent calcaneus on each foot, and has microcephaly with an exaggerated back portion. Further examination reveal a heart murmur in the neonate. The mother had an uneventful pregnancy, however she refused chromosomal testing during her pregnancy. A blood sample is taken and karyotyping is performed revealing an extra chromosome. Which of the following is the most likely diagnosis?</p>","<p>Apert's Syndrome</p>","<p>Edward's Syndrome</p>","<p>Down's Syndrome</p>","<p>Klinefelter's Syndrome</p>","<p>Patau's Syndrome</p>","<p>This child most likely has the diagnosis of Edward Syndrome /Trisomy 18.</p><p>Edward syndrome or Trisomy 18 is usually diagnosed at birth or in utero.</p><p>&nbsp;Characteristic features of this syndrome include</p><ul><li>""rocker-bottom feet""</li><li>atrial or ventricular septal defects</li><li>cleft lip/palate</li><li>microcephaly with a prominent occiput</li><li>underdeveloped thumbs</li><li>hypertelorism (wide distance between the eyes)</li></ul><p>Half of infants with this diagnosis do not survive the first week of life. The median lifespan for these patients is 5-15 days.&nbsp;</p>","Case 8, Embryology, Genetics, Case 7"
"1801325","2015-11-10 11:13:59","1202041","3.1000","167","101","E","5","<p>A 76 year-old patient presents in your GP surgery with sudden onset high fever, malaise and severe myalgia, therefore you suspect influenza is the diagnosis. You explain to the student sat with you about the body&rsquo;s defences to pathogens and tell them about toll-like receptors which respond to viruses like influenza. You say that toll-like receptor 3,7,8 and 9 are similar in some ways, in which way are these three TLRs most similar?A 76 year-old patient presents in your GP surgery with sudden onset high fever, malaise and severe myalgia, therefore you suspect influenza is the diagnosis. You explain to the student sat with you about the body&rsquo;s defences to pathogens and tell them about toll-like receptors which respond to viruses like influenza. You say that toll-like receptor 3,7,8 and 9 are similar in some ways, in which way are these three TLRs most similar?</p>","<p>They respond to double-stranded viral RNAs<br /><br /></p>","<p>They are all located on the plasma membrane of cells</p>","<p>They respond to single-stranded viral RNAs</p>","<p>These receptors are all located on natural killer cells</p>","<p>They are all located on endosomes of cells</p>","<p>a. Only TLR3 responds to double stranded viral RNAs. TLR7 and TLR8 respond to single-stranded viral RNAs. TLR9 responds to unmethylated CpG-rich DNA<br />b. No they are all located on endosomes on cells. TLRs 1,2,4,5,6 are located on plasma membranes of cells<br />c. Only TLR7 and TLR8 respond to single-stranded viral RNAs.<br />d. Only TLR3 and 8 are located on NK cells. TLR 7 and 9 are also located on dendritic cells, B cells, eosinophils and basophils.<br />e. CORRECT TLR3, 7, 8 and 9 are all found on the endosomes of cells</p><p>From slide 22 in immunology 1 lecture by Dr Mathews. In his notes at bottom of slide &ldquo;Do you need to know specifics of which TLR is triggered by a given virus? NO, but you should know broadly which TLRs respond to RNA and DNA viruses and where located&rdquo;</p>","Case 9, Group 32, Virology"
"1802285","2015-11-11 04:32:17","1403821","2.9300","146","82","B","5","<p>A 17-year-old male presents to you complaining of polyuria, polydipsia, and unintentional weight loss of 5kg over the past 3 months. On physical examination, the patient is tachypneic with heavy breathing. Which of the following electrolyte abnormalities would you most likely observe in this patient?</p>","<p>Alkalemia</p>","<p>Hyperkalemia</p>","<p>Hypoglycemia</p>","<p>Hypokalemia</p>","<p>Hypernatremia &nbsp;</p>","<p>The patient's clinical presentation in the question stem is most consistent with diabetic ketoacidosis. Electrolyte abnormalities of DKA include normal to increased levels of serum potassium (hyperkalemia).</p><p>DKA occurs in both type I and type II diabetics, although it is more common in type I.</p><p>In DKA, insulin deficiency and glucagon excess promote hyperglycemia and ketogenesis. Anion gap metabolic acidosis, volume depletion, and dehydration occur. Left untreated, the condition may progress to coma and death. High urine glucose in DKA induces osmotic diuresis and pulls K+ into the urine and out of the body. At the same time, the metabolic acidosis present in DKA pulls K+ from the intracellular space to the extracellular space. &nbsp;The result is low intracellular K+, normal to high serum K+ and low total body K+.</p>","Acute Care, Emergency Medicine, Group 55, Case10"
"1802715","2015-11-11 11:28:41","1403821","2.9000","140","83","A","5","<p>A young medical student is told how insulin is secreted by the beta cells of the pancreas and is explained to how insulin is synthesised initially as proinsulin, which is insulin combined to another molecule. Which of the following options is that molecule most likely to be?</p>","<p>C-Peptide</p>","<p>Glucagon&nbsp;</p>","<p>Glucose</p>","<p>Gamma Peptide&nbsp;</p>","<p>cAMP</p>","<p>C-peptide is packaged with insulin in secretory vesicles and then jointly released from cells. Both proteins are released in equal molar amounts. Preproinsulin is produced in the rough endoplasmic reticulum. From there, the protein is trafficked to the Golgi apparatus where it is cleaved, resulting in insulin and C-peptide.&nbsp;The two molecules are then packaged into secretory vesicles</p>","Case10, Biochemistry"
