"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"4812099","2020-11-18 00:59:44","1806014","2.9800","166","129","A","5","<p>A healthcare worker experiences a sharps injury at work and subsequently contracts HIV. The virus has penetrated the skin and thus bypassed some of the physical and chemical barriers of the immune system.</p><p>&nbsp;</p><p>What are the characteristics of the skin that protect against pathogen entry?</p>","<p>secretion of fatty acids from sweat glands and sebaceous glands&nbsp;</p>","<p>mucous layer that traps microbes and debris&nbsp;</p>","<p>high pH</p>","<p>presence of antimicrobial enzymes&nbsp;</p>","<p>epithelial cells are joined by gap junctions&nbsp;</p>","<p>A- CORRECT - fatty acids inhibit the growth of bacteria on the skin surface.&nbsp;</p><p>&nbsp;</p><p>B - INCORRECT - the protective mucus layer is not present in the skin but is present in GI, respiratory, reproductive tract, eyes and ear.&nbsp;</p><p>&nbsp;</p><p>C- INCORRECT - the pH of the skin is mildly acidic (therefore low pH). This creates a hostile environment for colonizing pathogens.&nbsp;</p><p>&nbsp;</p><p>D - INCORRECT - antimicrobial enzymes do provide a chemical barrier against pathogens however they are present only in saliva and tears, not the skin</p><p>&nbsp;</p><p>E - INCORRECT - the epithelium of the skin contains gap junctions for the purpose of communication between neighbouring cells. However, it is the presence of&nbsp; tight junctions that protects from pathogen entry. Tight junctions join adjacent cells and therefore reduce the extracellular space available for paracellular permeability and therefore pathogen entry.&nbsp;</p>","Immune System, Case 9, Barrier defences"
"4812228","2020-11-18 02:18:12","1901416","2.9000","158","131","A","4","<p>A philosophy student is looking into paradoxes and comes across the term 'immunological paradox'. Having little medical knowledge, they are confused by this.&nbsp;</p><p>Which of these terms best describes the immunological paradox?</p>","<p>In pregnancy the maternal blood is exposed to non-maternal tissue but it does not attack this</p>","<p>That there are 2 types of T cell</p>","<p>T cells require co stimulation to become fully activated</p>","<p>Twin pregnancies can survive with only one placenta</p>","","<p>A is the correct answer -&nbsp;In pregnancy the maternal blood is exposed to non-maternal tissue but it does not attack this.</p><p>This is strange as usually the immune system will recognise all foreign tissues/ organisms as alien and attack them however this does not occur in pregnancy.&nbsp;</p>","Case 8, Embryology"
"4814946","2020-11-19 01:20:04","1900620","3.1700","167","129","D","5","<p>Which of the following is an autosomal dominant disease?</p>","<p>Cystic Fibrosis</p>","<p>Haemophilia A</p>","<p>Duchenne Muscular Dystrophy</p>","<p>Huntington's</p>","<p>Tay Sachs&nbsp;</p>","<p>Examples of <strong>autosomal dominant </strong>conditions:&nbsp;Huntington's disease,&nbsp;Marfan's syndrome, familial hypercholesterolaemia, spinocerebellar ataxia, familial adenomatous polyposis, hereditary breast and ovarian cancers, myotonic dystrophy, long QT syndrome</p><p>&nbsp;</p><p>Examples of <strong>autosomal recessive</strong> conditions: Cystic fibrosis, PKU, B-Thalassemia, sickle cell disease, Tays Sachs, spinal muscular atrophy&nbsp;</p><p>&nbsp;</p><p>Examples of<strong> X-linked recessive</strong> conditions:&nbsp;Duchenne muscular dystrophy, haemophilia A, red-green colour blindness</p><p>&nbsp;</p><p><em><strong>Case 7 - Family History and Probabilities Lecture&nbsp;</strong></em></p>","Genetics, Case 7, genes, Chromosomal abnormalities"
"4815322","2020-11-19 04:15:42","1903473","2.9400","173","137","C","5","<p>Vaccination is an effective way of reducing the threat posed by certain pathogens to the community. One of the aims of vaccination is <strong>containment,</strong> what does this mean?</p>","<p>Removal of agent from area/continent but it may be reintroduced</p>","<p>Stopping the spread of agent from one area/country/continent to another, in the event of an outbreak&nbsp;</p>","<p>Getting agent to levels where disease no longer constitutes a significant public health problem&nbsp;</p>","<p>Disease and causal agent removed worldwide&nbsp;</p>","<p>Isolating individual with disease to prevent spread to others</p>","<p>A = elimination</p><p>D = eradication</p><p>E = self isolation</p><p>&nbsp;</p><p>B is made up&nbsp;</p><p>&nbsp;</p><p>This is from Dr Chris Williams' lecture on adult and child imms.&nbsp;</p>","Case 9, Epidemiology, Vaccination, Vaccines, Infectious Disease"
"4815685","2020-11-19 06:20:41","1903473","2.9600","174","135","E","5","<p>In the event of an infection, the B cells will produce immunoglobulins against the pathogen. Before the B cell undergoes class switching, it only produces a specific class of immunoglobulin. Which class of immunoglobulin is first to be produced by the B cell, prior to class switching?</p>","<p>IgA</p>","<p>IgD</p>","<p>IgE</p>","<p>IgG</p>","<p>IgM</p>","<p>Phase 3 immunology lecture James Matthews.</p>","Case 9, Virology, Immune Response, Class Switching, B cells"
"4815782","2020-11-19 07:02:39","1903473","3.1200","173","136","B","5","<p>At the onset of infection, there aren't many antigen-specific T cells present. When infection is present, the T cell with the correct antigen-specific receptor undergoes clonal expansion. The proliferation of these T cells is driven by which cytokine?&nbsp;</p>","<p>IL-1</p>","<p>IL-2</p>","<p>IL-6</p>","<p>IL-12</p>","<p>TNF alpha</p>","<p>James Matthews Immunology Phase 3 Lecture; IL-2 is a growth factor and drives proliferation of T cells</p>","Case 9, T cells, Clonal Expansion, Cytokines, Immunology"
"4816035","2020-11-19 05:04:14","1900620","3.1000","168","135","B","5","<p>In the 20-week physical anomaly scan 11 main structural abnormalities are looked for. One of these abnormalities causes a weakness in the unborn baby's abdominal wall where the bowel and liver can protrude out of its body but are still contained in a sac. What is this condition called?&nbsp;</p>","<p>Gastroschisis&nbsp;</p>","<p>Exomphalos</p>","<p>Spina bifida&nbsp;</p>","<p>Lethal skeletal dysplasia&nbsp;</p>","<p>Bilateral renal agenesis</p>","<p>All of these are looked for in the 20-week scan.&nbsp;</p><p>&nbsp;</p><p>A) Gastroschisis - weakness in abdominal wall so intestines can protrude out but are not covered by any membranes&nbsp;</p><p>B) Also known as&nbsp;omphalocele</p><p>C) Spina bifida - neutral tube defect&nbsp;</p><p>D) Lethal skeletal dysplasia - missing or short limbs</p><p>E) Bilateral renal agenesis - absence of both kidneys</p><p>&nbsp;</p><p>&nbsp;<img src=""../images/view.php?file=419632"" alt=""no description"" /></p>","Anatomy, Case 7, Pregnancy, Screening Tests"
"4819759","2020-11-20 22:26:40","1901416","3.1400","157","128","E","5","<p>Julie is 39 weeks pregnant and is a primigravida mother. She has been told in the past that she has a high pain tolerance and so is not too phased about the birth. Upon research, she looks into labour pain and is interested in where it originates from.&nbsp;</p><p>What spinal nerve roots does first stage labour pain originate from?</p>","<p>T11-L1</p>","<p>T10-S1</p>","<p>T10-S2</p>","<p>T11-S4</p>","<p>T10-L1</p>","<p>Answer is T10-L1 for first stage labour pain.&nbsp;</p><p>Pain arises from the distention of the uterus which correlates to these spinal nerve roots.&nbsp;</p><p>The pain felt is crampy and poorly localised due to the pain signals being transmitted on slow unmyelinated C fibres&nbsp;passing from the uterus through the paracervical ganglion into the lumbar sympathetic chain.</p>","Female Anatomy, Case 8, Labour"
"4819827","2020-11-20 23:23:56","1901416","2.8700","159","128","C","5","<p>You are an F1 and you are about to administer some local anaesthetic before inserting a cannula. Your patient is a chemistry teacher and asks about the structural components of the local anaesthetic you are using.&nbsp;</p><p>What are the core structural components of a local anaesthetic?</p>","<p>Lipophilic aromatic group with a hydrophobic alkaline side group joined with a peptide bond</p>","<p>Lipophobic aromatic group with a hydrophobic acidic side group joined with a&nbsp;peptide/ ester bond</p>","<p>Lipophilic aromatic group with a hydrophilic alkaline side group joined with a peptide/ ester bond</p>","<p>Lipophobic aromatic group with a hydrophilic alkaline side group joined with an ester bond</p>","<p>Lipophobic aromatic group with a hydrophilic acidic side group joined with a covalent bond</p>","<p>Lipophilic aromatic group with a hydrophilic alkaline side group linked by a peptide/ ester bond.</p><p>&nbsp;</p><p>A local anaesthetic consists of a lipid soluble aromatic ring structure and this is linked to a hydrophilic alkaline amine side group. The link between the aromatic group in the alkaline side group is either via an ester bond or a peptide bond<br />-Variation in the components of the aromatic and alkaline groups leads to differences in local anaesthetic duration and potency and these allow you to pick the best local anaesthetic suited for the medical issue you and your patient are faced with.</p><p>&nbsp;</p><p>--See Case 8 Dr. Coffey e-learning for more information</p><p>&nbsp;</p>","Anaesthesia, Pharmacology, Case 8"
"4820217","2020-11-21 02:37:25","1901416","3.1000","166","136","B","4","<p>Niamh is 38 weeks pregnant and it is a common theme in her family for babies to be born with abnormally large heads. She is doing some research into different head positions of the baby that are associated with the most/ least pain.</p><p>What angle of the head at birth offers the least complications and easiest delivery?</p>","<p>Supraoccipitomental</p>","<p>Suboccipito-bregmatic</p>","<p>Occipitofrontal</p>","<p>Submentobregmatic</p>","","<p>Answer =&nbsp;Suboccipito-bregmatic (9.5cm).&nbsp;Vertex presentation means the back portion of a foetal skull is presenting.</p><p>-Supraoccipitomental= 13.5cm. Babies face and chin are delivered first.&nbsp;</p><p>-Occipitofrontal= 11cm. Baby which hasn&rsquo;t tucked its chin- face hits pelvic floor- this line is the one that comes to the pelvic outlet in a deflexed position.</p><p>-Submentobregmatic= 9.5cm. Either a face or a brow presentation depending on the level of how deflexed the baby&rsquo;s head is</p><p>&nbsp;</p><p>&nbsp;</p>","Normal Pregnancy, Anatomy, Obstetrics, Pregnancy, Case 8"
"4820459","2020-11-21 04:36:14","1901416","2.9300","160","133","D","5","<p>Becca has recently found out that she is pregnant. She is a very health conscious woman and has been vegan for the last 5 years. She is looking into supplementation to support herself and her baby throughout the pregnancy.&nbsp;</p><p>Which of the below options is she most likely to be deficient in?</p>","<p>B12 and calcium</p>","<p>Calcium and Vit C</p>","<p>Folate and Vit D</p>","<p>B12 and Vit D</p>","<p>Vit C and Vit D</p>","<p>Sources of B12=&nbsp;meat, fish and dairy products.</p><p>Sources of Vit D=&nbsp;oily fish, eggs and red meat.</p>","Pregnancy, Case 8"
"4822742","2020-11-22 05:18:48","1900671","3.1200","179","138","B","5","<p>Georgia is in her immunology tutorial when the professor asks her a question, in the context of conjugate vaccines, what is only sensitised by peptides?</p>","<p>B cell&nbsp;</p>","<p>T cell&nbsp;</p>","<p>MHC complex 1</p>","<p>MHC complex 2&nbsp;</p>","<p>Memory B cells&nbsp;</p>","<p>The t cell is only sensitised by peptides/proteins, whereas the B cell is sensitised by a polysaccharide coat.</p><p>This is used to an advantage with conjugate vaccines against encapsulated bacteria. An immune response is elicited due to B cells being sensitive to polysaccharides and therefore they can internalise this polysaccharide and take internal proteins and present them as peptides via MHC complex 2 to T cells, meaning T cell help occurs providing a strong immune response&nbsp;</p>","Immune Response, Immune System, Case 9, Immunology"
"4822746","2020-11-22 05:20:20","1900671","2.9000","165","126","C","5","<p>At what ages is the MMR vaccine given to children?</p>","<p>2,4 and 6 months&nbsp;</p>","<p>1 year and 3 years&nbsp;</p>","<p>1 year and 3 years 4 months&nbsp;</p>","<p>3 and before pre school&nbsp;</p>","<p>6 and 12 months&nbsp;</p>","","Vaccination, Vaccines, Case 9"
"4822755","2020-11-22 05:27:46","1900671","2.9400","124","99","D","5","<p>During pregnancy, there are many endocrine changes to a pregnant woman's body, explain one change that causes increased glucose to the foetus.</p>","<p>Reduced usage by the mother causing a higher % of glucose to be transferred to foetus&nbsp;</p>","<p>Endocrine system reducing in function to try and conserve energy&nbsp;</p>","<p>increase oestrogen, an anti insulin hormone, therefore increasing insulin resistance in the mother and reduced uptake so more can be transferred to baby&nbsp;</p>","<p>Increase in human placental lactogen, prolactin and cortisol levels = anti insulin hormones that therefore increase insulin resistance and reduce uptake of glucose - means more glucose goes to the foetus&nbsp;</p>","<p>Increase in human placental lactogen = anti insulin hormones that therefore increase insulin resistance and reduce uptake of glucose - means more glucose goes to the foetus</p>","","Normal Pregnancy"
"4822763","2020-11-22 05:32:36","1900671","2.8600","135","102","B","5","<p>what is the result on the endocrine system of an increased concentration of oestrogen?</p>","<p>increases T3 and T4&nbsp;</p>","<p>increase in hepatic production of thyroid binding globulin (TBG)</p>","<p>reduced urine excretion&nbsp;</p>","<p>increased urine excretion&nbsp;</p>","<p>reduction in hepatic production of thyroid binding globulin (TBG)</p>","<p>Increase in oestrogen results in an increase in hepatic production of thyroid binding globulin (TBG). As a result, more free T3 and T4 bind to TBC and therefore more thyroid stimulating hormone is released from ant. pit. therefore free t3 and t4 remains unchanged&nbsp;</p><p>TSH produces T3 and T4 therefore more released but levels remain unchanged.</p><p>T3 and T4 ensures constant supply of thyroxin to foetus for renal development&nbsp;</p>","Normal Pregnancy"
"4822775","2020-11-22 05:40:06","1900671","3.2000","161","128","A","5","<p>Sophia goes to her GP after experiencing bilary tract stasis and gall stones. She is 26 weeks pregnant. What is the cause of this?</p>","<p>increase in progesterone&nbsp;</p>","<p>increase in prolactin&nbsp;</p>","<p>increase in oestrogen&nbsp;</p>","<p>decrease in prolactin&nbsp;</p>","<p>increase in cortisol&nbsp;</p>","<p>Increase in progesterone = SM relaxation and decreases gut motility, also causes relaxation of gall bladder so biliary tract stasis (bile cannot flow from liver to duodenum and digest fats) therefore predisposes mother to getting gall stones.&nbsp;</p>","Case 8"
"4824853","2020-11-23 07:47:25","1903473","3.1500","171","136","B","4","<p>Brody, a 22 year old man, presents to your GP clinic with amnesia, confusion and ataxia. You take a history and find that he is currently taking medication for anxiety disorder. You suspect that these symptoms are caused by his medication. Which medication, used to treat anxiety, is associated with ADRs including amnesia, confusion and ataxia?</p>","<p>Citalopram&nbsp;</p>","<p>Lorazepam&nbsp;</p>","<p>Onlanzapine</p>","<p>Moclobemide</p>","","<p>Case 10 Pharmacology Lightbulb&nbsp;</p><p>A - citalopram ADRs include QT interval prolongation, GI disturbances, sexual dysfunction and sleep disorders</p><p>B - lorazepam - correct</p><p>C - onlanzapine ADRs include&nbsp;QT interval prolongation, weight gain, insomnia, erectile dysfunction</p><p>D - moclobemide ADRs include&nbsp;confused states (agitation), dizziness, dry mouth</p>","Case 10, Pharmacology, Mental Health"
"4824868","2020-11-23 07:52:52","1903473","3.0700","169","133","B","4","<p>Which drug, used to treat neuropsychiatric disorders, would be contraindicated in a patient with sleep apnoea?</p>","<p>Citalopram&nbsp;</p>","<p>Lorazepam</p>","<p>Onlanzapine</p>","<p>Moclobemide</p>","","<p>Pharm Lightbulb Case 10</p>","Mental Health, Pharmacology, Case 10, Neuropsychiatric Drugs"
"4830990","2020-11-25 02:19:17","1904758","2.6200","167","133","D","4","<p>What prevents an action potential from going backwards?</p>","<p>Potassium channels close</p>","<p>Sodium channels close</p>","<p>Potassium channels are blocked</p>","<p>Sodium channels are blocked</p>","","<p>During the refractory period, sodium channels are blocked to prevent an action potential from going backwards. Wile blocked, the gates are closed and are unable to open.</p><p>Voltage gated potassium channels don't have an inactivation gate and therefore cannot be blocked.&nbsp;</p>","Analgesia, Case 10, Neurophysiology"
"4834122","2020-11-26 04:25:07","1903473","3.1300","170","136","D","5","<p>Moclobemide is a drug used to treat neuropsychiatric disorders such as depressive illness and social anxiety. What is it's MOA?&nbsp;</p>","<p>Selective serotonin reuptake inhibitor (SSRI)</p>","<p>Dopamine (D2) receptor agonist</p>","<p>5HT2A receptor and D2 dopamine receptor antagonist</p>","<p>Selective monoamine oxidase inhibitor&nbsp;</p>","<p>Calcium channel blocker</p>","<p>Moclobemide is a selective (reversible) MAO inhibitor which can prevent MAO-mediated clearance of serotonin, noradrenaline and dopamine from synaptic clefts.&nbsp;</p>","Case 10, Pharmacology, Psychopharmacology"
"4836418","2020-11-26 22:53:02","1804392","2.9800","131","111","C","4","<p>Katie comes to the hospital demonstrating postural instability and insufficient motor co-ordination of gaze, causing spontaneous nystagmus. Based on the information above, which region of the cerebellum is most likely damaged?&nbsp;</p>","<p>spinocerebellum&nbsp;</p>","<p>pontocerebellum&nbsp;</p>","<p>vestibulocerebellum/ flucculonodular lobe&nbsp;</p>","<p>Vermis&nbsp;</p>","","<p>A- lesions of the spinalcerebellum would lead to&nbsp;disorders of coordinated movement sequences that are not easily corrected. The failed or severely impaired coordination of agonistic and antagonistic muscles results in ataxias of posture and gait (static and dynamic ataxias) as well as exaggerated and shortened movements (dysmetrias).</p><p>B-&nbsp;Typical sign of damage to the pontocerebellum is an intention or cerebral tremor when executing directed voluntary movements. This tremor in the extremities gradually increases, the closer the extremity approaches the target. The impaired muscular movement or coordination is associated with ataxias (&lsquo;asynergies&rsquo;), which manifest as dysmetria (also described as an inability to judge distance or scale) and dysdiadochokinesis (impaired ability to perform rapid, alternating movements).</p><p>C- Correct answer.&nbsp;Lesions of the vestibulocerebellum are in particular associated with impaired equilibrium or balance. Only to a very limited extent are patients capable of using vestibular information to control their eye movements when moving the head, and their axial and limb muscles when standing, walking or sitting (trunk, gait, and postural ataxia; disorders of movement coordination). Insufficient motor coordination of the gaze (by the eye muscles) can lead, among others, to spontaneous nystagmus and involuntary saccadic (jerky) eye movements.</p><p>&nbsp;</p><p>All information quoted from&nbsp;Sobotta Atlas of Anatomy, Vol. 3, 16th ed.</p><p>Helpful video-&nbsp;https://www.youtube.com/watch?v=Ri5iUR4Pi_0</p><p>&nbsp;</p>","-"
"4836630","2020-11-27 00:28:57","1804392","3.3300","136","111","D","5","<p>Elizabeth has suffered an infarct of the inferior division of the Middle Cerebral Artery (MCA). She speak fluently, but her speech does not make sense, often comprising of a ""word salad"". She also has difficulty with grasping the meaning of spoken words and sentences. Which region of the brain is most likely affected by the infarct?&nbsp;</p>","<p>Uncinate Fasciculus</p>","<p>Broccas&nbsp;</p>","<p>Arcuate Fasciculus</p>","<p>Wernikes Area&nbsp;</p>","<p>Dorsal stream&nbsp;</p>","<p>A-&nbsp;Uncinate Fasciculus links the anterior portions of the temporal lobe with the inferior frontal gyrus and the lower surfaces of the frontal lobe (in a hook shape). Damage to this area is associated with difficulty with name&nbsp;retrieval</p><p>B- Broccas area is located in the frontal lobe and is important for the production of speech. People suffering with Brocca's aphasia struggle to produce speech, but their comprehension generally remains intact. Lesions to this region are commonly caused by an infarct of the superior division of the MCA&nbsp;</p><p>C -&nbsp;Arcuate Fasciculus is the tract that links Broccas are to Wernikes. Damage to this region results in Conduction aphasia, demonstrating an inability to repeat words&nbsp;</p><p>D-Wernikes area is located in the temporal lobe as it important for the comprehension of speech. A lesion to this area is commonly caused by an infarct of the inferior division of the MCA</p><p>E- the Dorsal stream links the primary visual cortext in the occipital lobe to the parietal lobe. it is associated with recognising where objects are in space and the guidance of actions&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>","-"
"4836751","2020-11-27 01:39:21","1804392","3.2000","129","104","D","4","<p>D2 antagonists, such as&nbsp;first-generation antipsychotics, can interfere with the nigrostriatal pathway. What symptoms may occur as a result of interference with this pathway?&nbsp;</p>","<p>Poor concentration and reduced ability to make decisions&nbsp;</p>","<p>Anhedonia&nbsp;</p>","<p>Increased prolactin in the blood&nbsp;</p>","<p>Movement disorders such as spasms, contractions, tremors, motor restlessness, parkinsonism, and tardive dyskinesia</p>","","<p>This question was centred around the main dopamine pathways in the brain.&nbsp;</p><p>&nbsp;</p><p>A- the mesocortical dopamine pathway connects the VTA in the midbrain to the PFC. The PFC is is highly involved in decision making, cognition and working memory. Thus, when dysfunction occurs within this pathway occurs, individuals may experience poor concentration and the inability to make decisions.</p><p><strong><br /></strong>B- The mesolimbic pathway runs from the ventral tegmental area in the midbrain to the nucleus accumbens and amygdala, affecting thought and motivation. it is thought that dysfunction in this area could be responsible for anhedonia (lack of pleasure from previously pleasurable activities).&nbsp;</p><p>&nbsp;</p><p>C- The tuberoinfundibular dopamine pathway begins in the arcuate and paraventricular nucleus of the hypothalamus, and project to the infundibular region of the hypothalamus.&nbsp;In this pathway, dopamine is released into the portal circulation that connects this region to the pituitary gland. Here, dopamine functions to inhibit prolactin release. Blockage of the D2 receptors, common with antipsychotic medications, prevent dopamine&rsquo;s inhibitory function, thus increasing prolactin levels in the blood.</p><p>&nbsp;</p><p>D- the nigrostriatal pathway mentioned in the question is involved in motor planning. The dopamine projections start in the substantia nigra and project to the caudate nucleus and the putamen (basal ganglia).&nbsp;Dopaminergic neurons in the nigrostriatal pathway stimulate purposeful movement. interference with this pathway can therefore cause the symptoms mentioned in answer D</p>","-"
"4844491","2020-11-30 00:09:40","1805151","3.1900","123","100","C","5","<p>A patient presents with the classic triad of symptoms that could either indicate Serotonin Syndrome or Neuroleptic Malignant Syndrome. The symptoms of both are often confused and include alterations in the patient's mental state, autonomic instability and neuromuscular problems.&nbsp;</p><p>&nbsp;</p><p>However, the final diagnosis made is actually Serotonin Syndrome. What factor(s) could have been the differentiator in making this diagnosis?&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>","<p>Constricted pupils and increased anxiety</p>","<p>Diaphoresis and agitated state&nbsp;</p>","<p>Dilated pupils and hyperactive bowel sounds&nbsp;</p>","<p>Presence of a tremor&nbsp;</p>","<p>Raised heart rate&nbsp;</p>","<p>From lecture 1 - Introduction to neurophysiology/pharmacology.&nbsp;</p><p>The differentiators of serotonin syndrome from neuroleptic malignant syndrome include hyperreflexia, dilated pupils and increased bowel sounds.&nbsp;</p>","-"
"4844522","2020-11-30 00:27:46","1901151","2.9000","161","132","D","4","<p>A patient is suffering from a depressive illness and has social anxiety and have researched into a drug which is a selective (reversible) monamine oxidase inhibitory which can prevent MAO- mediated clearance of serotonin, noradrenaline and dopamine from the synaptic cleft and hence reduce the symptoms they are experiencing. However, the patient experiences thyroidtoxicosis and hence is contraindicated from taking this drug. Which drug are they referring to?&nbsp;</p>","<p>Olanzapine&nbsp;</p>","<p>Lorazepam&nbsp;</p>","<p>Citalopram&nbsp;</p>","<p>Moclokeamide&nbsp;</p>","","<p>Moclokemaide has the MOA that is described yet is contraindicated if thyroidtoxicosis &nbsp;or if bipolar.</p><p>Olanzapine is for psychosis and mania and is a 2nd generation anti-psychotic which antagonises both 5 HT2A receptors and D2 dopamine receptors.&nbsp;</p><p>Lorazepam is for anxiety, acute panic attacks and mild sedation and is a benzodiazepine that acts on GABA receptors and potentiates the effect of GABA which increased neuronal hyperpolarisaiton by increasing CL- influx&nbsp;</p><p>Citalopram is for depressive illness and panic disorders and is an SSRI and is contraindicated in poorly controlled epilepsy or mania and in pre-existing prolonged QR interval.&nbsp;</p>","Pharmacology, Case 10"
"4845006","2020-11-30 04:15:03","1900671","3.0400","171","137","D","5","<p>When diagnosing Schizophrenia, what are the 5A's associated with the negative symptoms?</p>","<p>Alogia, Anhedonia, Assess syndrome, Apathy and Attention</p>","<p>Alogia, Anhedonia, Apathy, Avolition&nbsp;</p>","<p>Attention, Attitude, Anger, Annoyance, Anhedonia&nbsp;</p>","<p>Affective flattening, Alogia, Anhedonia, Avolition/Apathy, Attention</p>","<p>Affective flattening, Algoia, Anhedonia, Attitude, Apathy&nbsp;</p>","","Case 10"
"4848238","2020-12-01 03:52:22","1903473","3.2200","172","144","D","5","<p>NICE Guidelines recommend using clozapine in the instance of treatment resistant schizophrenia. Which lifestyle change can cause a previously tolerated dose of Clozapine to become toxic?</p>","<p>Increasing amount of daily exercise</p>","<p>Increasing daily alcohol intake</p>","<p>Decreasing the amount of saturated fats consumed in diet</p>","<p>Quitting smoking</p>","<p>Starting a daily multivitamin supplement</p>","<p>Quitting smoking can cause a previously tolerated dose of clozapine to become toxic because nicotine is an enzyme inhibitor for the drug. Patients SHOULD still be encouraged to stop smoking, but they should inform the psychiatrist in charge of their care so that clozapine dose can be monitored in accordance.&nbsp;</p>","Case 10, Pharmacology, Progress Test, Schizophrenia, Mental Health"
"4849545","2020-12-01 09:38:19","1900671","2.8400","161","128","B","5","<p>What dopamine receptors does the antipsychotic drug Chlorpromazine bind to?</p>","<p>D4, D2&nbsp;</p>","<p>D1,D2&nbsp;</p>","<p>D2,D3</p>","<p>D1, D4</p>","<p>D3, D4&nbsp;</p>","","Case 10"
"4856025","2020-12-02 22:50:01","1804392","3.0300","123","98","B","5","<p>Some antipsychotics antagonise D2 receptors in the tuberoinfundibular pathway, causing raised prolactin. In a symptomatic individual, which drug can be used to help minimise this effect?&nbsp;</p>","<p>Haliperidol&nbsp;</p>","<p>Aripiprazole</p>","<p>Clozapine&nbsp;</p>","<p>Olzapine&nbsp;</p>","<p>Chlorpromazine&nbsp;</p>","<p>Aripiprazole is a dopamine D2 partial agonist. Therefore, at low doses it has an an agonist effect (slightly increasing dopamine in the pathway, which is inhibitory against prolactin) and at high doses starts to have an antagonist effect.&nbsp;</p><p>&nbsp;</p>","-"
"4859782","2020-12-03 23:57:52","1804392","2.9700","119","101","A","5","<p>After a stroke , Brandon is unable&nbsp;to express thoughts in writing (agraphia), to perform simple arithmetic problems (dyscalculia), to recognize or indicate his own or his wifes' fingers (finger agnosia), and distinguish between the right and left sides of his body.&nbsp;</p><p>Which region of the brain has Brandon most likely damaged?&nbsp;</p>","<p>Left&nbsp;parietal lobe</p>","<p>Right parietal lobe&nbsp;</p>","<p>&nbsp;</p><p>Frontal lobe&nbsp;</p>","<p>Temporal Lobe&nbsp;</p>","<p>Occipital lobe&nbsp;</p>","<p>The parietal lobe has a dominant and a non dominant hemisphere.&nbsp;Damage to the left parietal lobe can result in what is called ""Gerstmann's Syndrome."" It includes right-left confusion, difficulty with writing (agraphia) and difficulty with mathematics (acalculia). It can also produce disorders of language (aphasia) and the inability to perceive objects normally (agnosia).</p><p>Damage to the right parietal lobe can result in neglecting part of the body or space (contralateral neglect), which can impair many self-care skills such as dressing and washing. Right side damage can also cause difficulty in making things (constructional apraxia), denial of deficits (anosagnosia) and drawing ability.</p><p>https://www.neuroskills.com/brain-injury/parietal-</p><p>&nbsp;</p><p>lobes/#:~:text=Damage%20to%20the%20left%20parietal,perceive%20objects%20normally%20(agnosia).</p><p>&nbsp;</p>","-"
"4860242","2020-12-04 02:50:39","1903473","3.1600","181","138","A","5","<p>Mirtazapine is a specific type of antidepressant drug. Why does mirtazapine cause drowziness and weight gain?</p>","<p>Because it is a H1 histamine receptor antagonist</p>","<p>Because it is an alpha-2-autoreceptor agonist</p>","<p>Because it is a 5HT receptor antagonist</p>","<p>Because it is a D2 dopamine receptor agonist</p>","<p>Because it is a H2 histamine receptor antagonist</p>","<p>Mirtazapine is an example of a noradrenaline and specific serotonin antidepressant (NaSSa). Noradrenaline usually blocks its own release via alpha-2-autoreceptors, and this same mechanism inhibits serotonin release on serotonergic neurons. Mirtazapine blocks this feedback loop.&nbsp;</p><p>&nbsp;The reason it causes drowziness and weight gain is because it is an H1 antagonist.&nbsp;</p>","Case 10, Pharmacology, Psychopharmacology"
