"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"4252071","2019-12-27 07:44:39","1904582","2.6000","87","63","D","4","<p>Which one of the following statements is correct?</p>","<p>Ribulose 1,5, bisphosphate (Rubisco) is the most abundant protein in humans</p>","<p>Collagen is the most abundant proteins in plants</p>","<p>homomultimers - this term is used to describe quaternary structures consisting of multiple polypeptides of the different types</p>","<p>heteromultimers - this term is used to describe quaternary structures consisting of multiple polypeptides of the different types&nbsp;</p>","","<p>A -&nbsp;Ribulose 1,5, bisphosphate (Rubisco) -- which is involved in photosynthesis and enables CO2 to be integrated into plants -- is the most abundant protein in&nbsp;<strong>plants&nbsp;</strong>(not humans - therefore this is incorrect)</p><p>B -&nbsp;Collagen is the most abundant proteins in <strong>humans&nbsp;</strong>(not plants - therefore this is incorrect)</p><p>C -&nbsp;homomultimers - this term is used to describe quaternary structures consisting of multiple polypeptides of the <strong>same&nbsp;</strong>types&nbsp;(not different types, therefore this is incorrect)</p><p>D - This is correct&nbsp;</p>","PCS 1, Protein Structure, Key terms"
"4252073","2019-12-27 07:48:23","1805151","3.2200","94","68","A","5","<p>Most intrinsic hand muscles are innervated by the ulnar nerve. However, there are a few exceptions. Which of the following muscles is not innervated by the ulnar nerve?</p>","<p>Flexor pollicis brevis</p>","<p>Flexor digiti minimi brevis&nbsp;</p>","<p>palmaris brevis&nbsp;</p>","<p>adductor pollicis&nbsp;</p>","<p>opponens digiti minimi&nbsp;</p>","<p>The thenar muscles (flexor pollicis brevis, opponens pollicis and abductor pollicis brevis) and the lateral 2 lumbricals are the only intrinsic muscles of the hand that aren't innervated by the ulnar nerve. They are innervated by the median nerve.&nbsp;</p>","Anatomy, Anatomy of upper limb, Upper Limb, Upper Limb Anatomy"
"4252077","2019-12-27 07:56:43","1904582","2.1400","89","69","B","4","<p>Proteins have many functions within the human body. Which one of the following statements is correct regarding all of the&nbsp;the functions that proteins can have within the body?</p>","<p>Roles in: regulation, motion, defence, transportation,&nbsp;catalysis, support&nbsp;</p>","<p>Roles in:&nbsp;catalysis, defence, storage, transportation, support, regulation, motion</p>","<p>Roles in:&nbsp;transportation,&nbsp;catalysis, support, regulation, motion,&nbsp;defence</p>","<p>Roles in:&nbsp;support, regulation, defence, transportation,&nbsp;catalysis,&nbsp;motion</p>","","<p>catalysis e.g. functioning as enzymes</p><p>defence e.g. functioning as antibodies&nbsp;</p><p>storage e.g. transporting ion (ferritin - movement of iron)</p><p>transportation - e.g. carrying oxygen around the body (Haemoglobin)</p><p>regulation e.g. functioning as hormones</p><p>support e.g. making up our skeleton (collagen)</p><p>motion e.g. muscle contraction (actin and myosin)</p><p>&nbsp;</p><p>Therefore B is correct</p><p>&nbsp;</p>","PCS 1, Proteins"
"4252080","2019-12-27 08:23:42","1904582","2.6700","87","61","B","3","<p>Lipids have different classes based on their structural relationship. Lipids can be subdivided into two main groups: fatty acids and steroids. Which one of the following statements is correct regarding lipid classification?</p>","<p>Fatty acids can be divided into sphingolipids, phosphoglycerides and triglycerides</p>","<p>Sphingolipids can be divided into glycolipids and sphingomyelins</p>","<p>Sphingomyelins can be subdivided into cerebrosides and gangliosides</p>","","","<p>A -&nbsp;Fatty acids can be divided into sphingolipids, phosphoglycerides and triglycerides&nbsp;<strong>and waxes</strong></p><p><strong><br /></strong>B - correct</p><p>&nbsp;</p><p>C - Glycolipids&nbsp;can be subdivided into cerebrosides and gangliosides</p><p>&nbsp;</p><p>(Lecture 4, slide 15)</p><p><img src=""../images/view.php?file=365702"" alt=""no description"" /></p>","PCS 1, Lipid classification"
"4252095","2019-12-27 09:58:14","1904582","2.6600","78","56","C","4","<p>Steph is revising PCS Unit 1 for her formative January exam by doing questions, and comes across one about the basic structures of metabolically important carbohydrates. She isn't sure whether she needs to know about this, but her LO's tell her she does so she begins to panic because she doesn't know which one of the following answers below is incorrect. Can you help her?</p>","<p>Starch is a polysaccharide made up of glucose monomers joined by alpha 1,4 glycosidic and alpha 1,6 glycosidic links&nbsp;</p>","<p>Chitin is a polysaccharide that makes up the hard shell of insects (exoskeleton of insects)</p>","<p>Cellulose, found in plants, is a polysaccharide made up of glucose monomers joined by alpha 1,4 glycosidic links only</p>","<p>Chitin is made up of N-acetyl glucosamine, joined by beta 1,4 linkages</p>","","<p>All of the statements are correct except C:</p><p>&nbsp;</p><p>Cellulose, found in plants, is a polysaccharide made up of glucose monomers joined by <strong>beta</strong> 1,4 glycosidic links only</p><p>&nbsp;</p><p>Lecture 4 Slide 23</p>","PCS 1, Polysaccharides"
"4252105","2019-12-27 11:14:24","1904582","2.9100","88","64","C","5","<p>Ionotropic and metabotropic receptors cause different responses when they are activated. Which one of the following statements is incorrect regarding these receptors?</p>","<p>Ionotropic receptors, when activated, cause a pore in the membrane to open, causing ions to pass through&nbsp;</p>","<p>Ligand gated and voltage gated receptors are examples of ionotropic receptors</p>","<p>Metabotropic receptors, when activated, initiates an intracellular signalling mechanism. Ions still pass through the receptor protein</p>","<p>Adrenergic receptors of the autonomic nervous system (e.g. beta adrenergic receptors of the heart) are an example of metabotropic receptors&nbsp;</p>","<p>Metabotropic glutamate receptors (mGluRs) are an example of metabotropic receptors&nbsp;</p>","<p>Incorrect statement - C</p><p>&nbsp;</p><p>Metabotropic receptors, when activated, initiates an intracellular signalling mechanism. Ions <strong>do not</strong> pass through the receptor protein</p><p>&nbsp;</p><p>Lecture 5 Slides 6 and 7</p>","PCS 1, Receptors, Ion transport, Adrenergic receptors"
"4252106","2019-12-27 11:27:22","1904582","2.9800","81","60","C","5","<p>Uniporters, symporters and anti porters are all solute carriers. Which one of the following statements is not correct regarding solute carriers in our bodies?</p>","<p>SGLT1 is a symporter&nbsp;</p>","<p>Symporters are solute carriers that move two molecules in the same direction (co-transport)</p>","<p>GLUT2 is an example of a symporter</p>","<p>Antiporters couple the movement of two or more molecules in opposite directions</p>","<p>Uniporters transport a single molecule across a membrane</p>","<p>GLUT 2 transports glucose&nbsp;<strong>only</strong>&nbsp;into the cell, therefore <strong>GLUT2 is a uniporter</strong> not a symporter</p><p>&nbsp;</p><p>Lecture 5 slide 11</p><p>&nbsp;</p><p><img src=""../images/view.php?file=365703"" alt=""no description"" /></p>","PCS 1"
"4252122","2019-12-27 12:41:25","1902054","3.2100","102","70","B","5","<p>Erb's palsy is a condition in which the axillary nerve is affected and hence a patient with this is unable to abduct or externally rotate the shoulder. Which root or roots in the brachial plexus is damaged in Erb's Palsy?</p>","<p>C5&nbsp;</p>","<p>C5 and C6</p>","<p>C6&nbsp;and C7</p>","<p>C7&nbsp;</p>","<p>C8 and T1</p>","<p>Erb&rsquo;s palsy; condition resulting in damage from C5-6 roots of brachial plexus, axillary nerve is affected &amp; unable to abduct/externally rotate shoulder</p><p>https://teachmeanatomy.info/upper-limb/nerves/axillary-nerve/</p><p>&nbsp;</p>","Anatomy, Anatomy of upper limb, Upper Limb, Upper Limb Anatomy, Innervation"
"4252124","2019-12-27 12:57:48","1902054","3.1400","104","76","C","4","<p>In Carpal Tunnel Syndrome, compression of the median nerve leads to numbness, tingling and pain in the distribution of the median nerve. However, one area supplied by the median nerve is unaffected as the branch of the median nerve that supplies it does not pass through the Carpal Tunnel. Which branch of the median nerve is this?</p>","<p>Anterior Interosseous Nerve</p>","<p>Digital Cutaneous Branch</p>","<p>Palmar&nbsp;Cutaneous Branch</p>","<p>Reccurent branch</p>","","<p>The palm of the hand is usually spared in carpal tunnel syndrome because the palmar cutaneous branch does not travel through carpal tunnel.</p>","Anatomy, Anatomy of upper limb, Upper Limb, Upper Limb Anatomy"
"4252144","2019-12-27 14:19:18","1902054","3.2000","106","71","C","5","<p>The glenohumeral or shoulder joint is one that is often dislocated. This is as a result of the disproportion in size between the larger head of the humerus compared with its smaller articulating surface- the glenoid fossa. Which structure acts to reduce this disproportion in surfaces?</p>","<p>Coracohumeral ligament&nbsp;</p>","<p>Inferior glenohumeral ligament</p>","<p>Glenoid labrum</p>","<p>Superior&nbsp;glenohumeral ligament</p>","<p>Transverse humeral ligament&nbsp;</p>","<p>&nbsp;To reduce the disproportion in surfaces, the glenoid fossa is deepened by a fibrocartilage rim, called the glenoid labrum.</p>","Anatomy, Anatomy of upper limb, Upper Limb, Upper Limb Anatomy, Joints"
"4252229","2019-12-28 00:00:49","1805743","2.8800","104","74","B","4","<p>What are some of the direct effects of growth hormone?</p>","<p>Insulin-like growth factor produced in the liver which targets growth plates to produce more cartilage, which is replaced by bone making you taller.</p>","<p>Inhibits glucose uptake, stimulates protein synthesis, increases lipolysis and has anti-insulin effects.&nbsp;</p>","<p>Co-ordinates development of primary sexual characteristics&nbsp;</p>","<p>Co-ordinates development of secondary sexual characteristics&nbsp;</p>","","<p>B= is correct, these are the direct anabolic effects whereas A lists the indirect effects of growth hormone, which also includes soft tissue growth, protein synthesis and cell proliferation.&nbsp;</p>","Reproductive systems, Sex hormones, PCS 3"
"4252249","2019-12-28 01:07:55","1904582","3.0300","92","69","D","5","<p>There are different types of carriers in our bodies. ATP is an example of an<strong> energy carrier</strong>, coenzymeA is an example of a <strong>carbon carrier</strong> and NADH is an example of an <strong>electron carrier. </strong></p><p>&nbsp;</p><p>Which one of statements below is incorrect&nbsp;regarding these different carriers in our bodies?</p>","<p>Flavin adenine dinucleotide is synthesised from riboflavin vitamin</p>","<p>One molecule of NADH yields approximately 2.5ATP. One molecule of FADH2 yields approximately 1.5ATP</p>","<p>Nicotinamide adenine dinucleotide is synthesised as vitamin B3 in our diets</p>","<p>NADPH is a very good oxidising agent&nbsp;</p>","<p>Coenzyme A is a carbon carrier because it has a reactive side chain that can form bonds with two carbons</p>","<p>A - Flavin adenine dinucleotide - FAD is synthesised from riboflavin vitamin (therefore correct)</p><p>&nbsp;</p><p>B - 1NADH = 2.5ATP&nbsp;</p><p>&nbsp; &nbsp; &nbsp; 1FADH2 = 1.5ATP&nbsp;(therefore correct)</p><p>&nbsp;</p><p>C - Nicotinamide adenine dinucleotide - NAD+ is synthesised as vitamin B3 in our diets&nbsp;(therefore correct)</p><p>&nbsp;</p><p>D - NADPH is a <strong>reducing</strong> agent&nbsp;used to build macromolecules]&nbsp;<strong>(therefore incorrect)</strong></p><p>&nbsp;</p><p>E - CoA's side chain can form bonds with two carbons, making it a carbon carrier&nbsp;(therefore correct)</p><p>&nbsp;</p><p>All of the other statements are correct! (See slides 17-21 Lecture 7 Chemistry of Life for all of this written down)</p>","PCS 1, Chemistry of life"
"4252250","2019-12-28 01:13:53","1901151","2.7400","77","50","C","4","<p>What is the theory of planned behaviour?&nbsp;</p>","<p>that health is influenced by personal beliefs or perceptions about a disease or a health threat&nbsp;</p>","<p>involves the belief that one is able to exert control over one's behaviour&nbsp;</p>","<p>developed from the theory of reasoned action which focused on voluntary behaviour whereas this theory focusses on perceived behavioural control where attempts are made to link behaviour directly to health where behavioural intent is a key component and includes perceived severity and susceptibility and perceived benefits and barriers as the key components&nbsp;</p>","<p>assess a persons readiness to act on a new healthier behaviour where we spiral through pre-contemplation, awareness, preparation, intention to change, action, modification and maintenance in order to change towards healthier behaviour&nbsp;</p>","","<p>A = health belief model B =self efficacy D = trans theoretical behaviour model of change&nbsp;</p>","Behavioural medicine"
"4252252","2019-12-28 01:17:18","1904315","2.8700","85","60","D","5","<p>The 'somatopause' is a phenomenon that occurs later in life when there's a decreased level of growth hormone in the blood. Which one of the following isn't a symptom of the somatopause.</p>","<p>Decrease in lean body mass</p>","<p>Increase in body fat</p>","<p>Sleep disturbance</p>","<p>Increase in oxytocin concentrations</p>","<p>Decline in bone mineral density</p>","<p>See hormonal control lecture</p>","Hormones"
"4252259","2019-12-28 01:31:34","1904582","2.6600","98","76","A","4","<p>Josh HATES looking over the key types of reactions in metabolic pathways in PCS1 because he can never remember them. He looks over one question about this topic and realises that he really should do some more revision on it because he can not even say which of the following statements below is incorrect. Can you help Josh?</p>","<p>Oxidation, Ligation, Isomerisation, Reduction, Group transfer and Hydrolysis are the six key reactions in metabolic pathways</p>","<p>Pyruvate + CO2 + ATP + H2O --&gt; Oxaloacetate +ADP +Pi + H+</p><p>This an example of a ligation reaction&nbsp;</p>","<p>Kinases and phosphatases are the key enzymes that carry out group transfer reactions (of phosphate group)</p><p>&nbsp;</p>","<p>Citrate --&gt; isocitrate</p><p>This an example of an isomerisation reaction&nbsp;</p>","","<p>A - <strong>REDOX</strong>&nbsp;(consisting of both oxidation and reduction reactions), Ligation, Isomerisation, Group transfer, <strong>LYASES</strong> and Hydrolysis are the six key recurring reaction</p><p><span style=""text-decoration: underline;"">Ligation</span> - uses ligase enzymes. Ligation is where 2 sets of carbon molecules join together (ATP usually required)</p><p><span style=""text-decoration: underline;"">Isomerisation</span> - rearrangement. Nothing enters/leaves the system. Isomerases are key enzymes</p><p><span style=""text-decoration: underline;"">Group transfer</span> - transfers functional groups. Kinases and Phosphatases are the key enzymes involved with transferring phosphate.&nbsp;</p><p><span style=""text-decoration: underline;"">Hydrolysis</span> - splitting a molecule up, using H2O. Hydrolase enzymes involved.</p><p><span style=""text-decoration: underline;"">Redox</span> - oxidation and reduction reactions (addidtion/removal of oxygen or removal/addition of H+). Dehydrogenase enzymes are the key enzymes involved.&nbsp;</p><p><span style=""text-decoration: underline;"">Lyases</span> - this reaction has many sub categories, and is when a molecule is broken apart without using water to do so but also without using oxidation.&nbsp;</p><p>&nbsp;</p><p>Therefore A is the incorrect answer</p><p>&nbsp;</p><p>(Slides 23-27 of Chemistry of Life Lecture)</p><p>&nbsp;</p>","PCS 1, Chemistry of life"
"4252277","2019-12-28 02:28:14","1900671","2.8400","68","50","C","5","<p>What is the term used when describing excess free iron in the body?</p>","<p>Haemostasis&nbsp;</p>","<p>Haemotatic state&nbsp;</p>","<p>Haemochromatosis&nbsp;</p>","<p>Haemochromatin&nbsp;</p>","<p>Haemoverload&nbsp;</p>","<p>Haemochromatosis is used to describe having excess free iron in the body. This can be toxic as is can cause free radial reactions causing oxidative damage to cells.&nbsp;</p>","Minerals"
"4252282","2019-12-28 02:31:26","1900671","2.6100","84","59","E","5","<p>Vitamin D is an essential component of the body. In its active form it causes absorption of calcium from the blood plasma to constitute bones and teeth.</p><p>Which form is present in animals and which form is present in plants?</p>","<p>Animals - D2</p><p>Plants - D3</p>","<p>Animals - D1&nbsp;</p><p>Plants - D2</p>","<p>Animals -D3</p><p>Plants - D1&nbsp;</p>","<p>Animals - D3</p><p>Plants -D4</p>","<p>Animals - D3&nbsp;</p><p>Plants - D2&nbsp;</p>","","vitamins"
"4252301","2019-12-28 03:59:11","1904582","3.0600","104","82","D","4","<p>This question recaps the basics of skeletal muscle. Which one of the statements below is correct regarding skeletal muscle?</p>","<p>Skeletal muscle microstructure is made up of thick filaments (actin) and thin filaments (myosin)&nbsp;</p>","<p>Skeletal muscle has non-myelinated axons, therefore conduction is not very rapid</p>","<p>Skeletal muscle has a striated appearance, and does not contain nuclei&nbsp;</p>","<p>Skeletal muscle is under voluntary control&nbsp;</p>","","<p>A -&nbsp;Skeletal muscle microstructure is made up of thick filaments <strong>(MYOSIN)</strong> and thin filaments <strong>(ACTIN)</strong></p><p><strong><br /></strong>B -&nbsp;Skeletal muscle has <strong>myelinated</strong> axons, therefore conduction <strong>is</strong> very rapid</p><p>&nbsp;</p><p>C -&nbsp;Skeletal muscle has a striated appearance, and <strong>does</strong> contain nuclei</p><p>&nbsp;</p><p>D -&nbsp;Skeletal muscle is under voluntary control of the somatic nervous system - therefore this is correct!</p><p>&nbsp;</p><p>(Muscle Contraction Lecture)</p>","Skeletal Muscle, PCS 1, muscles"
"4252309","2019-12-28 04:52:39","1905217","3.2800","84","64","E","5","<p>What is the difference between a molecule of ribose and a molecule of deoxyribose?</p>","<p>Ribose is a five carbon sugar whereas deoxyribose is a six carbon sugar</p>","<p>Ribose sugars may contain a uracil base as opposed to a thymine base</p>","<p>Ribose sugars contain oxygen whereas deoxyribose does not contain any oxygen</p>","<p>Ribose sugars have an oxygen bonded to their 1' and 4' carbons whereas deoxyribose have a hydroxyl group bonded to their 1' and 4' carbons</p>","<p>Ribose has a hydroxyl group bonded to its 2' carbon whereas deoxyribose has a hydrogen bonded to its 2' carbon</p>","<p><img src=""../images/view.php?file=365697"" alt=""no description"" /></p><p>The OH group in ribose makes RNA more reactive and less stable than DNA</p>","DNA"
"4252312","2019-12-28 05:08:35","1904582","2.7700","95","71","B","5","<p>This question is about the sliding filament theory of muscle contraction and the detailed sequence of events that occurs in a cross bridge cycle. Which one of the following statements is not true regarding muscle contraction</p>","<p>Myosin is an ATPase that hydrolyses ATP into ADP and Pi</p>","<p>When the myosin head is 'cocked', it is in its low energy form&nbsp;</p>","<p>When myosin head form cross bridges with actin active sites, ADP is attached to the myosin head</p>","<p>When the phosphate is released, the myosin head moves, pulling (sliding) the actin filament past the myosin causing the power stroke</p>","<p>When ATP is attached, the myosin head is no longer attached to the actin filament active sites as ATP binding causes myosin to release from actin</p>","<p>B - When the myosin head is 'cocked' it is in its <strong>highest energy form</strong> as it is ready to cause the power stroke and pull the actin filament along. When myosin is in its lowest energy form, it is called rigor mortis (when there is a lack of ATP, causing the muscles to stiffen)&nbsp;</p><p>&nbsp;</p><p>Muscle contraction lecture - slides 10 and 11</p>","Contraction, Muscle Contraction, PCS 1"
"4252322","2019-12-28 06:20:30","1902054","3.2800","94","75","A","4","<p>Normally, only the heart sounds S1 and S2 can be heard in&nbsp;auscultation of the heart. However, in some cases, additional heart sounds S3 and S4 can b heard. When can both of these extra heart sounds be heard and why?</p>","<p>S3 = can be heard in early diastole. It is caused by deceleration of blood moving from the left atrium to the left ventricle and can indicate &nbsp;congestive heart failiure.&nbsp;<br />S4 = can be heard in atrial contraction. It is associated with stiff ventricles or left ventricular hypertrophy.&nbsp;</p>","<p>S3 =&nbsp;can be heard in atrial contraction. It is associated with stiff ventricles or left ventricular hypertrophy.<br />S4 = can be heard in early diastole. It is caused by deceleration of blood moving from the left atrium to the left ventricle and can indicate congestive heart failiure.</p>","<p>S3 = can be heard in early diastole.&nbsp;It is associated with stiff ventricles or left ventricular hypertrophy.</p><p>S4 = can be heard in atrial contraction.&nbsp;It is caused by deceleration of blood moving from the left atrium to the left ventricle and can indicate congestive heart failiure.</p>","<p>S3 =&nbsp;can be heard in atrial contraction.&nbsp;It is caused by deceleration of blood moving from the left atrium to the left ventricle and can indicate congestive heart failiure.</p><p>S4 =&nbsp;can be heard in early diastole.&nbsp;It is associated with stiff ventricles or left ventricular hypertrophy.</p>","","<p>B is incorrect because it has both the location of the sounds and the cause of the sounds the other way around</p><p>C is incorrect because although the location of the sounds is correct, the cause of the sounds is the other way around</p><p>D is incorrect because although the cause of the sounds is correct, the location of the sounds is incorrect&nbsp;</p>","PCS 2, Clinical, Heart"
"4252327","2019-12-28 06:36:42","1904582","2.8800","100","68","C","5","<p>This question is about length-tension curves, how this was determined and associated key words relating to this experiment.</p><p>&nbsp;</p><p>Which one of the following statements is incorrect?</p>","<p>Isotonic contractions are where muscles can get shorter</p>","<p>The length-tension curve for a single muscle fibre was determined by clamping both ends of a muscle fibre into a fixed position, so that they could not get shorter. The tension of the muscle fibre at each length/fixed position could then be determined. This allowed us to see the optimal sarcomere length which generated the most tension. &nbsp;</p><p>&nbsp;</p>","<p>By squashing muscle fibres, you get more tension</p>","<p>Isometric contractions are where muscles do not get shorter</p>","<p>By elongating muscle fibres, you get less tension</p>","<p>A -&nbsp;Isotonic contractions are where muscles <strong>can</strong> get shorter.&nbsp;</p><p>&nbsp;</p><p>B - This is the correct experiment carried out to determine the optimal sarcomere length, which generated the most tension</p><p>&nbsp;</p><p>C -&nbsp;By squashing muscle fibres, therefore making them shorter, <strong>you get less tension</strong>&nbsp;(as you disrupt the actin and myosin structure, as they go over each other so will not be able to bind and form cross bridges).</p><p>&nbsp;</p><p>D -&nbsp;Isometric contractions are where muscles do not/can not get shorter</p><p>&nbsp;</p><p>E - Similarly to C, if you make muscle fibres longer, the actin and myosin will be too far apart to bind, so cannot form cross bridges, so you will get&nbsp;<strong>less tension</strong></p>","Muscle Contraction, PCS 1, muscles, Isometric, Isotonic"
"4252352","2019-12-28 08:52:42","1904582","3.0600","104","69","D","4","<p>Skeletal muscle, smooth muscle and cardiac muscle have many similarities and differences. Which one of the following statements is incorrect regarding these two types of muscle?</p>","<p>Skeletal muscle is under voluntary control whereas cardiac and smooth muscles are under involuntary control</p>","<p>Both cardiac and skeletal muscle have striated appearance, unlike smooth muscle cells</p>","<p>Smooth muscle contraction involves calmodulin, unlike cardiac and skeletal muscle contraction</p>","<p>All three muscle types (smooth, skeletal and cardiac) contractions are thin filament regulated because they all involve actin and myosin</p>","","<p>All three muscle types (smooth, skeletal and cardiac) contractions are <strong>not</strong>&nbsp;thin filament regulated because they <strong>do not&nbsp;</strong>all involve actin and myosin</p><p>&nbsp;</p><p>Smooth muscle contractions are thick filament regulated:</p><p>- Ca2+ entering the cell binds to calmodulin, activating it. Calmodulin then activates myosin light chain kinase, which phosphorylates myosin light chain heads, causing the myosin ATPase activity to increase (which therefore increases the hydrolysis of ATP into ADP and Pi, so that the myosin head can attach to actin filament active site and form cross bridges, and carry out contraction).&nbsp;</p><p>&nbsp;</p><p>Skeletal and cardiac muscle contractions are thin filament regulated (therefore involve troponin)&nbsp;</p>","Skeletal Muscle, Smooth Muscle, Muscle Contraction, PCS 1"
"4252354","2019-12-28 08:59:54","1904582","2.7200","94","67","A","2","<p>The NHS guideline for daily energy requirements for (adult) men and women are as follows:</p><p>Men - 10,500kJ (2500kcal)</p><p>Female - 8,400kJ (2000kcal)</p><p>&nbsp;</p><p>Is this true or false?</p>","<p>True</p>","<p>False</p>","","","","<p>This statement is true.</p><p>&nbsp;</p><p>(Lecture Releasing energy from food without oxygen, slide 3)</p>","PCS 1, NHS Guidelines"
"4252358","2019-12-28 09:07:50","1902054","2.7200","80","64","A","4","<p>Heart failure is a condition in which the heart can't pump enough blood to meet the body's needs. One extra cardiac factor that can contribute to heart failure is increased preload. Which of the following conditions is the <strong>least</strong> likely to cause increased pre-load on the heart?</p>","<p>Mitral stenosis&nbsp;</p>","<p>Myocardial infarction</p>","<p>Renal failure&nbsp;</p>","<p>Valve regurgitation&nbsp;</p>","","<p>The answer is A because&nbsp;Mitral stenosis involves narrowing of the mitral valve which prevents normal filling of the ventricles and since pre-load is a measure of the tensions that exists in the heart walls as a result of increased diastolic filling (filling of the ventricles), it is unlikely that mitral stenosis will cause this.&nbsp;</p><p>C is incorrect because Renal failure results in an increase in blood volume due to retention of sodium and water and this increase in blood volume results in increased pre-load.&nbsp;</p><p>&nbsp;</p>","Heart, PCS 2"
"4252370","2019-12-28 10:12:45","1904582","3.2400","96","70","C","4","<p>There are different glucose transporters in the body. GLUT1, GLUT2, GLUT3, GLUT4 and GLUT 5. They are found in different tissues, have different properties and have different functions.</p><p>&nbsp;</p><p>GLUT 1 and GLUT 3 are found everywhere in the body and have functions in basal uptake.</p><p>&nbsp;</p><p>Where are GLUT2 and GLUT4 found, and what are the functions of these two transporters?</p>","<p>GLUT2 transporters are found&nbsp;in muscle and adipose tissue</p><p>GLUT4 transporters are found on the plasma membrane of the liver and pancreatic B cells</p><p>&nbsp;</p><p>GLUT2 becomes more sensitive after a meal, and the liver activates GLUT2 before insulin is released</p><p>GLUT4 is insulin responsive<br />GLUT4 is not effected by exercise</p>","<p>GLUT2 transporters are found on the plasma membrane of the liver and pancreatic B cells</p><p>GLUT4 transporters are found in muscle and adipose tissue</p><p>&nbsp;</p><p>GLUT2 becomes more sensitive after a meal, and the liver activates GLUT2 after insulin is released</p><p>GLUT4 is insulin responsive</p><p>GLUT4 is not effected by exercise</p>","<p>GLUT2 transporters are found on the plasma membrane of the liver and pancreatic B cells<br />GLUT4 transporters are found in muscle and adipose tissue</p><p>&nbsp;</p><p>GLUT2 becomes more sensitive after a meal, and the liver activates GLUT2 before insulin is released</p><p>GLUT4 is insulin responsive</p><p>The more exercise you do, the better your body becomes at responding to glucose</p>","<p>GLUT2 transporters are found in muscle and adipose tissue<br />GLUT4 transporters are found on the plasma membrane of the liver and pancreatic B cells</p><p>&nbsp;</p><p>GLUT2 becomes more sensitive after a meal, and the liver activates GLUT2 after insulin is released<br />GLUT4 is insulin responsive<br />The more exercise you do, the better your body becomes at responding to glucose</p>","","<p>GLUT2 transporters are found on the plasma membrane of the liver and pancreatic B cells<br />GLUT4 transporters are found in muscle and adipose tissue</p><p>&nbsp;</p><p>GLUT2 becomes more sensitive after a meal, and the liver activates GLUT2 before insulin is released<br />GLUT4 is insulin responsive<br />The more exercise you do, the better your body becomes at responding to glucose</p><p>&nbsp;</p><p>See lecture - releasing energy from food without oxygen</p>","PCS 1, Glucose transporters"
"4252402","2019-12-28 13:25:59","1904582","3.2100","95","67","D","4","<p>Glycolysis occurs in the cytoplasm and produces two molecules of pyruvate per glucose. Which statement best describes the rate limiting step of glycolysis, the key regulatory enzyme (not found in the liver) which catalyses this step and best describes how the enzyme is regulated?</p>","<p>The phosphorylation of glucose into glucose-6-phosphate</p><p>Hexokinase enzyme catalyses this reaction</p><p>Hekokinase enzyme is self regulated (by its product glucose-6-phosphate)</p>","<p>The phosphorylation of glucose into glucose-6-phosphate<br />Glucokinase enzyme catalyses this reaction</p><p>Glucokinase enzyme is not self regulated, but regulated by fructose-6-phosphate</p>","<p>The phosphorylation of fructose-6-phosphate into fructose-1,6-bisphosphate&nbsp;</p><p>Phosphofructokinase 1 (PFK1) enzyme catalyses this reaction</p><p>PFK1 enzyme responds to ATP and AMP. High levels of ATP (and therefore low levels of AMP/ADP) mean that PFK1 is switched on</p><p>&nbsp;</p>","<p>The phosphorylation of fructose-6-phosphate into fructose-1,6-bisphosphate<br />Phosphofructokinase 1 (PFK1) enzyme catalyses this reaction<br />PFK1 enzyme responds to ATP and AMP. Low levels of ATP (and therefore high levels of AMP/ADP) mean that PFK1 is switched on</p>","","<p>A - This statement is all correct, however this first step of glycolysis is NOT the rate limiting step. (But it is still a key regulatory step within glycolysis)</p><p>The phosphorylation of glucose into glucose-6-phosphate<br />Hexokinase enzyme catalyses this reaction<br />Hekokinase enzyme is self regulated (by its product glucose-6-phosphate)</p><p>&nbsp;</p><p>B - This statement is incorrect because glucokinase is the isoform of hexokinase enzyme found in the liver (which this question is not asking for).&nbsp;</p><p>&nbsp;</p><p>C - This statement is correct about this stage being the rate limiting step, however it states incorrectly that at high levels of ATP, PFK1 is switched on. At high levels of ATP (and therefore low levels of AMP/ADP) PFK1 enzyme is switched&nbsp;<strong>off.</strong></p><p>&nbsp;</p><p>D - This is correct! This is the rate limiting step, PFK1 is the key enzyme that catalyses this reaction and it responds to ATP/AMP. At low levels of ATP, PFK1 is switched on.&nbsp;</p><p>&nbsp;</p><p>(Releasing Energy from Food Without using Oxygen Lecture)</p>","Glycolysis, PCS 1, Phosphofructokinase, Hexokinase"
"4252446","2019-12-28 16:12:49","1903145","3.1700","99","70","C","4","<p>Julia is across the street from a bakery, whose freshly baked breads and pastries waft their aroma throughout the neighbourhood. As she tries to cross the road, a van almost crashes into her. Julia is in temporary shock and is feeling distressed. She also realises that she is no longer feeling hungry. What is a possible explanation for this?</p>","<p>PYY hormone, that suppresses appetite, is released upon experiencing emotional stress.</p>","<p>via the HPA-axis, adrenaline is released from the adrenal glands that acts on G-cells to inhibit gastrin secretion</p>","<p>sympathetic activity during this event inhibits gastric secretion</p>","<p>parasympathetic activity during this event inhibits gastric secretion</p>","","<p>emotional distress, fear, anxiety or any other state that triggers a sympathetic response will inhibit gastric secretion because the parasympathetic controls over the GI tract are temporarily overridden.</p>","Digestion, Autonomic control, GI tract, PCS 2, sympathetic innervation"
