"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"2556769","2017-03-23 01:33:14","1507578","2.8200","140","90","D","4","<p>A young child has received the Polio vaccine. Serology results show they have produced IgG antibodies in response. Which of the following best describes the vaccination given?</p>","<p>Polio <strong>oral</strong> vaccine (live attenuated)</p>","<p>Polio <strong>oral</strong> vaccine (inactivated whole cell)</p>","<p>Polio&nbsp;<strong>IM&nbsp;</strong>vaccine (live attenuated)</p>","<p>Polio <strong>IM</strong> vaccine (inactivated whole cell)</p>","","<p><strong>Polio IM vaccin</strong>e (SALK) = always<span style=""text-decoration: underline;""> inactivated whole cell</span> &gt;&gt; produces IgG response &nbsp;<em> therefore correct answer is D</em></p><p><strong>Polio oral vaccine</strong> (SABIN) = always<span style=""text-decoration: underline;""> live attenuated</span> &gt;&gt; produces IgA response&nbsp;</p>","case 11"
"2560747","2017-03-24 02:48:25","1503359","2.9200","154","97","E","5","<p>There are 5 dilatations of the primitive heart tube. From which dilatation is the SAN derived?</p>","<p>Truncus Arterius&nbsp;</p>","<p>Bulbis Cordis&nbsp;</p>","<p>Primitive Ventricle</p>","<p>Primitive Atrium</p>","<p>Sinus Venosus&nbsp;</p>","<p>At week 5, cells of sinus venosus undergo spontaneous depolarisations at a faster rate than cells in other regions. Forming the SAN</p><p>&nbsp;</p><p>Sinus Venosus becomes incorporated into right atrium during dextral looping.&nbsp;</p><p>&nbsp;</p><p>AVN and Bundle His are derived from cells in Sinus Venosus and Atrioventicular Canal</p>","Anatomy, Cardiology, Heart, case 8, Foetal Development"
"2560831","2017-03-24 03:29:39","1503359","2.7800","131","83","B","5","<p>Which of the following is the most common congenital heart defect?</p>","<p>Patent Ductus Arteriosus&nbsp;</p>","<p>Ventricular Septal Defect&nbsp;</p>","<p>Teratology of Fallot&nbsp;</p>","<p>Valvular Stenosis&nbsp;</p>","<p>Transposition of Great Vessels&nbsp;</p>","<p>Found in 30-60% of newborns with a congenital heart defect (2-6/1000 live births)</p><p>&nbsp;</p><p>Associated with other congenital conditions e.g. Down Syndrome&nbsp;</p><p>&nbsp;</p><p>Caused by incomplete looping of the heart during days 24-28 of development&nbsp;</p>","Foetal Anomalies, Foetal Development, cardiovascular, Heart, case 8"
"2561026","2017-03-24 04:53:37","1503359","2.9500","133","85","A","5","<p>What is the effect of oestrogen on the breast during puberty?</p>","<p>Duct elongation and bifurcation</p>","<p>Formation of spherical masses of granular cells at the end of each duct&nbsp;</p>","<p>Milk Production</p>","<p>Milk secretion&nbsp;</p>","<p>Regular Menstruation</p>","<p>A - Correct</p><p>B - Caused by progesterone</p>","case 8"
"2564260","2017-03-25 05:43:56","1507187","2.6800","115","75","A","5","<p>What 4 pathological changes constitute Teratology of Fallot?&nbsp;</p>","<p>Ventricular Septal Defect (VSD)</p><p>Pulmonary valve stenosis</p><p>RVH</p><p>Overriding aorta&nbsp;</p>","<p>Ventricular Septal Defect (VSD)</p><p>Aortic calve stenosis</p><p>LVH</p><p>Overriding aorta&nbsp;</p>","<p>Atrial Septal Defect (ASD)</p><p>Aortic valve stenosis</p><p>LVH</p><p>Overriding Pulmonary trunk&nbsp;</p>","<p>Ventricular Septal Defect (VSD)<br />Pulmonary valve stenosis<br />RVH<br />Overriding pulmonary trunk&nbsp;</p>","<p>Atrial Septal Defect (ASD)</p><p>Pulmonary valve stenosis</p><p>RVH</p><p>Overriding aorta&nbsp;</p>","","case 8"
"2566046","2017-03-25 23:42:49","1300313","2.9800","138","87","D","5","<p>A male patient presents with the following; gynaecomastia, tall stature, small testes, infertility, high levels of FSH and LH and low testosterone levels. Which syndrome is he likely to suffer from?&nbsp;</p>","<p>Down syndrome</p>","<p>Turner syndrome&nbsp;</p>","<p>Patau syndrome&nbsp;</p>","<p>Klinefelter syndrome&nbsp;</p>","<p>Edward's syndrome&nbsp;</p>","<p>The correct answer is D. Klinefelter's syndrome is where there is an extra copy of the X chromosome. Patients have the karyotype (47, XXY).&nbsp;</p><p>&nbsp;</p><p>It is thought to affect 1-2 people in 1000.&nbsp;</p><p>&nbsp;</p><p>Males with the condition are infertile and have delayed or complete development of secondary sexual characteristics.&nbsp;</p><p>&nbsp;</p><p>Males who suffer from this syndrome are also more likely to suffer from health problems typically associated with females such as osteoporosis, autoimmune conditions and breast cancer.&nbsp;</p><p>&nbsp;</p><p>It can also have a consequence on development and learning - motor, language and reading delay is common. &nbsp;</p>","Case 7"
"2566337","2017-03-26 01:27:16","1300313","2.9800","141","86","C","5","<p>Which of the following conditions is an example of an X-linked recessive condition?&nbsp;</p>","<p>Huntington's Disease</p>","<p>Sickle cell anaemia&nbsp;</p>","<p>Duchene muscular dystrophy&nbsp;</p>","<p>B-thalassemia&nbsp;</p>","<p>Long QT syndrome&nbsp;</p>","<p>The correct answer is C - Duchene muscular dystrophy is an example of an X-linked recessive condition.&nbsp;</p><p>&nbsp;</p><p>A) Huntington's disease is an autosomal dominant condition&nbsp;</p><p>B Sickle cell anaemia - autosomal recessive&nbsp;</p><p>D) B-thalassemia - autosomal recessive&nbsp;</p><p>E) Long QT syndrome - autosomal dominant&nbsp;</p><p>&nbsp;</p><p>Other X linked recessive conditions include red-green colourblindness and Haemophilia A. X linked recessive conditions usually only affect males. However, in many X-linked recessive conditions females can 'manifest' mild features. Often a mild, late-onset phenotype.&nbsp;</p>","Case 7"
"2566843","2017-03-26 08:20:47","1507187","2.7400","147","86","D","5","<p>Which of the following is not a feature of hyperkalemia on the ECG?</p>","<p>QRS widening&nbsp;</p>","<p>Small P waves&nbsp;</p>","<p>Tall tented T waves&nbsp;</p>","<p>Increased RR interval&nbsp;</p>","<p>Sine waves&nbsp;</p>","<p>The ECG in hyperkalemia may show tented T waves and small p waves at mildly raised K+ levels, but widening of the QRS complex (which eventually disappear) is particularly dangerous. Widening may become so severe that the ECG looks like sine waves. An increased RR interval is NOT seen in hyperkalemia.&nbsp;</p>","Case 13"
"2568931","2017-03-26 21:55:14","1300313","2.8600","137","78","D","5","<p>Macroglossia, large gestational weight, increased risk of cancer, neonatal hyperinsulinism and umbilical hernias are all features of what syndrome?&nbsp;</p>","<p>Silver Russell Syndrome</p>","<p>Patau Syndrome</p>","<p>Down Syndrome&nbsp;</p>","<p>Beckwith Wiedemann Syndrome&nbsp;</p>","<p>Edward syndrome&nbsp;</p>","<p>The correct answer is Beckwith Wiedemann Syndrome. This syndrome is considered an overgrowth syndrome.&nbsp;</p><p>&nbsp;</p><p>Paternal uniparental disomy 11 accounts for 20% of cases of Beckwith Wiedemann Syndrome.&nbsp;</p><p>&nbsp;</p><p>In contrast, Silver Russell Syndrome (SRS) can be due to maternal uniparental disomy 11. SRS results in child being small for gestational age rather than large.&nbsp;</p>","Case 7"
"2570613","2017-03-27 03:10:14","1300313","2.5800","134","84","C","5","<p>Which of the following statements are false about Trisomy 21 (Down syndrome)?</p>","<p>Down syndrome affects approximately 1 in 800 births.&nbsp;</p>","<p>The risk of Down Syndrome increases with maternal age.&nbsp;</p>","<p>Lab findings include:&nbsp;</p><p>- Reduced hCG and INH-A&nbsp;</p><p>- Lower than average level of MSAFP and unconjugated oestriol&nbsp;</p>","<p>Lab findings include:<br />- Elevated hCG and INH-A<br />- Lower than average level of MSAFP and unconjugated oestriol</p>","<p>Ultrasound findings include increased nuchal translucency&nbsp;</p>","<p>The correct answer is D.&nbsp;</p><p>Lab findings would include an ELEVATED hCG and INH-A rather than REDUCED.</p>","Case 7"
"2575494","2017-03-29 01:05:53","1505725","2.1500","71","53","E","5","<p>Which ligament can patients with rheumatoid arthritis have laxity of, that can cause cervical spinal cord compression during neck extension?</p>","<p>Alar ligament</p>","<p>Cruciform ligament</p>","<p>Posterior Longitudinal ligament</p>","<p>Tectorial Membrane</p>","<p>Transverse Ligament</p>","","Rheumatoid Arthritis"
"2575510","2017-03-29 01:13:54","1505725","2.7100","76","52","D","5","<p>What is the correct order of the layers of meninges? (superficial--&gt; deep)</p>","<p>Pia mater, Arachnoid, Dura mater</p>","<p>Dura mata, pia mater, arachnoid&nbsp;</p>","<p>Arachnoid, pia mater, dura mater</p>","<p>dura mater, arachnoid, pia mater</p>","<p>arachnoid, dura mater, pia mater</p>","","Meninges"
"2580498","2017-03-31 01:23:37","1505725","2.6600","72","53","D","5","<p>How can upper motor neuron facial palsy present?</p>","<p>Whole of the face affected</p>","<p>Taste affected</p>","<p>Bell's Phenomenon present</p>","<p>Only lower face involvement (forehead spared)</p>","<p>Facial muscle wasting</p>","<p>http://umqaa.blogspot.co.uk/2013/12/what-are-differences-between-upper.html</p>","Cranial Nerves Examination, UMN Facial Palsy"
"2581012","2017-03-31 06:56:23","1501529","2.9900","137","89","B","5","<p>Lateral medullary syndrome occurs as a result of the blockage of which artery?</p>","<p>anterior spinal artery</p><p>&nbsp;</p>","<p>posterior inferior cerebellar artery&nbsp;</p>","<p>Anterior inferior cerebellar artery&nbsp;</p>","<p>superior cerebellar artery&nbsp;</p>","<p>basilar artery&nbsp;</p>","<p>Lateral medullary syndrome occurs as a result of occlusion of the posterior inferior cerebellar artery (PICA) causing:</p><p>- contralateral loss of pain and temperature sensation on the body</p><p>- ipsilateral loss of pain and temperature sensation on the face</p><p>- dysphagia, hoarseness, loss of gag reflex</p><p>- ipsilateral horner's syndrome</p><p>- vertigo, tendency to fall to ipsilateral side, diplopia</p><p>- ipsilateral ataxia&nbsp;</p><p>&nbsp;</p>","Case 16, Brain, Trauma, Rural health"
"2584350","2017-04-02 00:54:12","1504360","2.9800","147","84","B","5","<p>Emma has recently been diagnosed with schizophrenia, after experiencing delusions and hearing voices talking about her. What type of schizophrenia does Emma have?</p>","<p>Simple</p>","<p>Paranoid</p>","<p>Disorganised</p>","<p>Catatonic</p>","<p>Undifferentiated</p>","<p>The correct answer should be <strong>B)&nbsp;Paranoid</strong>.</p><p>&nbsp;</p><p><span style=""text-decoration: underline;"">Types of schizophrenia:</span></p><ul><li>Simple - slow progression of negative symptoms</li><li>Paranoid (most common) - delusions, auditory hallucinations (2nd or 3rd person)</li><li>Disorganised - disorganised speech and behaviour, patient finds it hard to do everyday tasks</li><li>Catatonic - disturbed movement, completely still or all over the place</li><li>Undifferentiated - a mixture of several types of schizophrenia</li><li>Residual - past history of episodes, but no current positive symptoms</li></ul>","Case 12, psychiatry"
"2587753","2017-04-03 22:32:51","1503507","2.9700","181","107","E","5","<p>You&nbsp;are an F1 doctor in the middle of a rural hospital in Bronglais where a middle-aged man suffering from a traumatic head injury presents with a seizure lasting for 11 minutes. His temperature is 38.3 C and his O2 sats are 93%. BP is 132/92. Remembering the Pharmacology Lightbulb you read in Year 2 of medical school, you immediately give this gentleman a 10mg midazolam by buccal administration to acutely manage his seizure. What is the mechanism of action of midazolam?&nbsp;</p>","<p>GABA receptor agonist</p>","<p>decreasing GABA-ergic suppression of nerve activity</p>","<p>Increases K+ into neurones which hyperpolarize them to reduce impulse propagation</p>","<p>Inhibits voltage-gated Na+ ion channels in the CNS</p>","<p>selectively facilitating GABAa receptor function to increase suppression nerve activity</p>","<p>Midazolam is a benzodiazepines (Case 12)</p><p>It is indicated for (quoted from BNF) status epilepticus (seizure lasting for more than 5 mins), and febrile convulsions.</p><p>&nbsp;</p><p>Act by selectively facilitating GABAA receptor function<br />Anxiolytic, sedative, muscle relaxant and anti-convulsant properties<br />Side effect : produce retrograde amnesia<br />Drugs with longer half-life preferred for general anxiety as both the parent compound and metabolites are active. E.g. Diazepam, chlordiazepoxide, flurazepam<br />GABAergic inhibition of other neurones may also contribute to anxiolysis</p><p>&nbsp;</p><p>MIDAZOLAM: benzodiazepines increase GABA-ergic suppression of nerve activity<br />(Increases Cl- into neurones which hyperpolarise them to reduce impulse propagation)</p>","Case 12, Case 16, Pharmacology"
"2588083","2017-04-04 01:00:59","703987","2.9900","162","103","A","5","<p>Which branch from the circle of willis supplies the temporal cortex</p>","<p>Middle Cerebral Artery</p>","<p>Pontine arteries</p>","<p>Anterior Cerebral artery</p>","<p>Posterior Cerebral artery</p>","<p>Anterior inferior cerebellar artery</p>","<p>MCA supplies temporal cortex, basal ganglia and interanl capsules<br />ACA supplies frontal and superior part of temporal lobe<br />PCA supplies occipital lobe<br />Basilar a. supplies brainstem</p>","Case 16, Case 6"
"2588291","2017-04-04 02:40:22","703987","3.1800","182","111","C","4","<p>You are asked to identify which patient most likely has a viral meningitis CSF sample from a few samples in the lab. Which sample is most likely to belong to a patient with a viral meningitis</p>","<p>Yellow, normal neutrophils, +++lymphocytes, ++protein, ---glucose</p>","<p>Yellow and viscous, normal neutrophils, +++lymphocytes, normal protein, normal glucose</p>","<p>Clear, Normal neutrophils, lymphocytes ++, Protein normal, glucose normal</p>","<p>Yellow, +++ neutrophils, normal lymphocytes, +++protein, ---glucose</p>","","<p>A: TB</p><p>B: Fungus - similar to viral but yellow.</p><p>C: Viral<br />D: Bacterial</p>","Case 16"
"2588298","2017-04-04 02:47:00","703987","3.0500","160","99","D","5","<p>Which of the following bacteria that cause meningitis are GRAM NEGATIVE and form pairs?</p>","<p>Haemophilus Influenzae</p>","<p>Listeria monocytogenes</p>","<p>Mycobacterium tuberculosis</p>","<p>Neisseria meningitidis</p>","<p>Streptococcus Pneumonia</p>","<p>Gram +ve: Streptococcus and Listeria<br />Gram -ve: TB, Haemophilus and Neisseria</p><p>&nbsp;</p><p>Neisseria is the one that floats in pairs.</p>","Case 16, Microbiology"
"2588304","2017-04-04 02:49:33","703987","2.9900","151","95","C","5","<p>There is an unconscious patient in ITU following cessation of sedation, you assess his GCS to see if his conscious level is improving.<br /><br />His eyes only open in response to pain.<br />On application of pain he demonstrates abnormal flexion.<br />He also moans incomprehensibly.<br /><br />What is his GCS</p>","<p>3</p>","<p>15</p>","<p>7</p>","<p>6</p>","<p>8</p>","<p>Eyes: Open to pain: 2<br />Verbal: Incomprehensible moans: 2<br />Motor: Abnormal flexion to pain: 3<br /><br />7</p>","Case 16"
"2588310","2017-04-04 02:53:36","703987","2.8000","97","60","E","5","<p>A patient has suffered a traumatic head injury and undergone a CT scan. The report says that the patient demonstrates a left temporal subdural haematoma, and that the cerebral contents have shifted. The coronal section of the CT demonstrates that the medial edge of the temporal lobe has been pushed below the tentorium cerebelli. What type of herniation is this?</p>","<p>Tonsillar</p>","<p>Cingulate</p>","<p>Transcalvarial</p>","<p>Central</p>","<p>Uncal</p>","<p>http://r1.emsworld.com/files/base/image/EMSR/2012/02/16x9/300x300/brain_herniation_labels_10634854.jpg</p><p>&nbsp;</p><p>This is an example of uncal herniation</p>","-"
"2588318","2017-04-04 02:56:12","703987","3.0900","167","105","A","5","<p>Which of the glial cell types is responsible for maintaining extracellular ion concentrations and deactivating neurotransmitters in the CNS?</p>","<p>Astrocytes</p>","<p>Oligodendrocytes</p>","<p>Microglia</p>","<p>Lymphocytes</p>","<p>Schwann cells</p>","<p>Astrocytes perform this function, the most important ion [ ] seems to be K+<br />Oligodendrocytes myelinate in the CNS, Schwann cells do this in the PNS<br />Microglia are for defence and behave like WBC<br />Lymphocytes are WBC helpful for destroying viruses.</p>","Case 16"
"2592377","2017-04-04 00:58:03","703987","3.0900","182","114","C","5","<p>You suspect a patient has bacterial meningitis, what IV antibiotics are indicated as first line whilst waiting for cultures to develop?</p>","<p>Amoxicillin</p>","<p>Ampicillin</p>","<p>Ceftriaxone</p>","<p>C-amoxiclav</p>","<p>Metronidazole</p>","<p>Ceftriaxone is first line, +/- Ampicillin is Listeria infection is suspected (more likely if pregnant/elderly)</p>","Case 16"
"2592435","2017-04-03 22:35:53","1503507","2.8800","174","103","C","5","<p>You&nbsp;are an F1 doctor in the middle of a rural hospital in Bronglais where a middle-aged man suffering from a traumatic head injury presents with a seizure lasting for 11 minutes. Upon getting collateral history from his friend, you know that he is suffering from epilepsy for 3 years and is taking his medication. Remembering the Pharmacology Lightbulb you read in Year 2 of medical school, you immediately give this gentleman a 20mg midazolam by buccal administration to acutely manage his seizure. Focusing on this gentleman's presentation, which of the following will be the most&nbsp;significant side effect of midazolam?</p>","<p>excess salivation</p>","<p>hypertension</p>","<p>retrograde amnesia</p>","<p>drowsiness</p>","<p>muscle stiffness</p>","<p><img src=""../images/view.php?file=211669"" alt=""no description"" /></p><p>Check your BNF!&nbsp;</p><p>You wouldn't want midazolam's side effects to interfere with your clinical judgement when managing his traumatic head injury presentation so in this case retrograde amnesia is the most significant side effect. This is similar to not giving tropicamide to aid fundoscopy in a patient with head injury (as it might mask abnormal dilatation of the pupil as a result of uncal herniation (due to raised ICP) that compresses CN III.</p><p>Drowsiness is also a side effect of midazolam but not very significant in this case.&nbsp;</p>","Case 12, Case 16, Pharmacology"
"2596401","2017-04-07 21:16:58","1506254","2.7200","126","83","C","5","<p>Uzair,&nbsp;a 32 year old man presents to A and E with a head injury from falling off a roof. Upon examination of his pupils the direct response in his left pupil is intact but there is no consensual response in the right eye.</p><p>Where is the lesion most likely to be present?</p>","<p>Left optic nerve</p>","<p>Left oculomotor nerve</p>","<p>Right Edinger-Westphal nucleus</p>","<p>Right optic nerve</p>","<p>Right pretectal nucleus</p>","<p><img src=""../images/view.php?file=213273"" alt=""no description"" />C is the correct answer.</p><p>&nbsp;</p><p>&nbsp;</p><p><a class=""enteredLink"" href=""https://www.youtube.com/watch?v=I26Crr1Z0y0&amp;t=564s"" target=""_blank"">https://www.youtube.com/watch?v=I26Crr1Z0y0&amp;t=564s</a> see youtube video for further clarification</p>","Case 16"
"2596477","2017-04-07 21:48:36","1501923","2.9500","134","86","D","5","<p>John, a 64 year old male, has been brought into the GP by his wife Mary. She says he isn't making any sense and yesterday for 4 or 5 hours he was unable to speak properly. She says he was responding to her but many of the words he was saying didn't make sense and often weren't even real words. You suspect he has had a transient ischaemic attack the previous day. What area of the brain do you believe has been affected?</p>","<p>Broca's area</p>","<p>Gustatory area</p>","<p>Amygdala</p>","<p>Wernicke's area</p>","<p>Prefrontal cortex</p>","<p>Wernicke's aphasia presents with fluent grammatical speech that doesn't make sense, often containing made up words.</p>","Case group 64, Brain, Case 16"
"2596723","2017-04-07 23:27:57","703987","3.0900","172","107","A","5","<p>On assessment of a patient with a head injury, you check their pupils.</p><p>&nbsp;</p><p>When shining your pentorch in the left eye, there is no direct or consensual response (right pupil does not constrict)</p><p>When shining your pentorch in the right eye, there is a direct response, and a consensual response also (left pupil constricts)</p><p>&nbsp;</p><p>Where is the problem most likely to be located?</p><p>&nbsp;</p><p>&nbsp;</p>","<p>Left optic nerve</p>","<p>Right optic nerve</p>","<p>Left occulomotor nerve</p>","<p>Right occulomotor nerve</p>","<p>Optic Chiasm</p>","<p>The problem is the left optic nerve, no light is being detected by the left eye so a constriction response isn't being initiated</p><p>&nbsp;</p><p>The left occulomotor nerve is functioning because the pupil constricts when the right eye is given light.</p>","Case 16"
"2598124","2017-04-08 09:33:52","1502289","2.8100","136","78","D","5","<p>A patient, Mr Jones, presents with loss of pain and temperature in his right leg and severe paralysis on the left side of his face. Mr Jones is 78 years old and has a history of angina. His wife complains that she has to shout for him to hear her and that he gets dizzy suddenly. It is suspected that there is an occlusion of one of the arteries supplying the cerebellum and pons.</p><p>&nbsp;</p><p>What artery is most likely affected?</p>","<p>Superior cerebellar artery</p>","<p>Pontine arteries</p>","<p>Posterior inferior cerebellar artery</p>","<p>Anterior inferior cerebellar artery</p>","<p>Basilar artery&nbsp;</p>","<p>Answer is <strong>D. Anterior inferior cerebellar artery</strong>&nbsp;</p><p>While occlusion of this artery is rare compared to occlusion of posterior inferior cerebellar artery (PICA), it results in lateral pontine syndrome (also called Marie-Foix syndrome). The main cause of AICA territory stroke is atherosclerosis (hence, the angina clue, pointing to possible ischaemic heart disease which later leads to an occlusion in his AICA) but can also be a lacunar infarct due to hypertension or thromboembolism though sometimes the cause is unknown.</p><p>AICA has an internal auditory branch (labyrinthine artery) which passes into the internal acoustic meatus which is why occlusion leads to cochlear symptoms.&nbsp;</p><p>Lateral pontine syndrome, also known as AICA syndrome, is easily confused with PICA occlusion (lateral medullary syndrome) but PICA does not cause cochlear symptoms.</p><p>&nbsp;</p><p><span style=""text-decoration: underline;"">AICA syndrome</span> presents with:</p><ul><li>vertigo, tinnitus, ipsilateral <strong>hearing loss</strong> and nystagmus (CN VIII vestibular and cochlear nuclei)</li><li>contralateral hemiplegia/hemiparesis (corticospinal tract)</li><li>ipsilateral limb ataxia (cerebellar tracts)</li><li>contralateral loss of pain and temperature sensation (spinothalamic tracts)</li><li>ipsilateral facial paralysis with loss in all sensory modalities (CN VII nucleus)</li></ul><p><span style=""text-decoration: underline;"">PICA syndrome/lateral medullary syndrome</span> presents with:</p><ul><li>contralateral loss of pain and temperature sensation (spinothalamic tract)</li><li>ipsilateral loss of pain and temperature sensation on face (trigeminal tract)</li><li>dysphagia, hoarseness, loss of gag reflex (nucleus ambiguus and roots of cranial nerves IX and X)</li><li>ipsilateral Horner's syndrome - hypothalamospinal fibres (dorsal longitudinal fasciculus - DLF)</li><li>vertigo, tendency to fall to ipsilateral side, diplopia (double vision) (vestibular nuclei)</li><li>ipsilateral ataxia - spinocerebellar tract</li></ul><p><em>PICA information taken from Dr. Watson's lecture 'Functional Neuroanatomy and Nerve Cell Response to Injury in CNS'</em></p><p><em>AICA information taken from radiopaedia.org.</em></p>","Brain, Case 16"
"2599244","2017-04-07 22:01:32","1505757","2.5100","131","90","C","5","<p>You're an F1 doctor in&nbsp;a restaurant when a member of the public begins to choke on a piece of food. You do back slaps and the Heimlich manoeuvre but&nbsp;alas it has failed. You've asked a bystander to call 999 but they're still choking badly and unable to breathe. What procedure would you now perform and how?</p>","<p>Tracheotomy. Use a pen to pierce between the tracheal cartilage.</p>","<p>Heimlich manoeuvre again</p>","<p>Tracheotomy. Use a pen to pierce between the cricoid and the thyroid cartilage.</p>","<p>Tracheostomy. Use a pen to pierce between the cricoid cartilage and the thyroid cartilage</p>","<p>Tracheostomy. Use a pen to pierce between the hyoid bone and the thyroid cartilage.</p>","<p>C: tracheotomy is the procedure to pirce the windpipe. Tracheostomy is the hole created by the procedure.</p>","First Aid, Case 16"
"2601040","2017-04-10 04:31:13","1501529","2.8000","146","91","A","4","<p>By giving a woman aspirin during pregnancy, what consequence does this have on the foetus?&nbsp;</p>","<p>Reye's syndrome&nbsp;</p>","<p>Rubella&nbsp;</p>","<p>Cri-du-chat syndrome</p>","<p>Edward's syndrome&nbsp;</p>","","","drugs, embryology, Foetal Anomalies, Case 7"
"2602790","2017-04-11 01:19:04","1507578","2.9900","134","84","C","5","<p>Mr Jones suffered a fall on his head. He was admitted with a GCS of 14. 3 hours lated he starts having a severe headache, feels nauseous and also had 1 vomiting episode. His right pupil is blown and unreactive to light.&nbsp;</p><p>&nbsp;</p><p>You are asked to quickly get a GCS score. He opens his eyes only when you tell him to do so, when you ask him where he is he mutters something incomprehensibly and he withdraws slightly when you give him trapezius squeeze.</p><p>&nbsp;</p><p>What is his GCS score?</p>","<p>7</p>","<p>8</p>","<p>9</p>","<p>10</p>","<p>11</p>","<ul><li><strong>Headache + nausea + vomitting</strong> = triad of raised intracranial pressure</li><li><strong>Blown right pupil and unresponsive to light</strong> = compression of right CNIII (NB/ ipsilateral pupil dilatation usually the first clinical sign in CNIII compression because the parasympathetic fibres are located on the outside of the nerve hence are first to be inactivated = pupillary dilatation)</li><li><strong>GCS SCORING...</strong></li><li>E = 3</li><li>V = 2&nbsp;</li><li>M =4</li><li><img src=""../images/view.php?file=214517"" alt=""no description"" /></li></ul>","Brain, Case 16"
"2603257","2017-04-11 07:03:48","1507578","2.8400","141","96","E","5","<p>A pregnant woman presents with a headache, neck stiffness and a temperature of 38.6. Upon examination you notice she has a petechial rash and when you check her pulse she is tachycardic. A CSF sample is sent to the micro labs.</p><p>Results are a high neutrophil count and identification of an organism. What is the most likely organism?</p>","<p>Enterovirus</p>","<p>Neisseria Meningitidis</p>","<p>Streptococcus pneumoniae</p>","<p>Haemophilus Influenzae</p>","<p>Listeria monocytogenes</p>","<p>- TRIAD Headache + Fever + Neck stiffness is indicative of meningitis</p><p>- Petechial Rash and tachycardia are more common in BACTERIAL meningitis (rash is rarely seen in viral meningitis and pts with viral men are usually haemodynamically stable.</p><p>- High NEUTROPHIL also points towards bacterial meningitis (Lymphocytes = viral)</p><p>&nbsp;</p><p>&nbsp;</p><p>Neisseria meningitidis is usually the most common bacterial cause of meningitis BUT the woman here is pregnant in which Listeriosis is more common (listeria generally more common in immunocompromised pts)</p>","Brain, Case 16, Microbiology"
"2604638","2017-04-12 01:44:11","1501529","2.6500","124","82","A","3","<p>Two types of septae make up foramen ovalis. One of them is septum secondum. What is the other one called?</p>","<p>Septum primum&nbsp;</p>","<p>interventricular septum&nbsp;</p>","<p>interatrial septum&nbsp;</p>","","","<p>Foramen ovalis is made by septum primum and septum secondum. It is between the two atrial in the foetus&nbsp;</p>","embryology, Foetal Development, Heart, case 8"
"2604640","2017-04-11 21:40:22","1501529","2.9000","143","92","C","4","<p>What process determines the position of the heart in the thorax, during the early developmental stages of the heart?</p>","<p>Angiogenesis</p>","<p>Vasculogensis&nbsp;</p>","<p>Cephalo-Caudal folding&nbsp;</p>","<p>Somitogensis&nbsp;</p>","","<p>Cephalo-caudal folding is the process that occurs at the early stages of development, by which the heart ends up where it is, in the thorax</p>","embryology, Foetal Development, Heart, case 8"
"2604769","2017-04-12 03:27:38","1407110","2.7600","73","42","D","5","<p>Jane is a 21 year-old student. While out on a run, she falls and cuts her knee. As part of the wound healing process, collagen is secreted to aid the process.</p><p>&nbsp;</p><p>What type of collagen is first secreted?</p>","<p>Collagen is not part of the wound healing process</p>","<p>Type I</p>","<p>Type II</p>","<p>Type III</p>","<p>Type IV</p>","<p>Type III is correct - forms reticular lamina and is the first collagen type secreted as part of the wound healing process</p><p>&nbsp;</p><p>Type I &ndash; tensile strength, 90% of collagen - dermis, ligaments, bone</p><p>Type II &ndash; Hyaline and Elastic Cartilage</p><p>Type III &ndash; Reticular Lamina &ndash; first collagen secreted in wound healing</p><p>Type IV &ndash; Basal lamina</p><p>&nbsp;</p><p>From Prof Wilson's PCS intro lecture to microanatomy</p>","PCS 1"
"2605069","2017-04-12 08:36:05","1502038","3.0600","163","99","B","5","<p>A 23 year old woman presents to her GP suspecting that she might be pregnant. She takes a variety of medications because she is diabetic, suffers from severe acne and gets tired easily. The GP is concerned about one of her medications because it has been proven to lead to congenital defects if used at any point during pregnancy. Which of these medications is the GP most likely to be concerned about?&nbsp;</p>","<p>Metformin&nbsp;</p>","<p>Accutane&nbsp;</p>","<p>Paracetamol&nbsp;</p>","<p>Ferrous Sulphate</p>","<p>Cholecalciferol&nbsp;</p>","<p>The correct answer is B. Accutane&nbsp;</p><p>&nbsp;</p><p>Accutane (active ingredient isoretinoin) is a prescription medication used to treat severe cystic acne. It is a vitamin A analogue. Evidence has shown that using Accutane at any point during pregnancy can lead to severe birth defects such as abnormalities in the face,&nbsp;eyes, ears, skull, central nervous system and cardiovascular system. Accutane also increases the risk of spontaneous abortion and premature births. Source: Langman's Embryology+ Dr Wilson's Lecture&nbsp;</p><p>&nbsp;</p><p>The other medications are common however they have no significant link to birth defects.&nbsp;</p><p>&nbsp;</p><p>It is important to remember that all medications should be avoided where possible in pregnant women, particularly in the critical period from weeks 3-11. If a drug must absolutely be prescribed, it should be prescribed at the minimum effective dose. Refer to Dr Wilson's lecture on Congenital Malformations and Teratology for more information&nbsp;</p>","Foetal Anomalies, Foetal Development, Case 7, Pharmacology"
