"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"1361865","2015-02-12 07:02:33","1403821","2.6700","120","61","D","5","<p>From which of the following is the buccal nerve a branch of?</p>","<p>CN IV</p>","<p>CN V1</p>","<p>CN V2</p>","<p>CN V3</p>","<p>CN VII</p>","<p>Buccal nerve &nbsp;innervates the cheek and is a branch of the mandibular branch of the trigeminal nerve.</p>","Anatomy, Cranial Nerves"
"1366428","2015-02-16 10:16:49","1403821","1.9400","132","79","E","5","<p>At what vertebrae level does one usually find the Lower Oesophageal sphincter?</p>","<p>C4</p>","<p>C7</p>","<p>T5</p>","<p>T10</p>","<p>None of the above</p>","<p>The lower oesophageal sphincter and the cardia of the stomach are found a T11, to the left and anterior of the vertebrae bone precisely, inferior to the Oesophageal Hiatus at T10.</p>","Anatomy, Anatomy of Abdomen, Anatomy of Thorax"
"1366465","2015-02-16 10:41:13","1403821","2.4000","137","68","A","5","<p>In the Bristol stool chart, how many types of human faeces are there listed?</p>","<p>7</p>","<p>8</p>","<p>9</p>","<p>11</p>","<p>12</p>","<p>7 types listed with 1 being hard nutted and 7 being watery</p>","Gastrointestinal System, Clinical Skills, Digestion"
"1375599","2015-02-24 10:43:26","008","2.8600","87","49","A","5","<p>A patient has&nbsp;hyperbilirubinemia, also known as jaundice. &nbsp;The doctor explains to the patient that bilirubin is the waste product of haemoglobin catabolism. &nbsp;Which statement is true of bilirubin?&nbsp;</p>","<p>Biliverdin is reduced to bilirubin by biliverdin reductase&nbsp;</p>","<p>Bilirubin is oxidised to biliverdin by bilirubin oxygenase</p>","<p>Bilirubin combines with albumin to form biliverdin&nbsp;</p>","<p>Albumin is converted to bilirubin by UDP&nbsp;glucuronyl transferase</p>","<p>Porphyrin is converted to bilirubin then to biliverdin&nbsp;</p>","<p>Porphyrin is converted to biliverdin which is then converted to bilirubin.</p>","Blood Cells"
"1375603","2015-02-24 10:48:23","008","2.6200","78","42","C","5","<p>Among other symptoms, including pale stool and jaunice, a patient has dark urine. &nbsp;The patient asks the doctor to explain why. &nbsp;What is the most likely cause of the dark urine?</p>","<p>Hypobilirubinemia&nbsp;&nbsp;</p>","<p>Unconjugated bilirubin</p>","<p>Conjugated bilirubin&nbsp;</p>","<p>Urobilin&nbsp;</p>","<p>Stercobilin</p>","","Blood Cells"
"1375629","2015-02-24 11:07:26","008","3.0900","82","43","C","5","<p>A gastroenterologist requests for a patients' conjugated and unconjugated bilirubin levels to be measured separately in a blood test in order to try and determine the type of jaundice the patient has. &nbsp;What is the main function of conjugated bilirubin?</p>","<p>Conjugated bilirubin emulsifies lipids for digestion&nbsp;</p>","<p>Conjugated bilirubin is the from of bilirubin that is excreted in the urine&nbsp;</p>","<p>Conjugated bilirubin is water soluble enabling bilirubin to be excreted by the liver in bile&nbsp;</p>","<p>Conjugated bilirubin carries oxygen in the blood&nbsp;</p>","<p>Conjugated bilirubin binds to albumin in order to travel in the bloodstream</p>","<p>Conjugation of bilirubin increases the water solubility of water so that it can enter the bile canaliculi&nbsp;&nbsp;</p>","Blood Cells"
"1375636","2015-02-24 11:19:23","008","2.3400","85","47","D","5","<p>A patient has an obstructed common bile duct near the papilla of Vater and on examining their ultrasound scan the radiologist notices that the gallbladder is enlarged. &nbsp;As the gallbladder continuesh to contract which duct is bile forced to enter? &nbsp;Bile would also be forced to enter the duct during rest in normal physiology also.</p>","<p>Common hepatic duct</p>","<p>Left hepatic duct</p>","<p>Right hepatic duct</p>","<p>Cystic duct</p>","<p>Seminiferous&nbsp;duct&nbsp;</p>","<p>When the sphincter of Oddi is contracted/ cystic duct is obstructed, bile is forced up the cystic duct to enter and be stored in the gallbladder.&nbsp;</p>","Blood Cells"
"1375658","2015-02-24 11:32:58","008","2.9800","82","42","E","5","<p>A patient's blood test results shows an increased number of red blood cells. &nbsp;A red blood cell's life span is approximately 120 days, which of the statements is true of the death of red blood cells?&nbsp;</p>","<p>RBC are digested in hepatocytes in the liver&nbsp;</p>","<p>RBC are digested in the pancreas</p>","<p>RBC are recycled&nbsp;</p>","<p>RBC are killed by natural killer cells&nbsp;</p>","<p>RBC are phagocytosed in the spleen by macrophages and by kupfer cells in the liver&nbsp;</p>","<p>RBC are converted to haem and porphyrin mainly in the spleen and liver but also in bone marrow.&nbsp;</p>","Blood Cells"
"1375661","2015-02-24 11:36:59","008","2.8700","89","47","B","5","<p>You are on placement on a paediatric ward when 13 year old Thomas asks you what makes poo brown. &nbsp;What is the substance that gives faeces it's characteristic brown colour?</p>","<p>Stercobilinogen&nbsp;</p>","<p>Stercobilin&nbsp;</p>","<p>Urobilinogen&nbsp;</p>","<p>Bilirubin&nbsp;</p>","<p>Nitrogen&nbsp;</p>","","Blood Cells"
"1375669","2015-02-24 11:48:16","008","3.0400","89","49","D","5","<p>A postmenopausal lady is a cause for concern as she has a low red blood cell count. &nbsp;The doctor finds that she has iron deficient anaemia, which highlights the importance of iron recycling. &nbsp;What best describes the process of iron recycling?&nbsp;&nbsp;</p>","<p>Iron is excreted in the urine</p>","<p>Red blood cells are digested releasing iron that binds to albumin which creates a new red blood cell</p>","<p>Amino acids are broken down to form iron which is then reused&nbsp;</p>","<p>Haem is broken down into iron and porphyrin, iron is reused in new red blood cells</p>","<p>Iron combines with magnesium forming a new red blood cell</p>","","Blood Cells"
"1376253","2015-02-25 00:03:12","1300166","2.1400","104","56","C","5","<p>After which bony feature passes the Lesser Trochanter on the posterior side, is it known as the Pectineal line?&nbsp;</p>","<p>Inter-trochanteric crest</p>","<p>Gluteal Tuberosity</p>","<p>Inter-trochanteric line</p>","<p>Linea Aspera&nbsp;</p>","<p>Deltoid tuberosity&nbsp;</p>","<p>The Inter-trochanteric line is a ridge of bone that runs in a inferomedial direction on the anterior surface of the femur, connecting the two trochanters together. The iliofemoral ligament attaches here. After it passes the less trochanter on the posterior surface, it is known as the pectineal line.&nbsp;</p>","Anatomy, Anatomy of the lower limb"
"1376264","2015-02-25 00:16:07","1300166","3.0700","113","59","C","5","<p>An elderly lady comes in to A&amp;E having fell down on her weekly shop to Tesco's. On examination you discover that one leg appears shorter than the other, and her toes are pointing laterally. An x-ray confirms your suspicion of a Femoral neck fracture. What sort of fracture of the femoral neck can result in avascular necrosis of the femoral head?</p>","<p>Extracapsular</p>","<p>Intercapsular</p>","<p>Intracapsular&nbsp;</p>","<p>Capsular&nbsp;</p>","<p>Pericapsular&nbsp;</p>","<p>B, D and E are made up (I hope)</p><p>&nbsp;</p><p>A - Extracapsular fractures are more common in young and middle aged people. The blood supply to the head of the femur is intact, so no avascular necrosis occurs.&nbsp;</p><p>C - Intracapsular fractures occur within the capsule of the hip joint. It can damage the medial femoral circumflex artery and cause avascular necrosis of the femoral head.&nbsp;</p>","Anatomy of the lower limb, Osteology"
"1377228","2015-02-25 12:11:58","008","3.0400","113","57","A","5","<p>Mrs Lewis has haemophilia A, causing a deficiency in coagulation factor VIII. &nbsp;As a results of having a lower concentration of factor VIII, what else will she produce in lower concentrations than people without the condition?</p>","<p>Factor Xa</p>","<p>Factor IX</p>","<p>Factor IXa</p>","<p>Factor XII</p>","<p>Factor VII</p>","<p>Activated factor VIII works with activated factor IX to activate factor X.</p>","Haemostasis"
"1377241","2015-02-25 12:24:57","008","2.8900","105","54","B","5","<p>Mr Plant tells a medical student that he is on blood thinners since having had a small stroke. &nbsp;The most commonly prescribed anticoagulant is warfarin and it is probable that Mr Plant takes Warfarin. &nbsp;There is a risk of blood clot formation if Mr Plant forgets to take his tablets, what type of fibres are present in a blood clot?</p>","<p>Collagen</p>","<p>Fibrin</p>","<p>Myosin</p>","<p>Tonofibril</p>","<p>Nerve</p>","","Haemostasis"
"1377256","2015-02-25 12:37:08","008","2.6900","115","62","E","5","<p>Immediately after Ellie has a paper cut she does not bleed, it takes a few seconds before blood appears on the surface of her skin. &nbsp;The rapid vasoconstriction of the blood vessel that is damaged reduces blood flow to the site of injury to prevent excessive blood loss. &nbsp;What are the two main substances that mediate vasoconstriction?</p>","<p>C-reactive protein &amp; erythrocytes</p>","<p>Bradykinin &amp; histamine&nbsp;</p>","<p>Thromboxane &amp; NPY</p>","<p>Acetylcholine &amp; histamine&nbsp;</p>","<p>Serotonin &amp; thromboxane A2</p>","","Haemostasis"
"1379330","2015-02-27 05:00:59","1203558","2.2200","100","50","C","4","<p>Which of the following is not an area of Portal-Sytemic Anastomoses ?</p>","<p>Colon</p>","<p>Anus</p>","<p>Liver</p>","<p>Esophagus</p>","","<p>There are no anastomoses of the Portal-Systemic veins in the liver</p><p>&nbsp;</p><p><img src=""../images/view.php?file=97889"" alt=""no description"" /></p>","Anatomy of Abdomen"
"1379344","2015-02-27 05:05:33","1203558","1.4900","102","55","A","4","<p>Which is the odd one out ?&nbsp;</p>","<p>Hepatic Vein</p>","<p>Hepatic Artery&nbsp;</p>","<p>Hepatic Portal Vein</p>","<p>Hepatic Duct</p>","","<p>The Hepatic Veins do not form part of the Portal Triad. (VAD)</p><p>&nbsp;</p><p><img src=""../images/view.php?file=97890"" alt=""no description"" /></p>","Anatomy of Abdomen"
"1379624","2015-02-27 08:34:05","1203558","3.1300","112","56","C","4","<p>Through which Hepatocyte surface does bile drain ?&nbsp;</p>","<p>Sinusoidal surface</p>","<p>Intercellular surface</p>","<p>Canalicular surface</p>","<p>Tight junction of the Sinusoidal surface</p>","","<p>Bile drains into the Canaliculi</p><p>&nbsp;</p><p>NB for D: A <em>bile canaliculus</em> (BC) is formed from the plasma membranes of adjacent hepatocytes sealed off by tight junctions (J).</p><p>NOT SINUSOIDAL - Hepatocyte and Sinusoid separated by space of Disse.&nbsp;</p>","Histology"
"1380750","2015-02-28 01:00:08","1403821","2.8800","114","58","A","5","<p>Which of these muscles attaches at the lesser trochanter of the femur?</p>","<p>Psoas Major</p>","<p>Biceps Femoris</p>","<p>Rectus Femoris</p>","<p>Pectineus&nbsp;</p>","<p>Sartorius</p>","<p>The Psoas major and iliacus muscles, which flex the thigh, attach at the lesser trochanter of the femur.</p>","Anatomy, Anatomy of the lower limb"
"1380759","2015-02-28 01:04:07","1403821","2.3000","117","66","E","5","<p>Taking the two heads of the biceps femoris muscle as one muscle in total, how many hamstring muscles are there in an average human body?</p>","<p>2</p>","<p>3</p>","<p>4</p>","<p>5</p>","<p>6</p>","<p>Biceps Femoris, Semimembranosus and semitendinosus on two legs (as most humans have two legs).</p>","Anatomy, Anatomy of the lower limb"
"1390929","2015-03-07 11:51:45","008","2.6400","134","70","A","5","<p>Mr Morgan has recently been promoted in work and since been given more responsibility, has noticed fluttering and pounding of his heart associated with stressful situations. &nbsp;He is very worried and wants to understand what is happening to him. &nbsp;The GP listens to the patient's heart with a stethoscope to find that he has a normal heart beat. &nbsp;What best describes the normal heart sounds heart with a stethoscope?</p>","<p>S1 is the sound of the atrioventricular valves closing, S2 is the sound of the semilunar vales closing &amp; S3 is the sound of the atrioventricular valves opening</p>","<p>S1 is the sound of the tricuspid valve closing, S2 is the sound of the mitral vales closing &amp; S3 is the sound of the semilunar valves closing</p>","<p>S1 is the sound of the semilunar valves closing, S2 is the sound of the atrioventricular vales opening &amp; S3 is the sound of the atrioventricular valves closing</p>","<p>S1 is the sound of the atria filling, S2 is the sound of the atrioventricular&nbsp;vales closing &amp; S3 is the sound of the semilunar valves closing&nbsp;</p>","<p>S1 is the sound of the atria filling, S2 is the sound of the atrioventricular vales opening &amp; S3 is the sound of the semilunar valves opening</p>","","Cardiology, Cardiovascular System"
"1392682","2015-03-08 23:39:15","008","2.8400","116","61","A","5","<p>Decreased oxygen supply and/ or increased oxygen demand of the heart can give rise to ischaemic heart disease. &nbsp;Which is most liked to decreased oxygen supply?</p>","<p>Atherosclerosis</p>","<p>Steroid misuse</p>","<p>Paget's disease</p>","<p>Hypertension</p>","<p>Thyrotoxicosis&nbsp;</p>","<p>Atherosclerosis narrows the arteries decreasing blood flow, whilst the other options increase the metabolic demand for oxygen.</p>","Cardiovascular System"
"1392690","2015-03-08 23:51:53","008","3.0000","132","68","B","5","<p>During your F1 cardiology placement, a patient experiencing severe chest pain is emitted to find out whether she has had a myocardial infarction. &nbsp;On investigation you find that she has no serum markers for myocardial damage and conclude that the patient has unstable angina. &nbsp;The radiologist tells you that there is atherosclerosis in the 3 main coronary arteries (&amp; it's branches) of the heart. &nbsp;Which arteries &amp; branches is the radiologist referring to?</p>","<p>Right coronary artery &amp; its posterior descending &amp; atrioventricular branches&nbsp;</p>","<p>Right coronary artery, left anterior descending &amp; circumflex branches of the left coronary artery&nbsp;</p>","<p>Left coronary artery, left anterior descending &amp; circumflex branches of the right coronary artery</p>","<p>Right coronary artery, left marginal branch &amp; right marginal branch</p>","<p>Right atrial branch, sinoatrial nodal branch &amp; atrioventricular nodal branch</p>","","Cardiology, Cardiovascular System"
"1392693","2015-03-09 00:00:46","008","2.5100","87","51","E","5","<p>Mr Jones is diagnosed with coronary artery disease (CAD). &nbsp;Which is the only condition that CAD does not cause?</p>","<p>Angina</p>","<p>Myocardial infarction</p>","<p>Conduction defects&nbsp;</p>","<p>Heart failure&nbsp;</p>","<p>Atherosclerosis&nbsp;</p>","<p>CAD may lead to any of options A-D, however E (atherosclerosis) is the principle cause of CAD</p>","-"
"1393014","2015-03-09 07:47:47","1407224","3.0700","175","91","C","5","<p>a 77 year old male presents at A&amp;E with sharp pain radiating from the chest to the shoulders and back. the pain worsens when lying down and during deep breathing, however is relieved when sitting or leaning forward.&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>He sais the pain began after he had returned home after walking his dogs. 3 days ago he was brought it hospital with a myocardial infarction, and has since been advised to not take NSAID's for a few days after the event, hence he has refrained from taking paracetamol and ibuprofen.</p><p>&nbsp;</p><p>on examination a scratching/crunching sound can be heard superior to the diaphragm. an ECG shows:<img src=""../images/view.php?file=99270"" alt=""ecg"" /></p><p>&nbsp;</p><p>what is the probable diagnosis?</p>","<p>endocarditis&nbsp;</p>","<p>myocardial infarction</p>","<p>pericarditis&nbsp;</p>","<p>acute angina from heart failure&nbsp;</p>","<p>Acute Aortic Aneurysm&nbsp;</p>","<p>http://almostadoctor.co.uk/content/systems/-cardiovascular-system/pericarditis&nbsp;</p>","Cardiology, Cardiovascular System, Clinical Skills, case 4"
"1404087","2015-03-13 07:04:36","1403821","2.9500","120","65","B","5","<p>Which muscle does the inferior gluteal nerve innervate?</p>","<p>Piriformis</p>","<p>Gluteus Maximus</p>","<p>Gluteus Minimus</p>","<p>Quadratus Femoris</p>","<p>Gracilis</p>","<p>Gluteus maximus that extends the hip joint and laterally rotates and abducts the thigh-innervated by inferior gluteal nerve; the other gluteal muscles are innervated by the superior gluteal nerve</p>","Anatomy, Anatomy of the lower limb"
"1409452","2015-03-16 05:47:33","008","2.7500","107","61","A","2","<p>Mr Baker suffers from depression and explains to his GP in a follow-up consultation that as a result of his illness, has called in sick from work on a number of occasions. &nbsp;He also mentions that his boss organises for them to meet in order to discuss his absences. &nbsp;What is term best describes Mr Baker's situation?&nbsp;</p>","<p>Health selection&nbsp;</p>","<p>Social selection&nbsp;</p>","","","","<p>Health selection is when ill health leads to a social situation&nbsp;<br />Social selection is when a social situation leads to health</p>","Sociology"
"1427375","2015-03-24 10:06:38","1403821","3.0600","157","85","D","5","<p>Where can you feel the apex beat best?</p>","<p>2nd Intercostal space-Right Parasternal&nbsp;</p>","<p>2nd Intercostal space-Left Parasternal</p>","<p>4th Intercostal space-Left Parasternal</p><p>&nbsp;</p>","<p>5th Intercostal space-Left Mid-clavicular&nbsp;</p>","<p>None of the above</p>","<p>The apex beat can be best felt at the same place where the mitral valve is best auscultated.</p>","Anatomy, Anatomy of Thorax, Respiratory physiology, Cardiology, Cardiovascular System"
"1427376","2015-03-24 10:07:11","1403821","3.0600","154","79","D","5","<p>Where can you feel the apex beat best?</p>","<p>2nd Intercostal space-Right Parasternal&nbsp;</p>","<p>2nd Intercostal space-Left Parasternal</p>","<p>4th Intercostal space-Left Parasternal</p><p>&nbsp;</p>","<p>5th Intercostal space-Left Mid-clavicular&nbsp;</p>","<p>None of the above</p>","<p>The apex beat can be best felt at the same place where the mitral valve is best auscultated.</p>","Anatomy, Anatomy of Thorax, Respiratory physiology, Cardiology, Cardiovascular System"
"1432598","2015-03-26 12:57:26","1403821","2.9200","118","65","D","5","<p>Which of the following does NOT affect FEV1 values?</p>","<p>Gender&nbsp;</p>","<p>Race</p>","<p>Height</p>","<p>Body Mass</p>","<p>Age</p>","<p>Your forced expiratory volume in 1 second decreases from the age of 25 onward and can be influenced by obstructive lung conditions such as COPD, that can be linked to smoking. Race, height and gender can also affect FEV1.</p>","Respiratory physiology"
"1439060","2015-03-29 01:04:07","1403821","2.5500","120","67","A","5","<p>How many carbons atoms and carbon-carbon double bonds are there in one molecule of arachidonic acid?</p>","<p>20 and 4</p>","<p>20 and 6</p>","<p>22 and 4&nbsp;</p>","<p>22 and 6</p>","<p>None of the above</p>","<p>Arachidonic acid, a polyunsaturated omega 6 fatty acid, has 20 carbon atoms per molecule and 4 carbon carbon double bonds. 20:4 (w-6)</p>","Nutrition, Biochemistry, Pharmacology"
"1440350","2015-03-30 00:22:58","008","3.0000","107","57","A","5","<p>A patient is given warfarin, an anticoagulant, following artificial heart valve surgery. &nbsp;Some anticoagulants work by inhibiting thrombin which is effective in reducing thrombin production. &nbsp;How does thrombin stimulate its own generation in a positive feedback system?</p>","<p>Thrombin catalyses the activation of factor XI, VIII and V further accelerating the intrinsic pathway&nbsp;</p>","<p>Thrombin catalyses the activation of factor XI, VIII and V further accelerating the extrinsic pathway</p>","<p>Thrombin catalyses the activation of factor antithrombin&nbsp;</p>","<p>Thrombin catalyses the activation of factor VII further accelerating the extrinsic pathway</p>","<p>Thrombin catalyses the activation of factor VII further accelerating the intrinsic pathway</p>","","Coagulation"
"1440366","2015-03-30 00:34:06","008","2.5900","100","54","B","3","<p>Mr Thomas is a patient with a congenital antithrombin deficiency, this condition increases his risk of venous thromboembolism. &nbsp;How does antithrombin work in order to breakdown and prevent clots? &nbsp;</p>","<p>Antithrombin activates thrombin, factor IXa and Xa</p>","<p>Antithrombin inactivates thrombin, factor IXa and Xa</p>","<p>Antithrombin inactivates fibrinogen&nbsp;</p>","","","","Coagulation"
"1440379","2015-03-30 00:41:48","008","2.8100","106","57","A","5","<p>Heparin may be found in the bloodstream in health or due to medication as an antithrombotic. &nbsp;How does heparin exhibit its antithrombotic effects?</p>","<p>Heparin catalyses antithrombin activity&nbsp;</p>","<p>Heparin stimulates the intrinsic pathway</p>","<p>Heparin stimulates the extrinsic pathway</p>","<p>Heparin catalyses plasminogen activity</p>","<p>Heparin activates a2-antiplasmin&nbsp;</p>","","Coagulation"
"1440510","2015-03-30 02:46:15","008","3.2200","137","67","C","4","<p>Mrs Swinford is admitted to hospital with excessive bleeding, on taking her history you gather that she is taking warfarin. &nbsp;the junior doctor tells you that warfarin overdose is the most likely cause and the treatment will be to stop warfarin medication and give a certain vitamin. &nbsp;Which vitamin is important in blood coagulation and what is an example of a good source of the vitamin?</p>","<p>Vitamin B1 in eggs</p>","<p>Vitamin C in oranges</p>","<p>Vitamin K in green leafy vegetables&nbsp;</p>","<p>Vitamin E in nuts&nbsp;</p>","","","Vitamins, Coagulation"
"1440585","2015-03-30 04:01:58","008","3.1300","110","53","A","4","<p>Sam Davies is a patient who has cystic fibrosis that causes fat malabsorption. &nbsp;This could lead to a vitamin A deficiency, what symptom could confirm that he has vitamin A deficiency?</p>","<p>Night blindness</p>","<p>Hypercalcemia&nbsp;</p>","<p>Bleeding disorder&nbsp;</p>","<p>Scurvy&nbsp;</p>","","<p>Hypercalcemia linked to vitamin D excess</p><p>Bleeding disorder linked to vitamin K deficiency&nbsp;</p><p>Scurvy linked to vitamin C deficiency&nbsp;</p>","Vitamins"
"1441205","2015-03-30 11:08:23","1403821","2.6800","126","76","B","5","<p>How many tanner stages are there?</p>","<p>4</p>","<p>5</p>","<p>6</p>","<p>7</p>","<p>8</p>","<p>There are 5 tanner stages for both males and females; 1 being the earliest stage of puberty and 5 being the latest stage of puberty.&nbsp;</p>","Anatomy, Sexual Health, Puberty"
"1441224","2015-03-30 11:17:21","1403821","2.8700","103","61","A","5","<p>A young boy comes into A&amp;E complaining of pain after a rugby match. He has got many bruises and cuts after playing a tough match. You determine that he is suffering from mild pain on the WHO pain ladder scale. Which of the following drugs would be the most appropriate treatment in the first stages?</p>","<p>Paracetamol&nbsp;</p>","<p>Aspirin&nbsp;</p>","<p>Ibuprofen</p>","<p>Celecoxib</p>","<p>Naproxen&nbsp;</p>","<p>Paracetamol, also known as Acetaminophen,&nbsp;is not an NSAID but an over the counter analgesic and anti-pyretic. Its effects are mild compared to the &nbsp;NSAIDs listed here; thus this makes sense as the initial treatment for his pain given that it is not too serious.</p>","Pharmacology"
"1441237","2015-03-30 11:24:25","1403821","2.8500","132","74","B","5","<p>A young women in the UK comes asking for an abortion. Before making any decision, you assess how many weeks pregnant this lady is to see whether it can be legal to carry out the procedure. How many number of weeks pregnant can you be to be the latest date at which you can legally have an abortion?</p>","<p>22 Weeks</p>","<p>24 Weeks</p>","<p>25 Weeks</p>","<p>27 Weeks</p>","<p>28 Weeks</p>","<p>The maximum time you can have an abortion up to is 24 weeks in the UK, based on the Abortion Act of 1967; this law is not the same in Northern Ireland, and in exceptional circumstances the boundary of 24 weeks may be passed.</p>","Sexual Health, Pregnancy, reproductive system"
"1441257","2015-03-30 11:39:56","1403821","3.0000","112","62","C","5","<p>You encounter a young girl at your sexual health clinic. She wants short term (over a few weeks to couple months) contraception for use with a single partner, whom she reasonably trusts, but wants the device(s) with the highest chances of not getting pregnant and one that will protect her against STIs. Which of the following option is best suited for the patient?</p>","<p>&nbsp;Oral Combined Pill only</p>","<p>Female Condoms only for her</p>","<p>Male Condoms for him with Oral Combined Pill for her</p>","<p>Oral Combined Pill with female condoms for her</p>","<p>Progesterone Only pill only</p>","<p>Cap or the Diaphragm is 92% to 96% effective but is prone to human error.</p><p>Female Condom is 95% effective and are prone to human error.</p><p>OCP is over 99% effective if taken correctly.</p><p>POP is over 99% effective if taken correctly.</p><p>Male Condoms are 98% effective and are prone to human error.</p><p>C and D are probably one of the best two option, but the male condom has a slightly higher prevention chance than the female condom, and as the patient wants the devices that will reduce her pregnancy chances to maximum and she trusts her partner, C is the better option.</p><p>&nbsp;</p>","Sexual Health"
"1442194","2015-03-30 21:51:42","1403821","2.6900","135","71","D","5","<p>Which of these is a not a foot bone?</p>","<p>Talus</p>","<p>Cuboid</p>","<p>Lateral Cuneiform&nbsp;</p>","<p>Trapezoid</p>","<p>Calcaneus</p>","<p>Trapezoid is one the bones in the hand, the others are all foot bones</p>","Anatomy, Anatomy of the lower limb, Anatomy of the upper limb"
"1442197","2015-03-30 21:53:32","1403821","2.6500","135","71","E","5","<p>Which of these is not a hand bone?</p>","<p>Scaphoid</p>","<p>Lunate</p>","<p>Trapezium</p>","<p>Capitate&nbsp;</p>","<p>Calcaneus&nbsp;</p>","<p>Calcaneus is the most posterior foot bone where the achilles tendon attaches to-the others are all bones in the hand</p>","Anatomy, Anatomy of the lower limb, Anatomy of the upper limb"
"1442214","2015-03-30 22:00:23","1403821","2.3000","118","71","A","5","<p>A young boy walks into A&amp;E having sustained a knee injury. Your consultant tells you that this injury has caused what can be seen as the most common knee ligament tear one would see in an area. Which ligament is damaged?</p>","<p>Tibial Collateral Ligament&nbsp;</p>","<p>Anterior Cruciate Ligament&nbsp;</p>","<p>Fibular Collateral Ligament&nbsp;</p>","<p>Posterior Cruciate Ligament&nbsp;</p>","<p>Transverse Ligament&nbsp;</p>","<p>The TCL or MCL is most commonly damaged due to the mechanism of the injury; a force sustained to the lateral side of the knee. Conversely, out of the main 4 ligaments, the FCL or LCL is least commonly damaged as a blow to the inside of the knee is not very common.</p>","Anatomy, Anatomy of the lower limb"
"1442947","2015-03-31 04:22:54","1304651","3.0600","126","65","C","4","<p>During wound healing, re-epithialization occurs to form a barrier on top of the wound.&nbsp;</p><p>&nbsp;</p><p>Which type of cells lead this process?</p>","<p>Squamous Epithelium Cells</p>","<p>Smooth muscle cells</p>","<p>Keratinocytes</p>","<p>Myofibroblasts</p>","","<p>Keratinocytes &nbsp;migrate over the granulation tissue through the combined effect of pseudpodia, integrins and actin filaments to pull themselves along.&nbsp;</p><p>&nbsp;</p><p>Myofibroblasts contain actin filaments and contract to pull extracellular matrix of the granulation tissue together in order to reduce the wound size.&nbsp;</p>","Wound healing"
"1443062","2015-03-31 05:17:15","008","2.7400","161","80","B","5","<p>You are on placement administering Hepatitis B vaccines, when you give Daniel his second injection out of the three he will have over a course of four to six months. &nbsp;Why is the antigen injected in multiple doses with periods of several weeks or moths between injections?</p>","<p>The T cell immune response has an decreased potency and duration on secondary response compared to primary response</p>","<p>The humoral response has an increased potency and duration on secondary response compared to primary response&nbsp;</p>","<p>The cell-mediated response has an increased potency and duration on secondary response compared to primary response</p>","<p>The humoral response has an increased potency and duration on primary response compared to secondary response</p>","<p>In ensures that all the antigen is injected&nbsp;</p>","<p>Memory cells are produced in the humoral response of acquired immunity when the patient is exposed to the antigen multiple times over time through the secondary response.&nbsp;</p>","Immunology"
"1443129","2015-03-31 06:12:04","1403821","2.9300","130","76","A","5","<p>For Beta-1-adrenoreceptors, which GPCR second messenger is activated upon receptor stimulation?</p>","<p>Gs</p>","<p>Gi</p>","<p>Gq</p>","<p>Gu</p>","<p>Gh</p>","<p>Gi, Gs and Gq are all GPCR second messengers, with Gi being with a2 receptors, Gq with a1 receptors and Gs with Beta Receptors (B1 and B2)</p>","Biochemistry, Pharmacology, Hormones, Physiology"
"1443133","2015-03-31 06:09:55","1403821","2.8900","125","71","B","5","<p>For alpha-1-receptors, which GPCR secondary messenger system is activated following stimulation of this receptor?</p>","<p>Gi</p>","<p>Gq</p>","<p>Gs</p>","<p>Gu</p>","<p>Gh</p>","<p>Gi, Gs and Gq are all GPCR second messengers, with Gi being with a2 receptors, Gq with a1 receptors and Gs with Beta Receptors (B1 and B2)</p>","Biochemistry, Pharmacology, Hormones, Physiology"
"1443150","2015-03-31 06:33:11","1403821","2.8000","131","75","B","5","<p>Alpha-2-adrenoreceptor has which GPCR as second messenger?</p>","<p>Gq</p>","<p>Gi</p>","<p>Gs</p>","<p>Ga</p>","<p>Gu</p>","<p>Gi, Gs and Gq are all GPCR second messengers, with Gi being with a2 receptors, Gq with a1 receptors and Gs with Beta Receptors (B1 and B2)</p>","Biochemistry, Pharmacology, Hormones"
"1443334","2015-03-31 08:33:55","008","2.3500","168","88","A","4","<p>Osian is travelling to Thailand and comes into the surgery to receive a Hepatitis A vaccine. &nbsp;How would the antibodies produced in response to the vaccine directly inactivate the virus if he came into contact with it in Thailand?&nbsp;</p>","<p>Agglutination, precipitation, neutralisation &amp; lysis</p>","<p>Opsonisation, neutralisation &amp; lysis&nbsp;</p>","<p>Agglutination, migration, neutralisation &amp; lysis</p>","<p>Expansion, precipitation &amp; neutralisation</p>","","<p>Antibodies may directly inactivate invading agents by agglutination, precipitation, neutralisation or lysis or indirectly by activating the complement system.</p>","Immunology"
