"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"2435962","2016-12-08 06:48:59","1604445","3.4200","167","91","E","5","<p>Erik Adolf Von Willebrand was the first to describe the blood coagulation disorder,<strong> von Willebrand disease</strong>. <br /><br />This condition first caught his interest in the case of a five-year-old girl whose family had an extensive history of bleeding. Mapping her family history, von Willebrand found that 23 of the girl's 66 family members were affected by the disease.<br /><img class=""irc_mi i3qHH0sUB8oU-pQOPx8XEepE"" style=""margin-top: 0px; margin-bottom: 0px;"" src=""http://medifoco.com.br/wp-content/uploads/2012/12/Sinais-Doen%C3%A7a-de-Von-Willebrand.gif"" alt=""Related image"" width=""358"" height=""224"" /><br />Von Willebrand disease is due to a lack on <strong>von Willebrand factor</strong> in the blood.<br /><br />Which option best describes the <strong>normal function</strong> of Von Willebrand factor?</p>","<p>vWF forms clots in blood by triggering the <strong>extrinsic pathway</strong> of secondary haemostasis.&nbsp;</p>","<p>vWF <strong>converts</strong> prothromin to thrombin.</p>","<p>Proteins can <strong>flow</strong> more easily in blood due to vWF.</p>","<p>vWF is the type of <strong>platelet</strong> used in primary haemostasis.</p>","<p>vWF <strong>binds</strong> to collagen and <strong>changes shape</strong>, allowing platelets to bind to the vWF.</p>","<p><strong>E</strong> is the correct answer. vWF forms a strong bond with collagen and platelets. Without vWF, the platelets can only form a weak direct bond with collagen.<br /><br />&nbsp;<img src=""../images/view.php?file=196283"" alt=""Haemostasis"" width=""581"" height=""326"" /><br /><strong>A, B&nbsp;</strong>and&nbsp;<strong>C&nbsp;</strong>are incorrect.&nbsp;<br /><br /><strong>D</strong>&nbsp;shows that vWF is used in Primary haemostasis, but it is not a form of platelet.&nbsp;</p>","clotting, Genetic Conditions, coagulation, Blood"
"2436262","2016-12-08 09:28:33","1601684","2.8600","96","65","E","5","<p>'The <strong>facial</strong> skeleton (also known as the <strong>viscerocranium)</strong> supports the <strong>soft tissues</strong> of the face. In essence, they determine our facial appearance.</p><p>It consists of <strong>14</strong> individual bones, which fuse to house the <strong>orbits</strong> of the <strong>eyes, nasal</strong> and <strong>oral</strong> cavities, as well as the <strong>sinuses.</strong> The frontal bone, typically a bone of the calvaria, is sometimes included as part of the facial skeleton.' -&nbsp;<strong>http://teachmeanatomy.info/head/osteology/skull/</strong></p><p>&nbsp;</p><p><strong>Which of the following bones of the skull is not part of the facial skeleton?</strong></p>","<p>Zygomatic</p>","<p>Lacrimal&nbsp;</p>","<p>Nasal</p>","<p>Maxilla</p>","<p>Temporal</p>","<p>The facial bones are:</p><p><br /><strong>Zygomatic</strong> (2) &ndash; Forms the cheek bones of the face, and articulates with the frontal, sphenoid, temporal and maxilla <strong>bones.</strong><br /><strong>Lacrimal</strong> (2) &ndash; The smallest bones of the face. They form part of the medial wall of the <strong>orbit.</strong><br /><strong>Nasal</strong> (2) &ndash; Two slender bones, located at the bridge of the <strong>nose.</strong><br /><strong>Inferior nasal conchae</strong> (2) &ndash; Located within the nasal cavity, these bones increase the surface area of the nasal cavity, thus increasing the amount of inspired air that can come into contact with the cavity <strong>walls.</strong><br /><strong>Palatine</strong> (2) &ndash; Situated at the rear of oral cavity, and forms part of the hard <strong>palate.</strong><br /><strong>Maxilla</strong> (2) &ndash; Comprises part of the upper jaw and hard <strong>palate.</strong><br /><strong>Vomer</strong> &ndash; Forms the posterior aspect of the nasal <strong>septum.</strong><br /><strong>Mandible</strong> (jaw bone) &ndash; Articulates with the base of the cranium at the temporomandibular joint (TMJ).</p><p>&nbsp;</p><p>http://teachmeanatomy.info/head/osteology/skull/</p>","Skeleton, anatomy"
"2437489","2016-12-09 02:53:52","1605357","3.0600","90","62","E","5","<p>Which Cranial Nerves&nbsp;carry both sensory and motor information?</p>","<p>Olfactory, Trigeminal, Facial, Vagal</p>","<p>Olfactory, Facial, Vagal, Glossopharyngeal</p>","<p>Trochlear, Vagal, Glossopharyngeal, Hypoglossal</p>","<p>Trigeminal, Facial, Vestibulocochlear, Vagus</p>","<p>Trigeminal, Facial, Glossopharyngeal, Vagus</p>","<p>Cranial Nerves have different modalities - therefore can be sensory, motor or both. The nerves that are 'both' are the Trigeminal Nerve (V), Facial Nerve (VII), Glossopharyngeal (IX) and the Vagus Nerve (X).</p>","anatomy, Neurobiology"
"2441663","2016-12-10 23:54:43","1604260","2.5200","101","73","B","5","<p>What is the average daily GFR?</p>","<p>125ml/day</p>","<p>180l/day</p>","<p>180ml/day</p>","<p>1100ml/day</p>","<p>1100l/day</p>","","kidney"
"2441668","2016-12-10 23:59:29","1604260","2.6100","100","69","A","5","<p>the hormone aldosterone functions in which part of the nephron?</p>","<p>collecting tubule/duct</p>","<p>DCT</p>","<p>PCT</p>","<p>PCT and collecting tubule</p>","<p>DCT, collecting tubule and ascending limb of loop of henle</p>","<p>aldosterone hormone makes changes to the collecting tubule/duct and increases the reabsorption of water and NaCl, whilst also increasing the secretion of potassium ions.&nbsp;</p>","kidney"
"2441670","2016-12-11 00:01:53","1604260","2.8100","100","67","A","3","<p>what proportion of water is in the extracellular fluid and intracellular fluid?</p>","<p>1/3 in extracellular fluid</p><p>2/3 in intracellular fluid</p>","<p>2/3 in extracellular fluid<br />1/3 in intracellular fluid</p>","<p>1/2 extracellular fluid</p><p>1/2 intracellular fluid</p>","","","","kidney"
"2441675","2016-12-11 00:07:00","1604260","3.0000","73","55","C","5","<p>how does the body increase the GFR?</p>","<p>doesn't change</p>","<p>constricts the afferent arteriole and dilates the efferent arteriole</p>","<p>constricts the efferent arteriole and dilates the afferent arteriole</p>","<p>PCT gets narrower</p>","<p>DCT gets wider</p>","<p>constricts the efferent arteriole and dilates the afferent arteriole- this means that more blood will reach the glomerulus quicker because of the wider afferent arteriole, but cannot leave quickly because of the narrower efferent arteriole. This means that the blood stays in the glomerulus long enough for the blood to be filtered and for molecules such as glucose, sodium, potassium etc to be taken into the glomerular filtrate.&nbsp;</p>","-"
"2441691","2016-12-11 00:22:27","1604260","2.6800","88","60","C","3","<p>What is pharmakokinetics?</p>","<p>How the drug dose is affecting the body function.</p>","<p>if drug dose is safe and effective</p>","<p>what the body is doing to the drug&nbsp;</p>","","","","Pharmacology"
"2441929","2016-12-11 03:12:11","1604260","2.8400","87","64","B","5","<p>where does the pituitary gland lie?</p>","<p>superior to hypothalamus</p>","<p>inferior to hypothalamus, with optic chiasm in between the both</p>","<p>inferior to hypothalamus with optic chiasm below the pituitary gland</p>","<p>superior to hypothalamus with optic chiasm above</p>","<p>superior to hypothalamus with optic chiasm below</p>","","Hormones"
"2441939","2016-12-11 03:16:50","1604260","2.9700","88","63","B","3","<p>what is connected to the hypothalamus by a series of blood vessels?</p>","<p>posterior lobe of pituitary gland</p>","<p>anterior lobe of pituitary gland</p>","<p>both lobes of pituitary gland</p>","","","","Hormones"
"2441949","2016-12-11 03:25:22","1604260","2.9600","93","71","D","4","<p>which two hormones does the posterior pituitary gland secrete?</p>","<p>parathyroid and angiotensin II</p>","<p>oxytocin and parathyroid</p>","<p>ADH and angiotensin II</p>","<p>oxytocin and ADH</p>","","<p>both oxytocin and ADH are secreted by the posterior pituitary gland</p>","Hormones"
"2442726","2016-12-11 22:41:18","1604260","2.8900","87","63","D","4","<p>what kind of effect does a peptide hormone have and why?</p>","<p>slow because its receptor is located in the nucleus/ cytosol</p>","<p>fast because its receptor is located in the nucleus/cytosol</p>","<p>slow because its receptor is located on the cell surface</p>","<p>fast because its receptor is located on the cell surface</p>","","<p>the speed of effect of a peptide hormone is fast because its receptor is located on the cell surface. Because it has a faster effect, the effect is also temporary.&nbsp;</p>","Hormones"
"2442805","2016-12-12 00:48:17","1604260","2.8300","90","66","C","3","<p>in which zone of the adrenal cortex (outer part of the adrenal gland) are androgens produced?</p>","<p>zona glomerulosa</p>","<p>zona fasiculata</p>","<p>zona reticularis</p>","","","","Hormones"
"2443041","2016-12-12 04:27:05","1604445","2.8700","112","78","D","5","<p>In 1953, Chapman and Hillier first discovered the&nbsp;<strong>mesosome</strong> in bacterial cells.&nbsp;<br /><br /></p><p><img class=""irc_mi iN5jRBiwG_1E-pQOPx8XEepE"" style=""vertical-align: top;"" src=""http://home.earthlink.net/~dayvdanls/Bfission1.GIF"" alt=""Image result for Mesosome"" width=""457"" height=""144"" /><br /><br /></p><p>Initially, it was thought that mesosomes played a role in <strong>cell wall formation</strong> during cell division, <strong>chromosome replication</strong> and acted as a site for <strong>oxidative phosphorylation</strong>.</p><p>&nbsp;</p><p>What is the function we know now for mesosomes?</p>","<p>Chromosomes <strong>wrap around</strong> the mesosome for structural integrity.</p>","<p>Mesosomes still have an <strong>unknown</strong> function.&nbsp;</p>","<p>They contain&nbsp;<strong>mesolytic enzymes</strong>, used to mesolate foreign bodies in the bacterial cell.</p>","<p>Mesosomes have&nbsp;<strong>no function</strong>, as they do not exist.&nbsp;</p>","<p>Mesosomes are an extension of the cell membrane used in <strong>exocytosis</strong>.</p>","<p>The correct answer is&nbsp;<strong>D</strong>. Mesosomes&nbsp;<strong>do not&nbsp;exist</strong>, as they were produced as the result of a flaw in the staining process of bacteria.&nbsp;<br /><br /><br /></p>","Cell Specialisation, Cell biology, Chromosomes"
"2443051","2016-12-12 04:31:35","1604445","2.7800","107","72","C","5","<p>Which of these is&nbsp;<strong>not</strong>&nbsp;one of the four tissue types?</p>","<p>Epithelia&nbsp;</p>","<p>Muscle</p>","<p>Bone&nbsp;</p>","<p>Nerve</p>","<p>Connective tissue</p>","<p>The correct answer is&nbsp;<strong>C</strong>. Bone is not a type of tissue, as it is a type of connective tissue.&nbsp;</p>","Histology"
"2444281","2016-12-12 23:18:19","1604445","3.4500","175","97","B","5","<p>The compliment system produces various protein fragments&nbsp;known as&nbsp;<strong>anaphylatoxins</strong>.</p><p><img class=""irc_mi iLjiHi8Hosj8-pQOPx8XEepE"" style=""vertical-align: top;"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Protein_C4A_PDB_1hzf.png/250px-Protein_C4A_PDB_1hzf.png"" alt=""Image result for anaphylatoxin"" width=""363"" height=""364"" />&nbsp;</p><p><em><sub>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;C4a, an anaphylatoxin.</sub><br /><br /></em>An anaphylotoxin triggers&nbsp;<strong>degranulation</strong> in surrounding cells, causing an&nbsp;<strong>inflammatory response</strong>.&nbsp;<br /><br />Which of the following protein fragments is an&nbsp;<strong>anaphylotoxin</strong>?</p>","<p>C3b</p>","<p>C5a</p>","<p>C5b</p>","<p>C8</p>","<p>C1q</p>","<p>The correct answer is&nbsp;<strong>B</strong>. Although this question seems far too specific, we only need to know the action of 3 parts of the complement system.&nbsp;<br />These are:&nbsp;<br />- <strong>C3b</strong> (an opsonin)</p><p>- <strong>C5a&nbsp;</strong>(an anaphylotoxin)<br />- <strong>Membrane Attack Complex</strong> (Forms a channel through the cell membrane, disrupting osmotic gradients in the pathogen)<br /><br /><em>If you are interested, here are the functions of each of the options given.&nbsp;</em></p><p><strong>A</strong>: C3b is an <strong>opsonin</strong>, binding to pathogenic cell surface membranes to <strong>attract phagocytes</strong>.<br /><strong>B</strong>: C5a is an <strong>anaphylotoxin</strong>, causing <strong>degranulation</strong> of endothelial cells, mast cells and phagocytes.<br /><strong>C</strong>: C5b is part of the&nbsp;<strong>membrane attack complex</strong>.<br /><strong>D</strong>: C8 is also part of the&nbsp;<strong>membrane attack complex</strong>.<br /><strong>E</strong>: C1q is involved in the original attachment of the antibody to the antigen on the cell surface membrane.</p>","immune response, immunity"
"2444380","2016-12-13 00:02:15","1607709","2.8300","99","70","B","5","<p>What is a possible treatment&nbsp;for&nbsp;Dupuytren contracture, a disease resulting in progressive shortening, thickening and fibrosis of the palmar fascia and aponeurosis?&nbsp;</p>","<p>Amputation of the 4th and 5th digits</p>","<p>Surgical excision of the fibrotic parts of the palmar fascia</p>","<p>A plaster cast is places on the patients' fingers for 3 months to try and straighten the fingers</p>","<p>Avoiding physiotherapy</p>","<p>Immersion of the whole hand in ice cold water daily for 5 minutes</p>","<p>B is the correct answer. However, many mild forms of&nbsp;Dupuytren's contracture do not require treatment. Treatment is usually only required if the condition affects the function of your hand.&nbsp;See Moore's page 459 for more information.&nbsp;</p>","anatomy, upper limb"
"2444387","2016-12-13 00:06:51","1607709","2.5300","79","58","D","5","<p>Where is an ulnar nerve injury unlikely to occur?</p>","<p>Posterior to the medial epicondyle of the humerus</p>","<p>In the cubital tunnel formed by the tendinous arch connecting the humeral and ulnar heads of the Flexi Carpi Ulnaris (FCU)</p>","<p>At the wrist</p>","<p>At the shoulder</p>","<p>In the hand</p>","<p>D is the correct answer. Ulnar nerve injury usually occur in one of fours places:&nbsp;In the hand, at the wrist,&nbsp;In the cubital tunnel formed by the tendinous arch connecting the humeral and ulnar heads of the FCU and posterior to the medial epicondyle of the humerus (most common).&nbsp;</p>","upper limb"
"2444408","2016-12-13 00:22:20","1607709","2.8400","98","67","B","5","<p>Adhesive capsulitis of the glenohumeral joint is often caused by scarring and inflammation between the capsule of the glenohumeral joint, rotator cuff, subacromial bursa and deltoid. What is it also known as?&nbsp;</p>","<p>Dislocation of the glenohumeral joint</p>","<p>Frozen shoulder</p>","<p>AC joint injury</p>","<p>Shoulder instability</p>","<p>Twisted ankle</p>","<p>A person suffering from this condition would have difficulty abducting the arm. Injuries which can result in the condition include glenohumeral dislocation and partially tearing the rotator cuff.&nbsp;</p>","anatomy, upper limb"
"2444422","2016-12-13 00:33:01","1607709","3.0000","101","69","A","4","<p>Duodenal ulcers are caused by inflammatory erosions of the duodenal wall. Where do most duodenal ulcers occur?</p>","<p>Superior part of the duodenum within 30mm of the pylorus</p>","<p>Inferior part of the duodenum, just before it enters the ascending part</p>","<p>In the middle of the 2nd part of the duodenum</p>","<p>At about the level of L3</p>","","<p>A duodenal ulcer can be diagnosed using endoscopy.&nbsp;</p>","Anatomy of abdomen, anatomy"
"2444605","2016-12-13 02:33:11","1600282","3.0800","75","52","C","4","<p>What causes the symptoms of Pemphigus? (blisters on skin)</p>","<p>Lack of tight junctions between epidermal cells</p>","<p>Immune system produces antibodies which attack gap junction proteins</p>","<p>Immune system produces antibodies which attack proteins in desmosomes</p>","<p>Epithelium is loosed due to no cadherins in adherens junctions</p>","","<p>Pemphigus is an autoimmune disease. The immune system produces antibodies which attach desmogleins (the proteins that link the intermediate filaments together in desmosomes). Therefore, fluid leaks out and causes painful blistering on the skin.</p>","Microanatomy"
"2444649","2016-12-13 02:58:16","1602548","2.5200","103","65","B","3","<p>Why are the nuclei of adipocytes located peripherally?</p>","<p>So there's more space of storage of fat</p>","<p>They're pushed to the periphery by the dense fat droplets</p>","<p>For efficient cell communication&nbsp;</p>","","","","Cell biology, Microanatomy, PCS 1"
"2444656","2016-12-13 03:04:39","1602548","2.6500","93","63","A","4","<p>What is the basic unit of compact bone?&nbsp;</p>","<p>Osteon</p>","<p>Osteoblast</p>","<p>Trabeculae</p>","<p>Osteocyte</p>","","","Histology"
"2445146","2016-12-13 06:39:00","1601684","3.0000","104","67","E","5","<p>Non-steroidal anti-inflammatory drugs are drugs which act to competitively inhibit the&nbsp;<strong>enzyme cyclooxygenase.&nbsp;</strong>COX catalyzes the formation of <strong>prostaglandins</strong> and <strong>thromboxane</strong> from <strong>arachidonic</strong> acid. <strong>Prostaglandins</strong> are involved inflammation. Which of the following is not a non-steroidal anti-inflammatory drug?</p>","<p>Ibuprofen&nbsp;</p>","<p>Aspirin</p>","<p>Diclofenac</p>","<p>Naproxen</p>","<p>Morphine&nbsp;</p>","<p>Morphine is an opiate and works directly on the central nervous system.</p>","Pharmacology, Drug use, Neurology"
"2445375","2016-12-13 08:33:24","1600252","2.8100","121","81","D","5","<p>Which of the following is not an enzyme involved in the 10 step pathway of glycolysis?</p>","<p>hexokinase</p>","<p>glyceraldehyde phosphate dehydrogenase</p>","<p>aldolase</p>","<p>pyruvate dehydrogenase</p>","<p>pyruvate kinase</p>","<p>Pyruvate dehydrogenase is involved in the conversion of pyruvate to acetyl-CoA before the acetyl-CoA enters the TCA cycle.</p>","Biochemistry, Respiration, PCS 1"
"2445385","2016-12-13 08:41:11","1604445","3.2800","134","79","A","5","<p>Cells in the body contain proteins on their cell surface known as the&nbsp;<strong>Major Histocompatibility Complex </strong>(MHC).&nbsp;</p><p><img class=""irc_mi iUH_PZipX8xo-pQOPx8XEepE"" style=""margin-top: 0px;"" src=""http://szimmunesystem.webstarts.com/uploads/b-cell-lg.jpg"" alt=""Image result for antigen on cell surface"" width=""440"" height=""431"" /></p><p><sub><em>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;A cell with MHC Class II proteins on its surface.</em></sub></p><p>&nbsp;</p><p>Using your knowledge of the role of MHCs, which pathology are patients most likely to present with regarding these proteins?</p>","<p>Rejection of an implanted organ.</p>","<p>Lesions in the pancreatic fundus.&nbsp;</p>","<p>Type II diabetes.</p>","<p>Chronic Kidney Disease (CKD).</p>","<p>Pulmonary fibrosis.&nbsp;</p>","<p>The correct answer is&nbsp;<strong>A</strong>. MHCs are the markers of a cell as '<strong>self</strong>'. When an organ is transplanted, the body recognises that the cells are foreign and so attack the organ.&nbsp;<br /><br />Other pathologies related to MHCs are <strong>autoimmune diseases</strong>, such as mulitiple sclerosis, lupus or&nbsp;psoriasis.&nbsp;<br /><br />____________________________________________________________________________________________________________________________________<br /><br />Personally, I didn't remember going over MHCs at all. I'd recommend looking at the immunology tutorial, in particular at the questions we weren't asked to cover in those 3 hours. MHCs are looked at on page 12/13 of this tutorial handbook.&nbsp;<br /><br />There is also a short section (half a page) in Pocock about MHCs (page 343) that is worth at least looking at the summary box for.&nbsp;</p>","immune response, immunity"
"2445474","2016-12-13 09:10:46","1604445","3.3700","145","81","D","5","<p>Leukocytes come in a range of forms in the body.</p><p>&nbsp;</p><p>&nbsp;<img class=""irc_mi iUH_PZipX8xo-pQOPx8XEepE"" style=""vertical-align: top;"" src=""https://www.fi.edu/sites/default/files/styles/featured_large/public/General_EduRes_Heart_WhiteBloodCells.jpg?itok=_uESTKVj"" alt=""Image result for white blood cells"" width=""508"" height=""300"" /></p><p>&nbsp;</p><p><strong>Kupffer cells</strong>, <strong>microglia</strong> and <strong>mesangial cells</strong> are all the same type of cell in different locations in the body.&nbsp;<br /><br />Which type of cell do these refer to?</p>","<p>Neutrophils&nbsp;</p>","<p>Oesinophils&nbsp;</p>","<p>Basophils&nbsp;</p>","<p>Macrophages</p>","<p>Natural Killer (NK) cells</p>","<p>The correct answer is&nbsp;<strong>D</strong>. Macrophages are released into the blood as monocytes, but exist as a variety of names in the body.<img style=""user-select: none;"" src=""http://www.oapublishinglondon.com/images/html_figures/Immunology2_2014-g001.jpg"" alt="""" width=""504"" height=""411"" /></p><p>&nbsp;</p>","immune response, immunity"
"2445525","2016-12-13 09:33:45","1601684","3.5600","184","93","D","5","<p>An 89 year old man comes into your practice complaining of a drop in the quality of his <strong>vision.</strong> The patient reports that the <strong>periphery</strong> of his vision seems to be less effected than the <strong>centre</strong> of his vision. With your&nbsp;<strong>ophthalmoscope</strong> you observe the back of the eye to be presented with the following image. The patient has <strong>no</strong> history of <strong>diabetes</strong> and appears to have a <strong>normal blood pressure</strong> for his age. What is the likely cause of the loss in vision?</p><p>&nbsp;<img src=""https://s-media-cache-ak0.pinimg.com/originals/eb/ba/16/ebba1662fc9f036ab8d7cf24bae3ce9d.jpg"" alt="""" width=""153"" height=""153"" /></p>","<p>Papilloedoma</p>","<p>Malignant hypertension</p>","<p>Glaucoma</p>","<p>Age related macular degeneration&nbsp;</p>","<p>Cataract formation.</p>","<p><strong>Age-related macular degeneration</strong> sees the atrophy of the macular leading to the loss of rods and cones. This occurs at the centre of the retina leaving the periphery unaffected.&nbsp;</p><p>&nbsp;</p><p><strong>Papilloedoma-</strong> This occurs when the optic disc protrudes outward due to raised inter-cranial pressure. &nbsp;</p><p>&nbsp;</p><p><strong>Glaucoma-</strong> Inward 'cupping' of optic disc due to raised intraocular pressure.&nbsp;</p><p>&nbsp;</p><p><strong>Malignant hypertension-&nbsp;</strong>Capillaries in the retina burst, optic disc bulges forward. &nbsp;</p><p>&nbsp;</p><p><strong>Cataract-</strong> Lens becomes cloudy.&nbsp;</p>","Vessels, Neurology, clinical skills"
"2446219","2016-12-13 22:54:22","1604445","3.3500","146","89","C","5","<p>Seamus is a 78 year old that enters your GP surgery.</p><p>&nbsp;</p><p>He tells you that he was chopping down a tree in his back garden earlier that day. When the tree fell, it landed on his left shoulder and knocked him over.</p><p>&nbsp;</p><p>&nbsp;<img class=""irc_mi iStuLQA78Mws-pQOPx8XEepE"" style=""margin-top: 0px;"" src=""http://www.forusdocs.com/images/Winged%20Scapula.jpg"" alt=""Image result for winged scapula"" width=""377"" height=""431"" /></p><p>&nbsp;</p><p>Which nerve has been affected by this trauma?</p>","<p>Ulnar nerve</p>","<p>C5</p>","<p>Long thoracic nerve</p>","<p>Lateral thoracic nerve</p>","<p>Sympathetic trunk</p>","<p><strong>C</strong> is the correct answer. Seamus has damaged the nerve that innervates serratus anterior, which has resulted in winging of the scapula.</p>","Innervation, anatomy"
"2446250","2016-12-13 23:32:51","1602548","2.7500","122","84","C","5","<p>What type of cell junction is in cardiac myocytes?&nbsp;</p>","<p>Desmosome</p>","<p>Adherens</p>","<p>Gap</p>","<p>Tight</p>","<p>Hemidesmosome&nbsp;</p>","<p>Gap junctions form channels that allow small, intracellular water-soluble molecule (including inorganic ions and metabolites) to pass from cell to cell. Gap junctions between cardiac myocytes allows the electrical coupling that allows electrical waves of excitation to spread synchronously through the heart.&nbsp;</p>","Histology, PCS 1"
"2446252","2016-12-13 23:33:11","1604445","3.0500","116","76","D","5","<p>An 18 year old enters your clinic complaining of a <strong>bubbling</strong> sensation in his abdomen whenever he drinks alcohol.</p><p>&nbsp;</p><p><img class=""irc_mi im4mTzTV_PPE-pQOPx8XEepE"" style=""margin-top: 0px;"" src=""http://www.theluxuryspot.com/wp-content/uploads/2016/08/6c8591467-g-tdy-130810-stomach-308p.nbcnews-ux-2880-1000.jpg"" alt=""Image result for Stomach pain"" width=""331"" height=""248"" /></p><p>&nbsp;</p><p>You suspect that the<strong> fundus of the&nbsp;stomach</strong> is where the issue lies.</p><p>&nbsp;</p><p>In which<strong> region</strong> would you expect the bubbling sensation to originate?</p>","<p>Hypogastric</p>","<p>Superior mediastinum</p>","<p>Inferior mediastinum</p>","<p>Left hypochondriac</p>","<p>Epigastric&nbsp;</p>","<p><strong>D</strong> is the correct answer. The stomach lies mostly in the upper left quadrant of the abdomen.&nbsp;</p><p>&nbsp;</p><p><img src=""../images/view.php?file=197438"" alt=""no description"" width=""442"" height=""358"" /><img src=""http://www.bartleby.com/107/Images/large/image1220.gif"" border=""0"" alt="""" width=""280"" height=""356"" /></p><p>&nbsp;</p><p>This is difficult, because the stomach is constantly moving and can be in a range of locations. Much of the stomach is in the epigastric and umbilical regions.</p><p>&nbsp;</p>","Anatomy of abdomen, anatomy"
"2446352","2016-12-14 00:58:41","1602548","2.9200","75","52","A","3","<p>What does an RER of 0.7 suggest that the prominent fuel source of respiration is?</p>","<p>Fat</p>","<p>Carbohydrates</p>","<p>An equal mix of fat and carbohydrates</p>","","","<p>The&nbsp;<strong>R</strong>espiratory&nbsp;<strong>E</strong>xchange&nbsp;<strong>R</strong>atio is the ratio of CO<sub>2</sub>&nbsp;produced (VCO<sub>2</sub>) to oxygen consumes (VO<sub>2</sub>).&nbsp;</p><p>&nbsp;</p><p>Glucose completely oxidised to water:</p><p>&nbsp;</p><p>6O<sub>2</sub> + C<sub>6</sub>H<sub>12</sub>O<sub>6</sub> --&gt; 6CO<sub>2</sub> + 6H<sub>2</sub>O &nbsp; RER = 6CO<sub>2&nbsp;</sub>: 6O<sub>2&nbsp;</sub>= 1</p><p>&nbsp;</p><p>Fat completely oxidised to CO<sub>2&nbsp;</sub>and H<sub>2</sub>O:</p><p>&nbsp;</p><p>C<sub>16</sub>H<sub>32</sub>O<sub>2</sub> + 23O<sub>2&nbsp;</sub>--&gt; 16CO<sub>2</sub> + 16H<sub>2</sub>O &nbsp; RER = 16CO<sub>2</sub> &nbsp;: 23O<sub>2</sub> = 0.7</p>","Biochemistry"
"2447586","2016-12-14 02:36:42","1602548","2.9300","115","80","D","5","<p>Which of these is an example of an amphibolic pathway?</p>","<p>Glycolysis</p>","<p>Glucogeogenesis&nbsp;</p>","<p>Beta oxidation</p>","<p>Krebs cycle</p>","<p>Glycogenolysis</p>","<p>An amphibolic pathways has both catabolism (breaking things down) and anabolism (building things up).&nbsp;</p>","Biochemistry, PCS 1"
"2447612","2016-12-14 02:58:17","1604445","3.2000","119","74","C","5","<p>The<strong> lymphatic system</strong> is named after the word&nbsp;<em>lympha</em>, Latin for 'water'.<br /><br />&nbsp;<img class=""irc_mi iJIToOO7_Fxc-pQOPx8XEepE"" style=""vertical-align: top;"" src=""http://www.livescience.com/images/i/000/058/993/original/lymphocytes.jpg?interpolation=lanczos-none&amp;fit=around%7C300:200&amp;crop=300:200;*,*"" alt=""Image result for lymphatic system"" width=""402"" height=""268"" /><img class=""irc_mi iJIToOO7_Fxc-pQOPx8XEepE"" style=""margin-top: 0px;"" src=""http://previews.123rf.com/images/efired/efired1303/efired130300105/18439048-Glass-of-water-on-nature-background--Stock-Photo-drink.jpg"" alt=""Image result for glass of water"" width=""210"" height=""269"" /></p><p>&nbsp;</p><p>Which of the following organs or vessels is the site of <strong>maturation of T cells</strong>, as part of the lymphatic system?</p>","<p>Thoracic duct</p>","<p>Spleen</p>","<p>Thymus</p>","<p>Superior vena cava</p>","<p>Pharynx</p>","<p>The correct answer is&nbsp;<strong>C</strong>, the thymus. T-cells mature here before being released into the bloodstream as part of the adaptive immunity.&nbsp;</p><p>&nbsp;</p><p><strong>A</strong>: The thoracic duct is the <strong>collecting vessel</strong> in the lymphatic system for <strong>the</strong> left side of the body.<br /><strong>B</strong>: The spleen <strong>filters</strong> red blood cells, replacing those that are faulty.<br /><strong>D</strong>: The thoracic duct and right lymphatic duct <strong>empty into</strong> the subclavian veins, which in turn lead to the Superior Vena Cava.<br /><strong>E</strong>: The Pharynx is <strong>nothing to do with the lymphatic system</strong>. It is the muscular tube linking the nasal cavities to the larynx and oesophagus.</p>","Anatomy of abdomen, anatomy, Lymphatic System"
"2447653","2016-12-14 03:21:34","1602569","2.7800","72","54","B","4","<p>where does the nasolacrimal duct open out into in the nasal cavity?&nbsp;</p><p>&nbsp;</p>","<p>superior meatus</p>","<p>inferior meatus&nbsp;</p>","<p>middle meatus</p>","<p>semilunar hiatus&nbsp;</p>","","<p>The nasolacrimal duct drains dears from the eye and opens into the inferior meatus which is between the inferior concha and floor of the nasal cavity.</p>","-"
