"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"4912775","2020-12-23 04:44:05","2010551","3.4200","89","72","B","5","<p>Central Diabetes Insipidus is a rare condition caused by insufficient levels of the hormone ADH (or vasopressin) being secreted from the posterior pituitary gland.</p><p>What OTHER hormone is secreted from the posterior pituitary gland?</p>","<p>Epinephrine</p>","<p>Oxytocin</p>","<p>&nbsp;Prolactin</p>","<p>Growth hormone</p>","<p>Luteinising hormone</p>","<p>A - produced in the adrenal glands</p><p>B - correct</p><p>C, D and E - produced in the anterior pituitary</p>","Endocrinology, PCS 3, Hormones"
"4912800","2020-12-23 05:23:19","2006504","3.3500","101","81","B","5","<p>Mr Ellis, a 23 year old male, presents to A&amp;E with a high temperature, headache, sensitivity to bright light, muscle and joint pain, and a rash covering multiple areas of the body. He is also very confused. The doctor suspects Mr Ellis has meningitis, but this can only be confirmed through performing a lumbar puncture to collect a sample of Mr Ellis' cerebral spinal fluid. At what vertebral level should the lumbar puncture ideally be performed?&nbsp;</p>","<p>L1-L2</p>","<p>L3-L4</p>","<p>T12-L2</p>","<p>L1-L4</p>","<p>L2-L3</p>","<p>B is the correct awnser!</p><p>&nbsp;</p><p>This is because in adults the spinal cord terminated at vertebral level L1-L2, therefore doing the lumbar puncture anywhere above L3-L4 would risk damaging the spinal cord.&nbsp;</p><p>&nbsp;</p>","PCS 3, anatomy, spinal chord, Nervous System"
"4912822","2020-12-23 06:10:22","2000920","3.2500","84","69","C","5","<p>Where is hyaline cartilage NOT found?</p>","<p>Trachea&nbsp;</p>","<p>ends of long bones&nbsp;</p>","<p>epiglottis&nbsp;</p>","<p>larynx</p>","<p>costal cartilages</p>","<p>the epiglottis is elastic cartilage&nbsp;</p>","Microanatomy"
"4912848","2020-12-23 07:07:53","2000982","3.1100","93","73","D","5","<p>Which of these are the 4 different types of fatty acids?&nbsp;</p>","<p>Glycerol, triglycerides, waxes and glycolipids</p>","<p>Glycerol, waxes, phospholipid and glycolipids</p>","<p>Phospholipids, glycolipids, triglycerides and sphingomyelins&nbsp;</p>","<p>Triglycerides, phosphoglycerides, waxes and sphingolipids</p>","<p>Phosphoglycerides, sphingomyelins, glycolipids and glycerol</p>","<p>Well done if you got it right!&nbsp;</p><p>&nbsp;</p>","fatty acids, PCS 1"
"4912904","2020-12-23 09:18:28","2006504","3.4800","107","82","D","5","<p>Narrow angle glaucoma is a serious type of glaucoma that occurs suddenly.&nbsp;This condition occurs when fluid builds up behind the iris. This buildup of fluid causes a sudden, dangerous increase in intraocular pressure. Intraocular pressure can be lowered by stimulation of parasympathetic nerve fibres acting on the pupil constrictor muscles, causing constriction of the pupil and consequently opening of the Canal of Schlemm to allow excess fluid to drain. What drug could be administered to cause this?</p>","<p>Phenylephrine</p>","<p>Tropicamide&nbsp;</p>","<p>Tetracaine</p>","<p>Pilocarpine</p>","<p>Fluorescein</p>","<p>D is the correct awnser!</p><ul><li><strong>Phenylephrine</strong> stimulates sympathetic nerve fibres acting on the pupil dilator causing pupil dilation as well as whitening of the sclera through vasoconstriction.</li><li><strong>Tropicamide i</strong>s a muscarinic receptor antagonist (blocker) acting on the parasympathetic system, it causes paralysis of both cilary muscles and constricter muscles causing pupil dilation and inability to focus on close distant objects.&nbsp;</li><li><strong>Tetracaine</strong> is a local anaesthetic that blocks voltage-gates Na+ channels in sensory nerve axons, causing temporary numbing of pain and pressure so it inhibits the corneal reflex.&nbsp;</li><li><strong>Fluorescein</strong> is a fluorescent dye that can be used to diagnose corneal abrasions and foreign bodies</li></ul>","Eyes, PCS 3, Pharmacology, Drugs"
"4913019","2020-12-23 12:15:03","2010064","3.5200","99","77","B","5","<p>You are assessing the movements of a patient's eyes. As you move your finger from left to right, you notice that the left eye is following your finger fine but the right eye does not fully abduct when you move your finger to the left. Which nerve is most likely to be damaged and what muscle does this relate to?</p><p>&nbsp;</p><p><img src=""../images/view.php?file=427195"" alt=""no description"" /></p>","<p>Abducens Nerve (CN VI) - Inferior Oblique Muscle</p>","<p>Abducens Nerve (CN VI) - Lateral Rectus Muscle&nbsp;</p>","<p>Trochlear Nerve (CN IV) - Inferior Oblique Muscle</p>","<p>Oculomotor Nerve (CN III) - Inferior Oblique Muscle</p>","<p>Oculomotor Nerve (CN III) - Lateral Rectus Muscle</p>","<p>Answer:&nbsp;</p><p>B:&nbsp;Abducens Nerve (CN VI) - Lateral Rectus Muscle</p><p>The lateral rectus muscle is the main muscle responsible for abducting the eye. If the eye is not abducting fully, this is most likely the muscle that has had its nerve damaged. The nerve that supplies lateral rectus is the abducens nerve (CN IV).</p><p>&nbsp;</p><p>&nbsp;</p><p>A: Abducens nerve does not supply the inferior oblique.</p><p>C: Trochlear nerve does not supply the inferior oblique.</p><p>D: If the oculomotor nerve had been damaged, the right eye would be seen to only be able to abduct as the superior, medial and inferior rectus would be affected by this damage.</p><p>E: Oculomotor nerve does not supply the lateral rectus.</p><p>&nbsp;</p><p>Image link:&nbsp;https://www.google.co.uk/url?sa=i&amp;url=https%3A%2F%2Fwww.slideserve.com%2Fklaus%2Flab-activity-19-20&amp;psig=AOvVaw2OxNQUKvyF_CsDROF_5VwW&amp;ust=1608764981741000&amp;source=images&amp;cd=vfe&amp;ved=0CAIQjRxqFwoTCLiW8t7a4u0CFQAAAAAdAAAAABAJ</p>","Eyes, Head and neck"
"4913138","2020-12-24 02:11:33","2006504","3.4400","96","73","C","5","<p>There are several varieties of pain. Explain what is meant by<strong> somatic pain</strong>.</p>","<p>Pain arising from visceral organs that appears to the patient to come from the surface of the body.</p>","<p>Pain arising form the skin</p>","<p>Pain originating within the body (e.g muscles, bones, ligaments, joints)</p>","<p>Autonomic sensation from within visceral organs&nbsp;</p>","<p>Symptoms of long duration that outlast apparent healing or be a feature of chronic disease&nbsp;</p>","<p>C is the correct answer!&nbsp;</p><p>A is the definition of<strong> referred pain</strong></p><p>B is the definition of <strong>cutaneous pain</strong></p><p>D ia the definition of<strong> visceral pain</strong></p><p>E is the definition of<strong> chronic pain</strong></p><p>&nbsp;</p>","PCS 3, nociception, Nervous System"
"4913150","2020-12-24 03:05:58","2004044","3.3100","105","86","E","5","<p>Which class of antibody are expressed as monomers on the surface of mature B cells however when secreted form pentameters?</p>","<p>IgA</p>","<p>IgD</p>","<p>IgE</p>","<p>IgG</p>","<p>IgM</p>","<p>E is correct!&nbsp;</p><p>IgM antibodies are expressed on the surface of B cells as monomers but secreted as pentameters. A pentameter has five antibodies connected by a joining chain, with 10 antigen binding sites.&nbsp;</p><p>It is also the first immunoglobulin produced during foetal development and the first produced by B cells against a new infection. It is extremely effective in activating complement&nbsp;</p>","PCS 2, Immunology"
"4913157","2020-12-24 03:29:39","2006504","3.1700","103","81","A","5","<p><strong>IP3</strong> is a secondary messenger involved in intracellular calcium signalling. How is IP3 formed?</p>","<p>From the breakdown of PIP2 by phospholipase C (forming DAG and IP3)</p>","<p>From the breakdown of PIP3 by phospholipase C (forming DAG and IP3)</p>","<p>By the addition of a phosphate group to PIP2 by PI3 kinase&nbsp;</p>","<p>From the breakdown of phospholipase C by PIP 2 (forming DAG and IP3)</p>","<p>From the breakdown of phospholipase C by PIP3 (forming DAG and IP3)</p>","<p>A is the correct awnser!&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>ref: Cell Signalling plenary&nbsp;</p>","PCS 3, Cell signalling"
"4913160","2020-12-24 03:34:08","2004044","3.2600","112","89","A","5","<p>Which cells are involved in innate immunity?&nbsp;</p>","<p>Neutrophils, eosinophils, dendritic cells&nbsp;</p>","<p>Complement, neutrophils , Basophils&nbsp;</p>","<p>Natural killer cells, phagocytes, B cells&nbsp;</p>","<p>B cells, mast cells, basophils&nbsp;</p>","<p>Basophils, macrophages , T cells&nbsp;</p>","<p>A is the correct answer!&nbsp;</p><p>Cells involved include&nbsp;</p><p>Phagocytes ( macrophages, neutrophils, dendritic cells)&nbsp;<br />Natural killer cells<br />Eosinophils<br />Basophils<br />Mast cells</p><p>&nbsp;</p><p>Complement are involved in the innate immune system but are proteins not cells.&nbsp;</p><p>&nbsp;</p><p>B cells and T cells are involved in adaptive immunity&nbsp;</p><p>&nbsp;</p>","PCS 2, Immunology"
"4913170","2020-12-24 04:08:13","2004044","3.3200","96","76","B","5","<p>Which complement proteins are pro inflammatory peptides?&nbsp;</p>","<p>C3b, C3a and C4b2a</p>","<p>C3a, C4a and C5a</p>","<p>C5b, C5a&nbsp; and C3a</p>","<p>C3b, C4b and C3a</p>","<p>C2, C2a and C4</p>","<p>B is correct!</p><p>&nbsp;</p><p>C3a, C4a and C5a are pro inflammatory peptides that induce the release of inflammatory mediators from mast cells. They bind to mast cells and basophils to cause degranulation. Histamine and serotonin released increase vascular permeability. Also promote the synthesis of pro inflammatory cytokines.&nbsp;</p><p>The complement system forms part of the innate immune system and complement components are usually made in the liver. The complement system supports other parts of the immune system by opsonising pathogens and triggering inflammation&nbsp;</p><p>&nbsp;</p>","Immunology"
"4913240","2020-12-24 08:56:24","2006504","3.4100","96","73","D","5","<p><span style=""text-decoration: underline;""><em>Steroid hormones</em></span> such as testosterone and oestrogen are different in many ways to <span style=""text-decoration: underline;"">peptide hormone </span>such as ADH and Growth Hormone. Which of the following is <strong><span style=""text-decoration: underline;"">not true</span> </strong>regarding<span style=""text-decoration: underline;""><strong> steroid </strong></span>hormones?</p>","<p>Composed of cholesterol</p>","<p>Speed of effect is slower</p>","<p>Have more permanent effects</p>","<p>Receptors located on cell surface&nbsp;</p>","<p>Mechanism of action is binding DNA/modifying transcription&nbsp;</p>","<p>D is the correct answer! Steroid hormone receptors are <strong>actually located within the cytosol/nucleus</strong>, it is the peptide hormones that have receptors on the cell surface.</p>","PCS 3, Hormones"
"4913260","2020-12-24 09:59:11","2000970","3.3400","119","99","E","5","<p>In glycolysis, glucokinase catalyses the phosphorylation of glucose forming glucose-6-phosphate. What is this enzyme inhibited by?</p>","<p>Glucose-6-phosphate by allosteric inhibition</p>","<p>ATP by allosteric inhibition</p>","<p>Glucose-6-phosphate both allosterically and competitively</p>","<p>Citrate by competitive inhibition</p>","<p>No inhibition</p>","<p>Glucokinase is basically the liver version of hexokinase.</p><p>Hexokinase is involved in the first step of glycolysis and is inhibited by&nbsp;Glucose-6-phosphate both allosterically and competitively.</p><p>Glucokinase is not inhibited, which is important because it acts as a glucose sensor. It has as a lower affinity to glucose, so will only catalyse the reaction with high blood glucose level. This is useful as Glucose 6-phosphate is what is used to make glycogen.</p>","PCS 1, glycolysis, Metabolism"
"4913322","2020-12-24 23:23:56","2000970","3.8300","117","96","D","5","<p>A way of combating obesity would be to use 2,4DHP sliming drug. But it has been banned as it has toxic effects on kidneys. Also causing nausea, vomiting, liver failure, overheating, irregular heart rate and death. How does 2,4DHP make someone lose weight?</p>","<p>It is lipid soluble so can easily enter adipocytes' cell membranes and bind to an intracellular receptor, initiating a cascade that would eventually lead to lipolysis</p>","<p>It opens the thermogenin channel which is a mitochondrial proton channel allowing protons to flow from the intermembrane space back into the matrix without having to go through ATP synthase&nbsp;</p>","<p>It gradually inhibits the electron transport chain by acting as a proton ionophore, that is, it binds protons on one side of a membrane, and being fat-soluble it drifts to the opposite side where it loses the protons.</p>","<p>It uncouples the electron transport chain from ATP synthesis which allows rapid oxidation of Krebs substrates, promoting the mobilisation of carbohydrates and fats</p>","<p>It&nbsp;effectively accepts and donates proton, so uncouples electron transport chain</p>","<p>A) Incorrect</p><p>B) That's how neonates uncouple the ETC chain to generate non-shivering heat in order to keep warm</p><p>C) Is correct but doesn't <em>specifically</em> answer the ""weight loss"" part of the question</p><p>D) Specifically answers the question</p><p>E) Is correct but D is more specific and actually answers the question</p>","Biochemistry, PCS 1, Metabolism"
"4913329","2020-12-24 23:45:25","2000970","3.3700","112","91","A","5","<p>Fintrol is used as a fish poison that contains Antimycin A which inhibits the electron transport chain. How does that work?</p>","<p>It is an allosteric inhibitor of of cytochrome c reductase (complex III). It binds to the Qi site inhibiting the oxidation of ubiquinone (CoQ) so it can't deliver its electrons causing disruption of the ETC chain</p>","<p>It blocks NADH dehydrogenase (complex I) in the respiratory chain, blocking the flow of electrons from NADH to CoQ (ubiquinone). Therefore no ATP can be formed from NADH</p>","<p>It is a competitive inhibitor that disrupts the electron transport chain by binding to the enzyme cytochrome c oxidase (complex IV) so it cannot transport any electrons to oxygen. The cell is unable to produce ATP aerobically</p>","<p>It gradually inhibits electron transport chain by acting as a proton ionophore, that is, it binds protons on one side of a membrane, and being fat-soluble it drifts to the opposite side where it loses the protons so they don't pass through ATP synthase</p>","<p>I don't know , I give up</p>","<p>A) correct!</p><p>B) this is the action of <strong>Amytal</strong></p><p>C) this is the action of <strong>Cyanide</strong></p><p>D) this is actually how <strong>2,4DNP</strong> uncouples the ETC chain leading to weight loss (and also death)</p><p>E) honestly same</p>","Biochemistry, PCS 1, Metabolism"
"4913415","2020-12-25 05:09:21","2002570","3.4400","102","85","D","4","<p>A young man has come into the hospital with a new unknown respiratory infection the inmate immune response is kicked into action.</p><p>What cells are involved and where are these cells found?&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>","<p>blood = basophils, eosinophils, natural killers, and mast cells<br />Tissue = neutrophils, macrophages, monocytes, and dendritic cells<br /><br /></p>","<p>blood = neutrophils, macrophages, monocytes, dendritic cells<br />tissue =basophils, eosinophils, natural killer cells, and mast cells</p><p>&nbsp;</p>","<p>blood = dendritic, macrophages, mast and Natural killer cells<br />tissue = basophils, eosinophils, neutrophils, and monocytes<br /><br /></p>","<p>blood = basophils, eosinophils, neutrophils, and &nbsp;monocytes<br />tissue = Dendritic, macrophages, mast, and Natural killer cells</p>","","<p>A = wrong locations&nbsp;</p><p>B = wrong locations&nbsp;</p><p>C = correct groups of cells but in the wrong location&nbsp;</p><p>D= correct groups and order&nbsp;</p><p>&nbsp;</p><p>Two good mnemonics to remember all the cells and their locations is :&nbsp;</p><p><strong>Brave = basophils&nbsp;</strong></p><p><strong>Eager = eosinophil&nbsp;</strong></p><p><strong> Nurses= neutrophil&nbsp;</strong></p><p><strong>Make = monocytes&nbsp;</strong></p><p><strong> Many=&nbsp;macrophages</strong></p><p><strong>Nice = natural killer cells&nbsp;</strong></p><p><strong>Drugs = dendritic cells&nbsp;</strong></p><p>on <strong>Monday = mast cells&nbsp;</strong></p><p>&nbsp;</p><p><strong>Blood = <span style=""text-decoration: underline;"">BEN M&nbsp;</span></strong></p><p><strong>Tissue = <span style=""text-decoration: underline;"">D</span>a<span style=""text-decoration: underline;"">MMN&nbsp;</span></strong></p><p>The first four words are cells found in the blood and the second four words are cells found in the tissues&nbsp;</p><p>&nbsp;</p>","PCS 2, Immunology"
"4913548","2020-12-27 01:09:07","2008204","3.7600","117","91","C","5","<p>You are a junior doctor working in A&amp;E. A patient presents with chest pain and shortness of breath. Upon listening to his chest with a stethoscope, you hear a systolic ejection murmur which you deduce is indicative of a faulty cardiac valve. You place your stethoscope on the right second intercostal space. Which valve requires repair?</p>","<p>Tricuspid valve</p>","<p>Pulmonary valve</p>","<p>Aortic valve</p>","<p>Mitral valve&nbsp;</p><p>&nbsp;</p>","<p>Atrio-ventricular valve</p>","<p>The aortic valve is located in the right 2nd intercostal space.&nbsp;</p><p>&nbsp;</p><p>Systolic ejection murmur's (SEMs) most commonly present as aortic&nbsp;stenosis&nbsp;(narrowing of the aortic valve).</p><p>&nbsp;</p><p>Aortic stenosis restricts the blood flow from the left ventricle to the aorta resulting in shortness of breath.</p><p>&nbsp;</p><p>The muscle of the left ventricle is working harder to eject blood through the narrowed aortic valve and therefore has a higher oxygen demand.</p><p>&nbsp;</p><p>The muscle's oxygen demand is in excess of the oxygen delivered in the blood resulting in chest pain (angina).</p><p>&nbsp;</p><p>&nbsp;</p>","Blood vessels, PCS 3, Heart, Cardiology, Thorax"
"4913549","2020-12-27 01:24:33","2008204","3.4000","109","85","B","5","<p>The mnemonic to remember the causes of cardio-respiratory arrest consist of 4Hs and 4Ts. What are the 4Hs?</p>","<p>Hypovolemia,&nbsp;Hypo/hyperthermia,&nbsp;Hypoxia &amp;&nbsp;Hypernatremia</p>","<p>Hypoxia,&nbsp;Hypovolemia,&nbsp;Hypo/hyperthermia,&nbsp;Hypo/hyperkalaemia</p>","<p>Hypo/hyperkalaemia,&nbsp;Hyperoxia,&nbsp;Hypo/hyperthermia,&nbsp;Hypovolemia</p>","<p>Hypervolemia,&nbsp;Hypo/hyperthermia,&nbsp;Hypoxia,&nbsp;Hypo/hyperkalaemia</p>","<p>Hypoxia,&nbsp;Hypovolaemia,&nbsp;Hypo/hyperkalaemia,&nbsp;Tamponade</p>","<p>The correct answer is B. Causes of cardio-respiratory arrest include;</p><p>&nbsp;</p><p>Hypoxia: deficiency in the amount of oxygen reaching the tissues</p><p><br />Hypovolemia: abnormal depletion in the volume of blood, more specifically blood plasma</p><p><br />Hypo/hyperthermia: the condition of having an abnormally (typically dangerously) high or low body temperature</p><p><br />Hypo/hyperkalaemia: a potassium level in your blood that is higher or lower than normal</p>","Heart, Cardiology, Clinical Skills, Thorax"
"4913551","2020-12-27 01:30:32","2000726","3.6300","92","67","C","5","<p>After numerous investigations ,you have diagnosed a 50 year old, multiple sclerosis patient with brown-sequard syndrome . The lumbar lesion is on the right hand side of their spinal cord . What symptoms is the patient most likely to experience ?</p>","<p>Loss of Discriminative touch , Conscious proprioception and vibration Contralaterally&nbsp;</p><p>Loss of Simple touch , pain and temperature Ipsilaterally&nbsp;</p>","<p>Loss of Discriminative touch , Conscious proprioception and vibration on the left hand side of the body</p><p>Loss of Simple touch , pain and temperature contralaterally</p>","<p>Loss of Discriminative touch , Conscious proprioception and vibration Ipsilaterally&nbsp;</p><p>Loss of Simple touch , pain and temperature on the left hand side of the body&nbsp;</p>","<p>Loss of Discriminative touch , Conscious proprioception and vibration Ipsilaterally</p><p>Loss of Simple touch , pain and temperature on both sides of the body&nbsp;</p>","<p>Loss of Discriminative touch , Conscious proprioception and vibration on both sides of the body&nbsp;</p><p>Loss of Simple touch , pain and temperature on the left hand side of the body&nbsp;</p>","<p>Well done C is the correct answer !&nbsp;</p><p>- The dorsal column pathway is responsible for&nbsp;Discriminative touch , Conscious proprioception and vibration. It will synapse with the sensory interneuron at the medulla region ( where it will cross sides ).Hence any effects from damage to this pathway will take place on the Same side as the lumbar lesion.</p><p>- The Spinothalamic pathway is responsible for&nbsp;Simple touch , pain and temperature. It will synapse with the sensory interneuron at the spinal cord region (where it will cross sides ). Hence any effects from damage to this pathway will take place on the opposite side of the lumbar lesion.</p><p>- Remember in this case :&nbsp;</p><p>-Right hand side = ipsilateral = on the same side as the lumbar lesion</p><p>-left hand side = contralateral = on the opposite side of the lumbar lesion&nbsp;</p><p>- The last power point slide from the sensory nervous system lecture should be helpful to visualize this&nbsp;</p>","nerves, spinal chord, Nervous System"
"4913552","2020-12-27 01:33:16","2008204","3.5300","110","86","C","4","<p>A first year medical student is in the anatomy centre completing a dissection of the heart. You become disorientated and are unsure which chamber of the heart you are looking at. You recognise pectinate muscles (string-like features) arising from what you recall to be the Crista Terminalis and a depression at the level of the interatrial septum. What chamber is the medical student looking at?</p>","<p>Left atrium</p>","<p>Right ventricle</p>","<p>Right atrium</p>","<p>Left ventricle</p>","","<p>The features described (Pectinate muscles, Crista terminalis and fossa ovalis) are only present in the right atrium therefore C is the correct answer.</p>","PCS 2, Heart, Cardiology, Thorax"
"4913593","2020-12-27 05:59:17","2008204","3.5000","103","78","B","5","<p>The mneumonic to remember the causes of cardio-respiratory arrest consist of 4Hs and 4Ts. What are the 4Hs?</p>","<p>Hypovolemia,&nbsp;Hypo/hyperthermia,&nbsp;Hypoxia &amp;&nbsp;Hypernatremia</p>","<p>Hypoxia,&nbsp;Hypovolemia,&nbsp;Hypo/hyperthermia,&nbsp;Hypo/hyperkalaemia</p>","<p>Hypo/hyperkalaemia,&nbsp;Hyperoxia,&nbsp;Hypo/hyperthermia,&nbsp;Hypovolemia</p>","<p>Hypervolemia,&nbsp;Hypo/hyperthermia,&nbsp;Hypoxia,&nbsp;Hypo/hyperkalaemia</p>","<p>Hypoxia,&nbsp;Hypovolaemia,&nbsp;Hypo/hyperkalaemia,&nbsp;Tamponade</p>","<p>The correct answer is B. Causes of cardio-respiratory arrest include;</p><p>&nbsp;</p><p>Hypoxia: deficiency in the amount of oxygen reaching the tissues</p><p><br />Hypovolemia: abnormal depletion in the volume of blood, more specifically blood plasma</p><p><br />Hypo/hyperthermia: the condition of having an abnormally (typically dangerously) high or low body temperature</p><p><br />Hypo/hyperkalaemia: a potassium level in your blood that is higher or lower than normal</p>","Heart, Cardiology, Clinical Skills, Thorax"
"4913599","2020-12-27 06:04:24","2006504","3.5900","106","86","A","5","<p>Luteinizing hormone (LH) and Follicle stimulating hormone (FSH) are involved in reproductive processes of both males and females. What is the role of <strong>LH</strong> in <span style=""text-decoration: underline;""><strong>male reproduction?</strong></span></p>","<p>Stimulate Leydig cells to produce testosterone&nbsp;</p>","<p>Stimulate Sertoli cells to facilitate sperm development&nbsp;</p>","<p>Stimulate Granulosa cells to produce aromatase</p>","<p>Stimulate Theca cells to produce androgens&nbsp;</p>","<p>Stimulate Sertoli cells to produce androgen-binding protein to ensure high levels of testosterone are maintained in the testes&nbsp;</p>","<p>A is the correct awnser! well done :)</p><p><strong>B</strong> is the role of <strong>FSH in male reproduction</strong></p><p><strong>C</strong> is the role of <strong>FSH in female reproduction</strong></p><p><strong>D</strong> is the role of<strong> LH is female reproduction</strong></p><p><strong>E</strong> is another role of<strong> FSH in male reproduction</strong></p><p>&nbsp;</p><p>Ref: Reproductive hormones lecture and tutorial</p>","PCS 3, Hormones, Reproductive Hormones"
"4913623","2020-12-27 08:59:44","2004876","3.4600","121","92","B","5","<p>The use of L-Dopa in patients with Parkinson's disease reduces the risk of tremors of movement from 80% to 30%. Given this, what is the number of patients needed to be treated with L-Dopa to reduce the outcome of a tremor?&nbsp;</p>","<p>0.5</p>","<p>2</p>","<p>3</p>","<p>5</p>","<p>NNT not applicable.&nbsp;</p>","<p>(Note that the percentages for effectiveness of L-Dopa for tremors are being used purely for testing the calculation NNT=1/ARD, and are not accurate scientific values.)</p><p>&nbsp;</p><p>B=correct! The question is asking you to find the NNT, number needed to treat. The calculation for NNT is 1/absolute risk difference. The absolute risk difference (ARD) is 0.8-0.3=0.5. NNT=1/0.5=2. So 2 people need to be treated to reduce the outcome of a tremor.&nbsp;</p><p>&nbsp;</p><p>A=incorrect, as this value is the absolute risk difference. ARD=0.8-0.3=0.5.&nbsp;</p><p>C=incorrect as this value is the relative risk rounded to the nearest whole number which is 0.8/0.3 = 2.67, so 3 when rounded.</p><p>D=incorrect, This is 8-3=5 which is not a risk and probability equation&nbsp;</p><p>E=incorrect, NNT not applicable as the drug has a positive affect.&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>","PCS 3, Drugs, Maths, Risk and Probabilities"
"4913625","2020-12-27 09:27:43","2004876","3.5300","96","70","C","5","<p>Jack and his wife Anna have been trying for a baby for over a year. After struggling with&nbsp;conceiving, Jack and Anna go to a fertility clinic where it is found that Jack has poorly developed secondary sexual characteristics and hypogonadism. It is suspected that Jack may have a sex chromosome aneuploidy so he undergoes a&nbsp;karyotype analysis. What is the likely diagnosis?&nbsp;</p>","<p>Turner Syndrome</p>","<p>Patau Syndrome</p>","<p>Klinefelter Syndrome&nbsp;</p>","<p>Edward's Syndrome</p>","<p>XYY</p>","<p>C is the correct answer! Klinefelter syndrome or XXY is a sex chromosome aneuploidy that affects males. Symptoms include above average height, infertility, poorly developed secondary sexual characteristics, slight reduction in IQ and hypogonadism. Most males with Klinefelter syndrome aren't diagnosed until adulthood when unable to conceive. About 75% of sex chromosome aneuploidies are never diagnosed!&nbsp;For suspected 47,XXY males, common indicators for karyotype analysis on peripheral blood are hypogonadism and infertility.</p><p>&nbsp;</p><p>A is incorrect as this is Monosomy X which affects females. Symptoms include short stature, infertility, 10% risk&nbsp;coarctation of the aorta, normal intelligence, almost normal life expectancy.</p><p>B is incorrect as this is Trisomy 13 which has no survivors beyond one year.</p><p>D is incorrect as this is Trisomy 18 which has few survivors beyond one year.</p><p>E is incorrect as symptoms of this sex chromosome aneuploidy do not include infertility. Symptoms are above average height and slight reduction in IQ.</p>","PCS 3, Chromosome Abnormalities"
"4913638","2020-12-27 10:03:32","2004876","3.7200","95","74","B","5","<p>A mother who took her four year old son to be vaccinated for the flu virus at her GP clinic decided to use positive punishment to encourage her child to take the injection and injections in the future. What behaviour did she most likely carry out during the vaccination?</p>","<p>Giving the child a sweet if he took the injection calmly.</p>","<p>The mother verbally reprimands the child if he moves away from the injection.&nbsp;</p>","<p>If the child refuses the injection she takes his favourite toy away after the injection.</p>","<p>If the child takes the injection willingly, he will not have to eat carrots (his least favourite vegetable) for lunch.&nbsp;</p>","<p>If the child refuses he will not get a lollipop at the end.&nbsp;</p>","<p>The correct answer is B. This is an example of positive punishment as positive punishment weakens behaviour by doing something unpleasant. Other examples include smacking someone, writing lines for bad behaviour, chores</p><p>&nbsp;</p><p>A is incorrect as this is an example of positive reinforcement, the mother would be strengthening the behaviour (taking injection willingly) through reward. Other examples include praise or giving someone money.</p><p>&nbsp;</p><p>C is incorrect as this is an example of negative punishment as the mother is weakening the behaviour (refusing injection) by taking something positive away. Other examples include being removed from an activity or losing behaviour tokens.&nbsp;</p><p>&nbsp;</p><p>D is incorrect as this is an example of negative reinforcement as the mother is strengthening the behaviour&nbsp;(taking injection willingly) by withholding something unpleasant. This is also known as avoidance learning. Other examples include pressing a button that turns off an alarm or doing a chore to stop your parent shouting.&nbsp;</p><p>&nbsp;</p><p>E is another example of taking something positive away so it is negative punishment.&nbsp;</p>","PCS 3, Behavioural Medicine"
"4913641","2020-12-27 10:11:03","2004876","3.2000","85","64","C","5","<p>Which of the following is not part of the series of stages people go through when changing a bad health habit, according to the trans-theoretical model of behavioural change?</p>","<p>Maintenance</p>","<p>Contemplation</p>","<p>Post Contemplation</p>","<p>Action</p>","<p>Preparation</p>","<p>C is the correct answer as it is not involved in the trans theoretical model of behavioural change.</p><p>The series of changes are:</p><p>1. Pre-contemplation: no intention to change</p><p>2. Contemplation: aware of the problem, but not committed to change</p><p>3. Preparation: form an intention to change&nbsp;</p><p>4. Action</p><p>5. Maintenance</p>","Behavioural Medicine, PCS 3"
"4913650","2020-12-27 10:23:30","2004876","3.4800","99","71","C","5","<p>What is the role of the thalamus in the stress response?</p>","<p>Processes emotions</p>","<p>Detects threat</p>","<p>Relays information</p>","<p>Dulls stress response</p>","<p>Draws on information from the past</p>","<p>C is the correct answer.</p><p>&nbsp;</p><p>If a stimulus is interpreted to be a threat a stress response is produced. The thalamus acts as the relay station. It relays information to important structures in the limbic system such as the amygdala and the hypothalamus. The limbic system is involved in processing of emotion (A) , learning and memory. The amygdala is involved in threat detection (B) and it draws from experience (E) via the hippocampus. The hippocampus is involved in memory and stores information from the past. If a threat is detected the amygdala is activated.</p><p>&nbsp;</p><p>Your parasympathetic nervous system would dull the stress response by inhibiting your sympathetic nervous system.</p>","PCS 3, Autonomic Nervous System, Stress and Disease"
